name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
R. B. Yadav Hospital,"Dr. R B Yadav Hospital, Circular Rd Jainpuri, Kayasthwara Mohalla, Rewari, Haryana",Yes (20),7,6,7,2,8,6,8,2,Yes,No,Yes,Yes,Yes,2021-05-29 16:17,18
Samrat Hospital,Near Azad Chowk Rewari,Yes (9),5,0,4,3,5,0,10,3,Yes,No,Yes,Yes,Yes,2021-05-25 17:44,18
SDH Kosli,"Kosli, Rewari, Haryana",Yes (31),11,20,0,0,20,20,0,0,Yes,No,No,No,No,2021-05-25 16:32,18
Shanti Yadav Hospital,"Bawal-Rewari Rd Model Town, Rewari, Haryana",Yes (28),16,8,4,1,19,10,4,1,Yes,No,Yes,No,No,2021-05-26 09:37,18
Sheela Neuro &amp; Multi. Superspeciality Hospital,"Sheela Neuro Multi-Super Speciality Hospital, Opposite Jain Public School, Circular Road, Rewari",Yes (32),15,15,2,0,15,15,3,1,Yes,No,Yes,Yes,No,2021-05-25 17:47,18
Shri Ashwani Sexena Hospital,"343-L, Model town Rewari",Yes (10),7,3,0,0,7,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-29 16:29,18
SMCC Hospital,"Sector 5 Rewari, Haryana",Yes (11),2,0,9,1,2,0,11,1,Yes,No,Yes,Yes,Yes,2021-05-29 19:51,18
Surendra Hospital Bawal,"Circuar Road, Rewari, Haryana",Yes (11),5,2,4,0,5,2,5,0,Yes,No,Yes,No,Yes,2021-05-28 13:05,18
"Sushma Devi Hospital, Bawal","Rewari Road, Bawal, Rewari, Near Power House & Bharat Petrol Pump",Yes (18),9,9,0,0,9,9,0,0,Yes,No,Yes,Yes,Yes,2021-05-29 16:12,18
Vedanta Hospital,"Circulare Road, Near Nirankari Satsang Bhavan Dharuhera, Chungi, Rewari, Haryana",Yes (29),0,7,22,0,0,7,30,0,Yes,No,Yes,Yes,Yes,2021-05-25 16:42,18
Virat Hospital,"Circular Rd, Near Oriental Bank of Commerce, Madhu Vihar, Rewari, Haryana",Yes (59),45,8,6,2,63,10,27,2,Yes,No,Yes,Yes,Yes,2021-05-29 10:35,18
Yaduvanshi Hospital,"Maharana Pratap Chowk, Model Town, Rewari, Haryana",Yes (17),12,0,5,2,14,0,5,2,Yes,No,Yes,Yes,No,2021-05-29 16:12,18
Cygnus Multispecialty Hospital Kaithal,"Huda Bypass Road, Sector 20, Kaithal, Haryana",Yes (30),28,0,2,0,28,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-29 09:03,10
District Civil Hospital Kaithal,"Huda Sec 18, Kaithal",Yes (76),53,13,10,7,80,15,20,15,Yes,Yes,Yes,Yes,Yes,2021-05-29 17:52,10
SDH Guhla,SDH Guhla,Yes (70),24,41,5,5,24,41,5,5,Yes,No,Yes,No,Yes,2021-05-28 16:20,10
Shah Multispecialty Hospital Kaithal,"opp.old, bus stand, Jind - Kaithal Rd, Amar Garh Colony, Kaithal, Haryana",Yes (39),25,10,4,4,51,11,15,10,Yes,No,Yes,Yes,Yes,2021-05-29 19:20,10
ASHIRWAD BHAGAT HOSPITAL,"Old DC Rd, near bhagat hospital, Sonipat, Haryana 131001",Yes (13),10,0,3,1,12,0,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-29 08:16,21
Bhagwan Dass Hospital,"Near Shahpur Turk, block-E, omaxe city, Sector 18, Sonipat, Haryana 131001",Yes (36),25,0,11,2,27,0,13,2,Yes,No,Yes,Yes,Yes,2021-05-29 19:39,21
"BPS MEDICAL COLLEGE KHANPUR , SONIPAT ( 01263283088)","Ganaur - Gohana Rd, Khanpur Kalan, Haryana",Yes (205),101,75,29,29,170,80,50,50,Yes,Yes,Yes,Yes,Yes,2021-05-29 08:41,21
CHC GANUR,CHC GANUR,Yes (5),5,0,0,0,8,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-28 18:46,21
CHC Kharkhoda,"SH 20, Kharkhoda, Haryana 131402",Yes (10),5,5,0,0,5,5,0,0,To Be Updated,To Be Updated,Yes,Yes,Yes,2021-05-28 12:53,21
"CHC, JUAN, SONIPAT, HARYANA","CHC, JUAN, SONIPAT, HARYANACHC, JUAN, SONIPAT, HARYANA, 131024",Yes (5),3,2,0,0,3,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-28 12:53,21
"Civil Hospital, Sonipat (9050007668 )","Delhi Road, Near Maharana Pratap Chowk, Sonipat, Haryana 131001",Yes (124),114,0,10,10,190,0,10,10,Yes,Yes,Yes,Yes,Yes,2021-05-28 17:51,21
"CYGNUS HOSPITAL, Sonipat","Old Rohtak Rd, near Hindu College of Engineering, Industrial Area, Sonipat, Haryana 131001",Yes (13),13,0,0,1,18,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-29 17:10,21
Dayanand Hospital-Sonepat,"Kakroi Rd, Prem Nagar, West Ram Nagar, Sonipat, Haryana",Yes (20),17,0,3,0,20,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-29 09:26,21
FIIMS Hospital,"Road, Bahalgarh, Sonipat, Haryana 131304",Yes (72),51,0,21,0,63,0,37,8,Yes,No,Yes,Yes,Yes,2021-05-29 18:00,21
GAJRAJ HOSPITAL,"Bus Stand, Gajraj Hospital Road, Near, Gohana, Haryana 131301",Yes (20),20,0,0,0,20,0,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-28 12:55,21
HARYANA HOSPITAL,"Vivekanand Chowk, Delhi Rd, behind Bullet Showroom, Janta Colony, Sonipat, Haryana 131001",Yes (22),6,0,16,3,7,0,18,4,Yes,No,No,No,Yes,2021-05-29 16:53,21
MEMORIAL HOSPITAL,"SH 11, near Mama Bhanja Chowk, Nandwani Nagar, Anand Nagar,, Sonipat, Haryana 131001",Yes (8),8,0,0,2,16,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-29 16:57,21
NIDAAN HOSPITAL PVT.,"Murthal Rd, Sonipat, Haryana 131001",Yes (21),19,0,2,0,22,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-29 17:19,21
OSCAR HOSPITAL,"SH 11, Lakshmi Nagar, Sonipat, Haryana 131001",Yes (14),8,0,6,2,12,0,8,2,Yes,No,Yes,Yes,Yes,2021-05-29 10:34,21
PHC PURKHAS,"Purkhas, Haryana 131102",Yes (30),0,30,0,0,0,30,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-28 12:53,21
"SANJIVNI HOSPITAL, SONIPAT","Mehlana Rd, Malviya Nagar, Sonipat, Haryana 131304",Yes (14),14,0,0,1,14,0,1,1,Yes,No,Yes,Yes,Yes,2021-05-29 17:00,21
SAXSENA HOSPITAL,"112/113, T.P. Scheme, Delhi Rd, Sonipat, Haryana 131304",Yes (17),17,0,0,2,18,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-29 17:30,21
SDH GOHANA,"Devi Nagar, Uttam Nagar, Gohana, Haryana 131301",Yes (10),10,0,0,0,10,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-28 12:52,21
SITA HOSPITAL SONIPAT,"Railway Rd, Ganaur, Haryana 131101",Yes (18),18,0,0,0,20,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-29 17:24,21
SUNHERI DEVI HOSPITAL,"Mission Rd, Dev Nagar, Sonipat, Haryana 131001",Yes (17),13,0,4,1,15,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-29 19:36,21
TULIP HOSPITAL,"T. P. Scheme, no.15, Delhi Rd, Vivekanand chowk, Sonipat, Haryana 131001",No (0),0,0,0,3,0,0,20,5,Yes,No,Yes,Yes,Yes,2021-05-29 17:29,21
ANUJ HOSPITAL SAFIDON,safidon panipat road,Yes (29),1,18,10,0,2,18,10,0,Yes,No,Yes,Yes,Yes,2021-05-29 15:52,9
Balaji Hospital Jind,Rohtak Road Jind,Yes (47),31,16,0,0,32,16,0,0,Yes,No,Yes,Yes,Yes,2021-05-29 15:28,9
CHC Alewa,"Alewa 2 Sub Health Centre, Alewa Chc Alewa, Alewa, Jind",Yes (15),15,0,0,0,15,0,0,0,Yes,No,Yes,No,Yes,2021-05-29 15:48,9
CHC Julana,Julana,Yes (25),19,6,0,0,20,6,0,0,Yes,No,Yes,Yes,Yes,2021-05-29 18:27,9
District Civil Hospital Jind (NEW+OLD),Hosptial,Yes (100),94,0,6,8,150,0,20,12,Yes,Yes,Yes,Yes,Yes,2021-05-29 15:49,9
Gangaputra Ayurvedic Medical College Jind,Kandela,Yes (94),54,15,25,3,60,15,25,3,Yes,No,Yes,Yes,Yes,2021-05-29 17:59,9
JIND HEART HOSPITAL,GOHANA BYPASS ROHTAK ROAD JIND,Yes (10),9,0,1,1,12,0,5,1,Yes,No,No,No,No,2021-05-29 15:51,9
Malik Hospital,Rohtak Road Jind,Yes (7),3,0,4,3,4,0,4,3,Yes,No,Yes,Yes,Yes,2021-05-29 15:53,9
Meenakashi Jain Hospital,Near Bus Stand,Yes (16),12,2,2,1,15,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-29 15:48,9
Sarvodhya Hospital Jind,Jind,Yes (20),20,0,0,2,20,0,0,2,Yes,No,Yes,No,No,2021-05-29 15:30,9
SDH Narwana,Narwana,Yes (17),5,12,0,0,20,12,0,0,Yes,No,Yes,Yes,Yes,2021-05-29 14:29,9
SDH Safidon,Safidon,Yes (30),16,14,0,0,20,14,0,0,Yes,No,Yes,No,Yes,2021-05-29 15:50,9
SDH UCHANA,Uchana,Yes (53),18,35,0,0,20,35,0,0,Yes,No,No,No,Yes,2021-05-29 15:03,9
Shri Gyani Ram Mamorial Hospital,Safidon,Yes (20),9,5,6,0,10,5,10,0,Yes,No,Yes,Yes,Yes,2021-05-29 15:27,9
Civil Hospital Fatehabad,Near Bus Stand Fatehabad,Yes (27),14,0,13,0,20,0,26,6,Yes,Yes,Yes,Yes,Yes,2021-05-29 14:30,5
Civil Hospital Ratia,"Dera Surjanhar, Ratia, Fatehabad",Yes (5),2,0,3,3,5,0,13,3,Yes,Yes,Yes,Yes,Yes,2021-05-29 10:51,5
"Civil Hospital, Tohana",Opposite New Sabzi Mandi Tohana,Yes (18),10,3,5,0,10,3,14,2,Yes,Yes,Yes,Yes,Yes,2021-05-29 10:49,5
Community Health Center Bhattu,"Surya Nagar, Bhattu Mandi near Railway Station",Yes (10),4,2,4,0,4,2,6,0,Yes,Yes,Yes,Yes,Yes,2021-05-29 12:33,5
Community Health Center Bhuna,CHC Bhuna,Yes (26),14,12,0,0,16,14,0,0,Yes,No,Yes,No,Yes,2021-05-29 10:54,5
Community Health Center JAKHAL,Near SBI Bank Jakhal,Yes (6),3,0,3,0,6,0,6,0,Yes,Yes,Yes,Yes,Yes,2021-05-29 22:12,5
"Gupta Children Hospital, Ratia","Aggarwal Colony, Ratia",Yes (14),4,8,2,1,6,8,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-29 10:56,5
Kaushal Hospital,"Near Harvinder Singh Petrol Pump, Hisar Road, Fatehabad",Yes (9),7,0,2,2,12,0,6,4,Yes,Yes,Yes,Yes,Yes,2021-05-29 10:57,5
"Manav Sewa Sangam Hospital, Tohana",Near Truck Union,Yes (2),2,0,0,0,15,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-29 10:53,5
Miglani Hospital,"Employees Colony, Ratia,",Yes (15),12,2,1,1,15,2,7,7,Yes,Yes,Yes,Yes,Yes,2021-05-29 10:51,5
Rajasthan Medical Centre (RMC) Hospital Tohana,Kenchi Chowk Tohana,Yes (15),11,0,4,2,11,0,4,2,Yes,Yes,Yes,Yes,Yes,2021-05-28 10:21,5
Sadhbhawdna Hospital Fatehabad,Near Court Complex Hisar Road Fatehabad,Yes (29),8,20,1,1,15,20,15,5,Yes,Yes,Yes,Yes,Yes,2021-05-29 10:50,5
Sanjeevani Hospital Fatehabad,"Goshala Road, near Ashirbad Pelace",Yes (8),6,0,2,2,6,0,4,3,Yes,Yes,Yes,Yes,Yes,2021-05-29 10:57,5
Sanjeevani Hospital Tohana,"Kenchi Chock, Tohana",Yes (13),0,6,7,2,0,6,12,2,Yes,Yes,Yes,Yes,Yes,2021-05-29 10:54,5
"Singla Hospital , fatehabad","Bhattu Road, Batra Colony, Fatehabad",Yes (9),3,6,0,0,5,8,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-29 10:56,5
WadhwaMaternity and surgical Hospital Fatehabad,"Near Papiha Park, Fatehabad",Yes (6),1,0,5,1,1,0,7,1,Yes,Yes,Yes,Yes,Yes,2021-05-29 20:05,5
Aashirwad Hospital,101 Devi Murti Colony Panipat,Yes (9),2,0,7,1,2,0,7,1,Yes,No,Yes,Yes,Yes,2021-05-29 16:03,17
Aayushmaan Bhav Hospital,"GT Road Sewah, Near Police Line Panipat",Yes (10),4,4,2,2,5,4,6,2,Yes,No,Yes,Yes,Yes,2021-05-29 14:10,17
APEX HOSPITAL &amp; TRAUMA CENTRE,SANOLI ROAD BABAIL NAKA,Yes (32),6,0,26,2,9,0,26,2,Yes,No,Yes,Yes,Yes,2021-05-29 16:17,17
CHC Dadlana,"VPO Dadlana, Panipat",Yes (8),0,8,0,0,0,8,0,0,No,No,No,No,Yes,2021-05-29 16:06,17
CHC Khotpura,VPO Khotpura Panipat,Yes (9),0,9,0,0,0,9,0,0,No,No,No,No,No,2021-05-29 16:07,17
Chhabra Hospital,A-1 Narain Singh Park,Yes (9),6,0,3,1,6,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-29 16:05,17
Civil Hospital panipat,Civil Hospital GT Road Panipat,Yes (58),38,20,0,0,74,20,10,4,Yes,Yes,Yes,Yes,Yes,2021-05-29 16:05,17
Cygnus Hospital panipat,Cygnus Hospital Near Devi Mndir Panipat,Yes (12),12,0,0,2,12,0,5,4,Yes,No,Yes,Yes,Yes,2021-05-29 16:04,17
GALAXY HOSPITAL,ASSAND ROAD PANIPAT,Yes (15),7,0,8,2,7,0,8,2,Yes,No,Yes,Yes,Yes,2021-05-29 16:05,17
Guru Teg Bhadur Sanjeevani Hospital,"Village Bal Jatan Near Panipat Refinary, Panipat",Yes (309),305,4,0,0,307,7,0,0,Yes,No,Yes,No,Yes,2021-05-29 16:01,17
Hyderabadi General Hospital &amp; Nursing Home,"Sanoli Road, Near Sanjay, Chowk, Panipat",Yes (10),0,0,10,2,0,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-29 14:09,17
IBM HOSPITAL &amp; TRAUMA CENTRE,NEAR BHIM GODA MANDIR SANOLI ROAD,Yes (13),9,0,4,2,12,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-29 15:56,17
LHDM &amp; Prem Hospital,Prem Hospital Opp. Bus Stand Panipat,Yes (52),52,0,0,0,71,0,9,8,Yes,Yes,Yes,Yes,Yes,2021-05-29 15:59,17
MAX PLUS HOSPITAL,NEAR MALIK PETROL PUMP SANOLI ROAD,Yes (4),4,0,0,1,8,0,7,3,Yes,No,Yes,Yes,Yes,2021-05-29 15:57,17
NC Medical College,NC Medical Colllage Israna,Yes (527),40,483,4,3,42,483,5,4,Yes,No,Yes,Yes,Yes,2021-05-29 16:00,17
Park Hospital GT road panipat,"GT Road Sewah, Paniapt",Yes (15),7,8,0,0,52,14,16,2,Yes,Yes,Yes,Yes,Yes,2021-05-29 15:55,17
Prime Hospital Health Leaders,"Opp. Gangapuri Road, Sanoli Road Panipat",Yes (11),9,2,0,4,14,2,4,4,Yes,No,Yes,Yes,Yes,2021-05-29 14:09,17
Rainbow Hospital,152-R Model Town Panipat,Yes (9),6,0,3,1,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-29 14:15,17
SDH Samalkha,G.T Road Samalkha,Yes (48),28,20,0,0,30,20,0,0,No,No,Yes,No,Yes,2021-05-29 15:54,17
shobhit Hospital,"adjacent canara bank, tahsil camp",Yes (16),9,2,5,1,12,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-29 16:09,17
Shree Badri Das Hospital and ICU Care Centre,Assandh Road Panipat,Yes (8),6,0,2,0,8,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-29 14:43,17
Shree Balajee Multispeciality Hospital,Aggarsan Colony Assandh Road Panipat,Yes (4),3,0,1,1,4,0,6,2,Yes,Yes,Yes,Yes,Yes,2021-05-29 14:24,17
Shubham Hospital,"202 New Sukhdev Nagar, Panipat",Yes (9),6,0,3,1,6,0,3,3,Yes,No,Yes,Yes,Yes,2021-05-29 13:41,17
"Apex Hospital, Sirsa","Circular Road, Sirsa",Yes (13),10,2,1,1,12,2,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-29 17:25,20
"Astha Hospital, Sirsa",Dabwali Road Sirsa,Yes (15),12,0,3,0,15,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-29 17:29,20
CIVIL HOSPITAL SIRSA,"Civil Hospital Road, Sirsa",Yes (51),38,11,2,2,85,14,6,6,Yes,Yes,Yes,Yes,Yes,2021-05-29 08:20,20
"Dayal Nursing Home, Sirsa","Dabwali Road, Sirsa",Yes (6),5,1,0,0,9,3,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-29 18:34,20
"Gupta Hospital, Sirsa","Dabwali Road, Sirsa Near Easy Day",Yes (5),2,3,0,0,4,3,5,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-29 16:31,20
"Jagdish Nursing Home, Sirsa","Gandhi Market, Parshuram Chowk, Sirsa",Yes (10),0,4,6,0,0,4,7,1,Yes,No,Yes,Yes,Yes,2021-05-29 09:32,20
"jCD Hospital, Sirsa","JCD Hospital, Barnala Road, Sirsa",Yes (45),11,34,0,0,15,35,0,0,Yes,No,Yes,Yes,Yes,2021-05-29 16:23,20
"Jeevan Jyoti Hospital, Sirsa",Dabwali Road Sirsa,Yes (5),3,1,1,1,7,1,6,3,Yes,No,Yes,Yes,Yes,2021-05-29 17:07,20
"Khurana Hospital, Sirsa",Dabwali Road Sirsa,Yes (8),5,0,3,0,6,0,4,0,Yes,No,Yes,Yes,Yes,2021-05-29 17:03,20
"Lalgarhia Hospital, Sirsa",Dabwali Road Sirsa,Yes (6),4,1,1,0,13,2,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-29 08:31,20
"Medicare Hospital, Sirsa","Dabwali Road, Sirsa",Yes (8),1,3,4,0,1,6,6,2,Yes,Yes,Yes,Yes,Yes,2021-05-29 16:31,20
"Metro Health Care Hospital, Sirsa","Near Dena Bank, lal Batti Chowk, Sirsa",Yes (7),2,0,5,0,5,0,5,1,Yes,Yes,Yes,Yes,Yes,2021-05-29 08:52,20
"Mittal Hospital, Sirsa","Near Jhunthra Petrol Pump, Dabwali Road Sirsa",Yes (15),12,1,2,0,14,1,4,0,Yes,No,Yes,Yes,Yes,2021-05-29 17:33,20
"New Life Care Hospital, Sirsa","Dabwali Road, Sirsa",Yes (11),7,1,3,0,7,2,3,0,Yes,No,Yes,Yes,Yes,2021-05-29 17:01,20
"Poonia COVID Care Center, Sirsa","Near Ambedkar chowk, opposite Seth tula ram dharamshala, Hisar Road, Sirsa, Haryana 125055",Yes (20),11,7,2,1,14,7,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-29 16:29,20
"Sanjeevni Hospital, Sirsa (Wing -2, 1 &amp; 2nd Floor)","Under over bridge, hisar road, sirsa",Yes (77),39,28,10,0,45,30,16,6,Yes,Yes,Yes,Yes,Yes,2021-05-29 17:34,20
SDCH Dabwali,"Dabwali, District Sirsa",Yes (13),0,13,0,0,12,13,0,0,Yes,No,Yes,Yes,Yes,2021-05-29 17:08,20
"Shah Satnam Dera Hospital (Wing -2, 2nd floor), Sirsa","Begu Road, Sirsa",Yes (33),9,19,5,2,21,30,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-29 16:28,20
"Shri Baba Tara Hospital &amp; Research Center, Sirsa","Hisar Road, Sirsa",Yes (9),5,4,0,0,15,5,5,3,Yes,No,Yes,Yes,Yes,2021-05-29 09:18,20
"SPS Hospital, Sirsa","Near Sangwan Chowk, Dabwali Road, Sirsa",Yes (1),1,0,0,0,12,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-29 16:15,20
"Suraksha Hospital, Sirsa","Dabwali Rd, opposite Hotel Aroma, Sirsa, Haryana 125055",Yes (14),6,3,5,3,10,3,11,7,Yes,Yes,Yes,Yes,Yes,2021-05-29 08:54,20
"Swastik Hospital, Sirsa","Ambedkar Chowk, Nandan Vatika, Sirsa,",Yes (11),5,3,3,0,5,5,5,1,Yes,No,Yes,Yes,Yes,2021-05-29 17:02,20
"Talwar Nursing Home, Sirsa","Under Over Bridge, Hisar Road, Sirsa",Yes (2),0,0,2,1,12,2,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-29 09:16,20
"Tomar Nursing Home, Sirsa","Nandan Vatika, near surkhab Chock, Hathi park, Agrasain Colony, Sirsa, Haryana 125055",Yes (6),1,2,3,1,12,2,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-29 16:34,20
"Vardan Hospital, Sirsa","Near Lal Batti Chowk, Sirsa",Yes (16),8,3,5,0,9,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-29 17:36,20
Anchal Multispeciality Hospital,"Anchal Multi speciality Hospital, Krishna Colony, Bhiwani, Haryana 127027",Yes (35),25,0,10,2,25,0,10,2,Yes,Yes,Yes,Yes,Yes,2021-05-29 21:06,2
Ch. Bansilal Govt Hospital,"Bansi Lal General Hospital, Ghanta Ghar Chowk, SH 17, Krishna Colony, Bhiwani, Haryana 127021",Yes (107),102,4,1,8,139,5,28,16,Yes,Yes,Yes,Yes,Yes,2021-05-29 21:06,2
Chugh Hospital,"Meham Gate, Circular Road, Bhiwani",Yes (8),8,0,0,0,20,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-29 21:10,2
ESI Hospital Bhiwani,"Stadium Rd, Housing Board Colony, Bhiwani, Haryana 127021",Yes (40),0,40,0,0,0,40,0,0,No,No,Yes,Yes,Yes,2021-05-29 21:07,2
Ganpatrai Hospital,"SH 17, Bank Colony, Bound Kalan, Krishna Colony, Bhiwani, Haryana 127021",Yes (10),4,4,2,1,4,4,2,1,Yes,No,Yes,Yes,Yes,2021-05-29 21:07,2
Jangra Multispecilaity Hospital,"Bank Colony, Old Bharat Nagar, Bhiwani, Haryana 127021",Yes (10),7,3,0,0,7,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-29 21:07,2
Jeevan Nursing Home-Bhiwani,Rohtak gate Bhiwani,Yes (10),3,4,3,0,3,4,3,0,Yes,Yes,Yes,Yes,Yes,2021-05-29 21:11,2
Kadam Hospital,"Bank Colony Near New Bus Stand, Bhiwani",Yes (43),11,0,32,0,11,0,34,1,Yes,Yes,Yes,Yes,Yes,2021-05-29 21:05,2
Krishan Lal Jalan Hospital,"Jalan Nagar, M.C.Colony, Bhiwani, Haryana 127021",Yes (40),20,20,0,0,20,20,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-29 21:07,2
Life Line Hospital,"Circular Rd, M.C.Colony, Bhiwani, Haryana 127021",Yes (24),18,0,6,0,21,0,6,0,Yes,Yes,Yes,Yes,Yes,2021-05-29 21:08,2
RPS HOSPITAL,,Yes (19),4,11,4,0,4,16,4,0,Yes,No,Yes,Yes,Yes,2021-05-29 21:08,2
Sharma Nursing and Maternity Home Tosham,Siwani Road Tosham,Yes (10),7,0,3,2,7,0,3,2,Yes,Yes,To Be Updated,Yes,Yes,2021-05-29 21:11,2
Shree Ganesha Hospital,"Dadri Gate, Bhiwani",Yes (12),6,3,3,0,6,3,4,0,Yes,Yes,Yes,Yes,Yes,2021-05-29 21:10,2
"SHRI BABA YOGI NETANATH HOSPITAL , LOHANI ,BHIWANI",VPO Lohani,Yes (43),33,4,6,2,35,5,10,2,Yes,Yes,Yes,Yes,Yes,2021-05-29 21:10,2
SMSG Multispeciality Hospital,"Rohtak Gate, Bhiwani",Yes (30),2,17,11,2,2,17,11,2,Yes,Yes,Yes,Yes,Yes,2021-05-29 21:09,2
Spes Hospital,"Circular Rd, Bound Kalan, M.C.Colony, Bhiwani, Haryana 127021",Yes (18),4,2,12,1,4,6,12,1,Yes,Yes,Yes,Yes,Yes,2021-05-29 21:08,2
Aarti Hospital,"A-628, Near Hanuman Mandir, Dabua Pali Road, NIT Faridabad",Yes (23),5,15,3,0,5,15,3,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-29 08:40,4
Aastha Hospital,"SCF -2, Ashoka Enclave Main Rd, Sector 35, Faridabad",Yes (14),10,4,0,0,10,4,0,0,Yes,No,Yes,Yes,Yes,2021-05-29 09:58,4
Al-Falah Hospital,"Al Falah university Campus, Dhouj",Yes (77),50,25,2,2,50,25,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-29 08:17,4
Anshu Hospital,"Shiv Colony Sehatpur Road, Palla No. 1, Faridabad",Yes (14),8,6,0,0,10,10,0,0,Yes,No,Yes,No,No,2021-05-29 10:44,4
Arise Healthcare,"SCO: C 3185, Near Corporation Bank, Green Field Colony, Faridabad",Yes (14),2,7,5,2,2,7,7,2,Yes,Yes,Yes,No,No,2021-05-29 14:51,4
Arsh Hospital,"Opp. Era Redwood Residency, Tigaon Rd, Sector 78, Faridabad,",Yes (62),40,5,17,6,40,5,20,6,Yes,Yes,Yes,Yes,Yes,2021-05-29 08:42,4
Asian Fidelis Multispeciality Hospital,"RPS Savana, RPS City, Sector-88, Faridabad",Yes (46),38,0,8,2,40,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-25 12:16,4
Asian Hospital,"Badkal Flyover Road, Sector  21 A Faridabad",Yes (102),69,0,33,13,89,0,40,14,Yes,Yes,Yes,Yes,Yes,2021-05-29 09:43,4
B.K. Hospital Faridabad,B.K. Hospital Faridabad B K Chowk FBD,Yes (84),57,25,2,2,64,25,11,11,Yes,Yes,Yes,Yes,Yes,2021-05-29 15:22,4
Bhavya Kalyani Hospital,"Mohna Road, Near Aanand Bakery, Ballabgarh, Faridabad",Yes (17),5,9,3,0,5,9,3,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-29 14:37,4
Chugh Hospital,"5L-164, K.C. Road N.I.T. Faridabad",Yes (18),4,14,0,0,4,14,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-29 17:41,4
D.M. Hospital,"89-A, NH-5, Railway Road, Near Police Thana, NIT, Faridabad",Yes (28),10,10,8,1,10,10,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-25 11:59,4
Doctor Today Multispecialty Hospital,"5-C/2,B.P., Railway Road,, Near Bankey Bihari Mandir,, next to IDBI Bank, Faridabad",Yes (33),32,Beds Over Utilized 1,1,1,35,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-29 10:20,4
Dr. Harish Hospital,"701, Sector 8, YMCA Road, Faridabad",Yes (7),5,0,2,0,5,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-29 10:56,4
Durga Multispeciality Hospital,"Shri Bankey Bihari Mandir Complex, Neelam-Railway Road, NIT 5, Faridabad",Yes (30),22,0,8,0,22,0,8,0,No,No,No,No,No,2021-05-29 10:17,4
"ESIC Medical College, Faridabad","NH-3, NIT Behind BK Hospital, Haryana",Yes (479),129,350,0,0,150,350,80,50,Yes,Yes,Yes,Yes,Yes,2021-05-29 09:44,4
Fortis Escort Hospital,"Neelam Bata Rd, opp. Neelam Cinema, AC Nagar, New Industrial Town, Faridabad,",Yes (59),50,0,9,4,55,0,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-29 11:37,4
