name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
LNJP CIVIL HOSPITAL.,LNJP HOSPITAL KURUKSHETRA.,Yes (16),16,0,0,0,100,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:53,12
MIRI PIRI SHAHBAD,"SHAHBAD, KURUKSHETRA",Yes (3),2,0,1,0,10,0,4,4,Yes,Yes,Yes,Yes,Yes,2021-05-17 15:37,12
Nirogi Hospital,Shahabad Kurukshetra,Yes (1),1,0,0,3,5,2,0,3,Yes,Yes,Yes,Yes,Yes,2021-05-17 16:16,12
Saraswati Mission Hospital,"Ambala Road Dist. Kurukshetra, Pehowa, Haryana 136128",No (0),0,0,0,0,20,0,2,5,Yes,No,Yes,Yes,Yes,2021-05-17 09:53,12
"SIDHARTH HOSPITAL, SHAHBAD","SHAHBAD, KURUKSHETRA",Yes (4),0,4,0,1,8,4,4,3,Yes,Yes,Yes,Yes,Yes,2021-05-17 16:01,12
VERMA HOSPITAL,LADWA,No (0),0,0,0,1,9,2,2,2,Yes,No,Yes,Yes,Yes,2021-05-17 09:56,12
"AADHAR Hospital, Hisar",Tosham Road Hisar,No (0),0,0,0,0,26,6,12,6,Yes,No,Yes,Yes,Yes,2021-05-17 17:13,7
Bharat Multispeciality Hospital,Hisar,No (0),0,0,0,0,24,0,2,2,Yes,No,Yes,Yes,Yes,2021-05-17 16:49,7
Central Medical Centre (CMC),CMC Hospital Delhi Road Hisar,No (0),0,0,0,0,47,5,10,3,Yes,Yes,Yes,Yes,Yes,2021-05-17 14:09,7
Ch Devi lal Sanjivani Make Shift Covid Hopsital,Near Jindal School Hisar,Yes (500),500,0,0,0,500,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 16:11,7
Churamani Hospital,CAMP CHOWK HISAR,Yes (5),0,0,5,0,5,2,30,5,No,No,No,No,No,2021-05-17 13:36,7
District Civil Hospital Hisar,Sirsa Road Hisar,No (0),Beds Over Utilized 7,0,0,0,72,0,3,5,Yes,Yes,Yes,Yes,Yes,2021-05-17 17:08,7
DR. ANANTRAM JANTA HOSPITAL PVT LTD BARWALA,Civil Hospital Road Barwala,Yes (4),4,0,0,0,17,0,0,3,Yes,No,Yes,Yes,Yes,2021-05-17 12:29,7
Geetanjali Hospital,Model Town Hisar,No (0),Beds Over Utilized 3,0,0,0,40,0,7,5,Yes,Yes,Yes,Yes,Yes,2021-05-17 16:21,7
Goswami Hospital,"NEAR BUS STAND, RISHI NAGAR",Yes (4),Beds Over Utilized 2,4,Beds Over Utilized 1,0,4,5,0,1,Yes,No,Yes,Yes,Yes,2021-05-17 13:23,7
Gupta Hospital Hisar,Sector 14 Hisar,Yes (15),15,0,0,0,30,0,5,0,Yes,Yes,Yes,No,Yes,2021-05-17 12:53,7
"GURU JAMBHESHWAR MULTISPECIALITY HOSPITAL, AGROHA","ADAMPUR ROAD, AGROHA",Yes (1),0,1,0,0,9,3,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:18,7
Holy Help Hospital,Tosham Road Hisar,Yes (2),0,2,0,0,25,6,8,1,Yes,No,Yes,Yes,Yes,2021-05-17 16:16,7
Janki Children Hospital Hisar,Near Sewak Sabha Hopsital Hisar,Yes (2),0,0,2,2,0,1,4,2,Yes,No,Yes,Yes,Yes,2021-05-17 14:33,7
Mahatma Gandhi Hospital,,Yes (9),0,9,0,0,19,13,10,8,Yes,Yes,Yes,Yes,Yes,2021-05-17 17:15,7
MAMC Agroha,"Maharaj Aggarsin Medical College, VPO Agroha",No (0),0,Beds Over Utilized 3,0,0,85,15,40,60,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:22,7
Medi City Hospital,Model Town Hisar,Yes (13),13,0,0,0,13,0,0,0,Yes,No,No,No,No,2021-05-17 07:20,7
Military Hospital Hisar,Cantt Hisar,No (0),0,0,0,0,16,42,2,3,Yes,To Be Updated,Yes,Yes,Yes,2021-05-17 14:11,7
Noble Super Specialty Hospital,Hisar,Yes (11),11,0,Beds Over Utilized 2,0,12,0,7,1,Yes,No,Yes,To Be Updated,Yes,2021-05-17 14:18,7
OPJindal Institute of Cancer &amp; Research Hospital,Model Town Hisar,No (0),0,0,0,0,102,4,48,36,Yes,No,Yes,Yes,Yes,2021-05-16 21:54,7
PARDEEP KANSAL MULTISPECIALITY HOSPITAL FOR CHILDREN,"25- Inderprastha Colony, Hisar",Yes (12),0,6,6,3,0,6,7,3,Yes,No,Yes,Yes,Yes,2021-05-17 09:23,7
Parnami Hospital,Hisar,Yes (2),0,2,0,0,21,5,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:54,7
Ravindra Hospital Hisar,Model Town HISAR,No (0),0,0,0,0,19,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-17 07:27,7
Sapra Hospital,Rajgarh Road Hisar,Yes (19),15,3,1,0,35,3,8,10,Yes,No,Yes,Yes,Yes,2021-05-17 15:16,7
"Sarvodya Hospital, Hisar",Delhi Road Hisar,No (0),0,0,0,0,24,7,1,3,Yes,Yes,Yes,Yes,Yes,2021-05-17 15:51,7
Sewak Sabha Hospital,Near Bus Stand Hisar,Yes (4),1,3,0,0,16,3,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-17 14:08,7
Shanti Devi Hospital,Delhi Road Hisar,No (0),0,0,0,0,26,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-17 14:34,7
Shri Kali Devi Hospital Hansi,Delhi Road Hansi,Yes (13),8,0,5,0,8,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-17 07:20,7
SINGLA MULTISPECIALITY HOSPITAL,"RISHI NAGAR, GALI NO. 1, NEAR BUS STAND, HISAR",Yes (3),3,0,0,0,17,0,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-17 14:36,7
SL Minda Hospital,VPO Bagla,Yes (8),6,0,2,2,6,0,2,2,Yes,No,Yes,Yes,Yes,2021-05-17 17:30,7
Sonakshi Children Hospital Hansi,"G T Road, Near Kali Devi Mandir, Opp Bhalla Patrol Pump, Hansi",Yes (4),4,0,0,0,9,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-17 13:31,7
Sukhda Multispeciality Hospital,Dabra Chowk Hisar,No (0),0,0,0,0,46,4,18,6,Yes,No,Yes,Yes,Yes,2021-05-17 13:44,7
Vardaan Hospital Hisar,Hisar,Yes (3),2,1,0,0,9,1,11,2,Yes,Yes,Yes,Yes,Yes,2021-05-17 13:58,7
Civil Hospital Fatehabad,Near Bus Stand Fatehabad,Yes (9),7,0,2,0,20,0,26,6,Yes,Yes,Yes,Yes,Yes,2021-05-17 14:52,5
Civil Hospital Ratia,"Dera Surjanhar, Ratia, Fatehabad",No (0),0,0,0,0,5,0,13,3,Yes,No,No,No,Yes,2021-05-17 14:55,5
"Civil Hospital, Tohana",Opposite New Sabzi Mandi Tohana,Yes (2),0,2,0,0,10,3,14,2,Yes,No,Yes,Yes,Yes,2021-05-17 14:53,5
Community Health Center Bhattu,"Surya Nagar, Bhattu Mandi near Railway Station",Yes (1),0,1,0,0,4,2,6,0,Yes,No,Yes,No,Yes,2021-05-17 15:10,5
Community Health Center Bhuna,CHC Bhuna,Yes (12),3,9,0,0,16,14,0,0,Yes,No,Yes,No,Yes,2021-05-17 13:56,5
Community Health Center JAKHAL,Near SBI Bank Jakhal,No (0),0,0,0,0,6,0,6,0,Yes,No,Yes,No,Yes,2021-05-17 15:00,5
"Gupta Children Hospital, Ratia","Aggarwal Colony, Ratia",Yes (7),5,0,2,1,6,8,2,1,Yes,No,Yes,Yes,No,2021-05-17 15:01,5
Kaushal Hospital,"Near Harvinder Singh Petrol Pump, Hisar Road, Fatehabad",Yes (30),7,18,5,3,12,18,6,4,No,No,Yes,Yes,Yes,2021-05-17 15:05,5
"Manav Sewa Sangam Hospital, Tohana",Near Truck Union,Yes (3),3,0,0,0,15,0,0,0,Yes,No,Yes,No,Yes,2021-05-17 16:53,5
Miglani Hospital,"Employees Colony, Ratia,",Yes (5),3,2,0,0,15,2,7,7,Yes,Yes,Yes,Yes,Yes,2021-05-17 14:56,5
Rajasthan Medical Centre (RMC) Hospital Tohana,Kenchi Chowk Tohana,Yes (1),1,0,0,0,11,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-17 16:56,5
Sadhbhawdna Hospital Fatehabad,Near Court Complex Hisar Road Fatehabad,Yes (15),0,15,0,0,15,20,15,5,Yes,No,Yes,Yes,Yes,2021-05-17 14:53,5
Sanjeevani Hospital Fatehabad,"Goshala Road, near Ashirbad Pelace",Yes (6),4,0,2,3,6,0,4,3,No,No,No,Yes,No,2021-05-17 15:14,5
Sanjeevani Hospital Tohana,"Kenchi Chock, Tohana",No (0),0,0,0,0,0,6,12,2,Yes,No,Yes,Yes,Yes,2021-05-17 15:00,5
"Singla Hospital , fatehabad","Bhattu Road, Batra Colony, Fatehabad",Yes (7),3,4,0,0,5,8,0,0,No,No,Yes,Yes,Yes,2021-05-17 17:14,5
WadhwaMaternity and surgical Hospital Fatehabad,"Near Papiha Park, Fatehabad",Yes (3),1,0,2,0,1,0,7,1,Yes,No,Yes,Yes,Yes,2021-05-17 14:54,5
Anchal Multispeciality Hospital,"Anchal Multi speciality Hospital, Krishna Colony, Bhiwani, Haryana 127027",Yes (6),4,0,2,0,20,0,9,1,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:24,2
Ch. Bansilal Govt Hospital,"Bansi Lal General Hospital, Ghanta Ghar Chowk, SH 17, Krishna Colony, Bhiwani, Haryana 127021",Yes (42),20,21,1,1,146,34,47,9,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:24,2
Chugh Hospital,"Meham Gate, Circular Road, Bhiwani",No (0),0,0,0,0,20,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:30,2
ESI Hospital Bhiwani,"Stadium Rd, Housing Board Colony, Bhiwani, Haryana 127021",Yes (40),0,40,0,0,0,40,0,0,No,No,Yes,Yes,Yes,2021-05-17 10:27,2
Ganpatrai Hospital,"SH 17, Bank Colony, Bound Kalan, Krishna Colony, Bhiwani, Haryana 127021",Yes (10),4,4,2,1,4,4,2,1,Yes,No,Yes,Yes,Yes,2021-05-17 10:27,2
Jangra Multispecilaity Hospital,"Bank Colony, Old Bharat Nagar, Bhiwani, Haryana 127021",Yes (7),4,3,0,0,7,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-17 17:01,2
Kadam Hospital,"Bank Colony Near New Bus Stand, Bhiwani",Yes (2),0,0,2,0,11,0,34,1,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:47,2
Krishan Lal Jalan Hospital,"Jalan Nagar, M.C.Colony, Bhiwani, Haryana 127021",Yes (40),20,20,0,0,20,20,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:28,2
Life Line Hospital,"Circular Rd, M.C.Colony, Bhiwani, Haryana 127021",Yes (7),1,0,6,0,21,0,6,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:28,2
RPS HOSPITAL,,Yes (21),3,14,4,0,4,16,4,0,Yes,No,Yes,Yes,Yes,2021-05-17 10:28,2
Shree Ganesha Hospital,"Dadri Gate, Bhiwani",Yes (9),5,3,1,1,6,3,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:31,2
SMSG Multispeciality Hospital,"Rohtak Gate, Bhiwani",Yes (20),2,15,3,2,2,17,11,2,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:30,2
Spes Hospital,"Circular Rd, Bound Kalan, M.C.Colony, Bhiwani, Haryana 127021",Yes (2),1,0,1,0,4,2,7,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:29,2
ANUJ HOSPITAL SAFIDON,safidon panipat road,Yes (26),0,18,8,0,2,18,10,0,Yes,No,Yes,Yes,Yes,2021-05-17 16:24,9
Balaji Hospital Jind,Rohtak Road Jind,Yes (3),3,0,0,0,32,8,0,0,Yes,No,Yes,Yes,Yes,2021-05-17 08:50,9
CHC Alewa,"Alewa 2 Sub Health Centre, Alewa Chc Alewa, Alewa, Jind",Yes (15),15,0,0,0,15,0,0,0,Yes,No,Yes,No,Yes,2021-05-17 08:52,9
CHC Julana,Julana,Yes (20),14,6,0,0,20,6,0,0,Yes,No,Yes,Yes,Yes,2021-05-17 08:47,9
District Civil Hospital Jind (NEW+OLD),Hosptial,No (0),0,0,0,4,126,0,20,12,Yes,Yes,Yes,Yes,Yes,2021-05-17 08:47,9
Gangaputra Ayurvedic Medical College Jind,Kandela,Yes (86),46,15,25,3,60,15,25,3,Yes,No,Yes,No,Yes,2021-05-17 08:56,9
JIND HEART HOSPITAL,GOHANA BYPASS ROHTAK ROAD JIND,Yes (8),7,0,1,1,12,0,5,1,Yes,No,No,No,No,2021-05-17 15:49,9
Malik Hospital,Rohtak Road Jind,Yes (2),1,0,1,3,4,0,4,3,Yes,No,Yes,Yes,Yes,2021-05-17 15:57,9
Meenakashi Jain Hospital,Near Bus Stand,No (0),0,0,0,0,13,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-17 08:55,9
Sarvodhya Hospital Jind,Jind,Yes (11),11,0,0,2,20,0,0,2,Yes,No,Yes,No,No,2021-05-17 08:52,9
SDH Narwana,Narwana,Yes (15),3,12,0,0,20,12,0,0,Yes,No,Yes,Yes,Yes,2021-05-17 15:52,9
SDH Safidon,Safidon,Yes (24),12,12,0,0,20,14,0,0,Yes,No,Yes,No,Yes,2021-05-17 08:47,9
SDH UCHANA,Uchana,Yes (46),14,32,0,0,20,35,0,0,Yes,No,No,No,Yes,2021-05-17 15:22,9
Shri Gyani Ram Mamorial Hospital,Safidon,Yes (14),8,4,2,0,10,5,10,0,Yes,No,Yes,Yes,Yes,2021-05-17 16:04,9
Cygnus Multispecialty Hospital Kaithal,"Huda Bypass Road, Sector 20, Kaithal, Haryana",Yes (14),12,0,2,0,28,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-17 16:10,10
District Civil Hospital Kaithal,"Huda Sec 18, Kaithal",Yes (9),0,9,0,1,80,27,8,5,Yes,Yes,Yes,Yes,Yes,2021-05-17 17:09,10
SDH Guhla,SDH Guhla,Yes (69),23,41,5,5,24,41,5,5,Yes,No,Yes,No,Yes,2021-05-17 16:03,10
Shah Multispecialty Hospital Kaithal,"opp.old, bus stand, Jind - Kaithal Rd, Amar Garh Colony, Kaithal, Haryana",Yes (22),13,5,4,5,51,11,15,10,Yes,No,Yes,Yes,Yes,2021-05-17 16:09,10
DCHC Barara,,Yes (41),41,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 10:03,1
DCHC Mullana,,Yes (29),29,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 10:03,1
District Civil Hospital,Ambala City,Yes (32),23,0,9,7,116,0,23,11,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:58,1
District Civil Hospital Ambala Cantt,Ambala Cantt,No (0),0,0,0,0,80,0,13,7,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:00,1
Guardian Hospital,AMBALA JAGADHARI ROAD AMBALA CANTT,Yes (2),1,0,1,2,15,3,2,3,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:02,1
Ishwar Hospital,,Yes (4),4,0,0,0,16,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:03,1
Kuldeep Hospital,,No (0),0,0,0,0,8,0,2,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 10:04,1
Mehndiratta Hospital,"#106, manali house, near central jail,  ambala city",Yes (6),5,0,1,0,25,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-17 10:01,1
Military Hospital,Ambala Cantonment,Yes (58),4,54,0,0,60,85,0,15,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 09:58,1
MM Medical College Pvt,MMIMSR Mullana Ambala,Yes (128),58,70,0,0,116,70,14,10,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:58,1
Park Healing Touch Hospital,"Sultanpur Chowk, Nr Dhulkot Barrier, Ambala Chandigarh Expy. Ambala",No (0),0,0,0,0,30,0,10,10,Yes,Yes,Yes,Yes,Yes,2021-05-17 10:00,1
Philedelphia mission Hospital pvt,"Mission Compound, Ambala City",Yes (15),14,0,1,2,92,0,6,2,Yes,No,Yes,Yes,Yes,2021-05-17 09:57,1
Railways Hospital,"Railway Hospital, railway colony,  Ambala Cantt",Yes (4),4,0,0,0,30,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-17 10:01,1
Rotary Hospital Ambala cantt Pvt,"Rambagh road, Opp Dusshera ground, Ambala Cantt",No (0),0,0,0,0,15,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-17 09:57,1
Sant Hospital,,No (0),0,0,0,0,10,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 10:01,1
SDH Naraingarh,,Yes (35),35,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 10:00,1
Yafe Indoor Hospital,,Yes (3),2,1,0,0,9,6,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 10:04,1
"Apex Hospital, Sirsa","Circular Road, Sirsa",No (0),0,0,0,0,12,2,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-17 17:06,20
"Astha Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,15,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-17 17:05,20
CIVIL HOSPITAL SIRSA,"Civil Hospital Road, Sirsa",No (0),0,0,0,0,80,15,5,5,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:29,20
"Dayal Nursing Home, Sirsa","Dabwali Road, Sirsa",No (0),0,0,0,0,9,3,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 16:57,20
"Gupta Hospital, Sirsa","Dabwali Road, Sirsa Near Easy Day",No (0),0,0,0,0,4,3,5,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-17 10:35,20
"Jagdish Nursing Home, Sirsa","Gandhi Market, Parshuram Chowk, Sirsa",Yes (10),Beds Over Utilized 4,4,6,0,0,4,7,1,Yes,No,Yes,Yes,Yes,2021-05-17 16:44,20
"jCD Hospital, Sirsa","JCD Hospital, Barnala Road, Sirsa",Yes (37),0,37,0,0,10,40,0,0,Yes,No,Yes,Yes,Yes,2021-05-17 16:52,20
"Jeevan Jyoti Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,7,1,6,3,Yes,No,Yes,Yes,Yes,2021-05-17 16:36,20
"Khurana Hospital, Sirsa",Dabwali Road Sirsa,Yes (6),4,0,2,0,6,0,4,0,Yes,No,Yes,Yes,Yes,2021-05-17 08:52,20
"Lalgarhia Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,13,2,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-17 17:15,20
"Medicare Hospital, Sirsa","Dabwali Road, Sirsa",Yes (1),0,0,1,0,1,6,6,2,Yes,Yes,Yes,Yes,Yes,2021-05-17 17:07,20
"Metro Health Care Hospital, Sirsa","Near Dena Bank, lal Batti Chowk, Sirsa",No (0),0,0,0,1,5,0,5,1,Yes,To Be Updated,Yes,Yes,Yes,2021-05-17 17:17,20
"Mittal Hospital, Sirsa","Near Jhunthra Petrol Pump, Dabwali Road Sirsa",Yes (1),0,1,0,0,14,1,4,0,Yes,No,Yes,Yes,Yes,2021-05-17 07:18,20
"New Life Care Hospital, Sirsa","Dabwali Road, Sirsa",No (0),0,0,0,0,7,2,3,0,Yes,No,Yes,Yes,Yes,2021-05-17 17:26,20
"Poonia COVID Care Center, Sirsa","Near Ambedkar chowk, opposite Seth tula ram dharamshala, Hisar Road, Sirsa, Haryana 125055",Yes (7),0,7,0,0,14,7,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-17 16:51,20
"Sanjeevni Hospital, Sirsa (Wing -2, 1 &amp; 2nd Floor)","Under over bridge, hisar road, sirsa",Yes (21),0,21,0,0,45,30,16,6,Yes,Yes,Yes,Yes,Yes,2021-05-17 17:13,20
SDCH Dabwali,"Dabwali, District Sirsa",Yes (13),0,13,0,0,10,15,0,0,Yes,No,Yes,Yes,Yes,2021-05-17 11:45,20
"Shah Satnam Dera Hospital (Wing -2, 2nd floor), Sirsa","Begu Road, Sirsa",Yes (4),0,4,0,0,21,30,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-17 09:29,20
"Shri Baba Tara Hospital &amp; Research Center, Sirsa","Hisar Road, Sirsa",No (0),0,0,0,0,15,5,5,3,Yes,No,Yes,Yes,Yes,2021-05-17 13:02,20
"SPS Hospital, Sirsa","Near Sangwan Chowk, Dabwali Road, Sirsa",Yes (2),2,0,0,1,12,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-17 16:40,20
"Suraksha Hospital, Sirsa","Dabwali Rd, opposite Hotel Aroma, Sirsa, Haryana 125055",No (0),0,0,0,0,10,3,11,7,Yes,Yes,Yes,Yes,Yes,2021-05-17 17:17,20
"Swastik Hospital, Sirsa","Ambedkar Chowk, Nandan Vatika, Sirsa,",Yes (1),0,1,0,0,5,5,5,1,Yes,No,Yes,Yes,Yes,2021-05-17 17:13,20
"Talwar Nursing Home, Sirsa","Under Over Bridge, Hisar Road, Sirsa",No (0),0,0,0,0,12,2,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-17 17:05,20
"Tomar Nursing Home, Sirsa","Nandan Vatika, near surkhab Chock, Hathi park, Agrasain Colony, Sirsa, Haryana 125055",No (0),0,0,0,0,12,2,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-17 16:37,20
"Vardan Hospital, Sirsa","Near Lal Batti Chowk, Sirsa",Yes (7),3,2,2,0,9,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-17 17:02,20
Aashirwad Hospital,101 Devi Murti Colony Panipat,Yes (2),0,0,2,1,2,0,7,1,Yes,No,Yes,Yes,Yes,2021-05-17 15:42,17
Aayushmaan Bhav Hospital,"GT Road Sewah, Near Police Line Panipat",No (0),0,0,0,1,5,4,6,2,Yes,No,Yes,Yes,Yes,2021-05-17 15:28,17
APEX HOSPITAL &amp; TRAUMA CENTRE,SANOLI ROAD BABAIL NAKA,Yes (12),7,0,5,1,9,0,26,2,Yes,No,Yes,Yes,Yes,2021-05-17 15:35,17
CHC Dadlana,"VPO Dadlana, Panipat",Yes (8),0,8,0,0,0,8,0,0,No,No,No,No,Yes,2021-05-17 15:40,17
CHC Khotpura,VPO Khotpura Panipat,Yes (9),0,9,0,0,0,9,0,0,No,No,No,No,No,2021-05-17 15:41,17
Chhabra Hospital,A-1 Narain Singh Park,Yes (2),1,0,1,1,6,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-17 15:59,17
Civil Hospital panipat,Civil Hospital GT Road Panipat,Yes (16),0,16,0,0,74,20,10,4,Yes,Yes,Yes,Yes,Yes,2021-05-17 15:38,17
Cygnus Hospital,Cygnus Hospital Near Devi Mndir Panipat,No (0),0,0,0,0,12,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-17 16:08,17
GALAXY HOSPITAL,ASSAND ROAD PANIPAT,Yes (8),5,0,3,0,7,0,8,2,Yes,No,Yes,Yes,Yes,2021-05-17 16:07,17
Hyderabadi General Hospital &amp; Nursing Home,"Sanoli Road, Near Sanjay, Chowk, Panipat",No (0),0,0,0,2,0,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-17 15:16,17
IBM HOSPITAL &amp; TRAUMA CENTRE,NEAR BHIM GODA MANDIR SANOLI ROAD,Yes (3),3,0,0,0,12,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-17 16:01,17
LHDM &amp; Prem Hospital,Prem Hospital Opp. Bus Stand Panipat,Yes (10),10,0,0,0,71,0,9,8,Yes,Yes,Yes,Yes,Yes,2021-05-17 15:58,17
MAX PLUS HOSPITAL,NEAR MALIK PETROL PUMP SANOLI ROAD,No (0),0,0,0,0,8,0,7,3,Yes,No,Yes,Yes,Yes,2021-05-17 16:04,17
NC Medical College,NC Medical Colllage Israna,Yes (467),18,449,0,1,42,483,5,4,Yes,No,Yes,Yes,Yes,2021-05-17 15:36,17
Park Hospital GT road panipat,"GT Road Sewah, Paniapt",Yes (22),14,8,0,0,52,14,16,2,Yes,Yes,Yes,Yes,Yes,2021-05-17 15:54,17
Prime Hospital Health Leaders,"Opp. Gangapuri Road, Sanoli Road Panipat",No (0),0,0,0,0,8,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-17 15:29,17
Rainbow Hospital,152-R Model Town Panipat,Yes (3),3,0,0,0,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-17 15:21,17
SDH Samalkha,G.T Road Samalkha,Yes (50),30,20,0,0,30,20,0,0,No,No,Yes,Yes,Yes,2021-05-17 15:37,17
shobhit Hospital,"adjacent canara bank, tahsil camp",Yes (15),11,2,2,0,12,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-17 16:03,17
Shree Badri Das Hospital and ICU Care Centre,Assandh Road Panipat,Yes (3),2,0,1,1,8,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-17 15:00,17
Shree Balajee Multispeciality Hospital,Aggarsan Colony Assandh Road Panipat,No (0),0,0,0,0,4,0,6,2,Yes,Yes,Yes,Yes,Yes,2021-05-17 14:56,17
Shubham Hospital,"202 New Sukhdev Nagar, Panipat",No (0),0,0,0,0,6,0,3,3,Yes,Yes,Yes,Yes,Yes,2021-05-17 15:46,17
ASHIRWAD BHAGAT HOSPITAL,"Old DC Rd, near bhagat hospital, Sonipat, Haryana 131001",No (0),0,0,0,1,12,0,3,1,Yes,Yes,To Be Updated,Yes,Yes,2021-05-17 09:22,21
Bhagwan Dass Hospital,"Near Shahpur Turk, block-E, omaxe city, Sector 18, Sonipat, Haryana 131001",Yes (18),10,0,8,2,27,0,13,2,Yes,No,Yes,Yes,Yes,2021-05-17 14:45,21
"BPS MEDICAL COLLEGE KHANPUR , SONIPAT ( 01263283088)","Ganaur - Gohana Rd, Khanpur Kalan, Haryana",Yes (87),18,69,0,0,170,80,50,50,Yes,Yes,Yes,Yes,Yes,2021-05-17 12:23,21
CHC GANUR,CHC GANUR,Yes (3),3,0,0,0,8,0,0,0,Yes,No,Yes,No,Yes,2021-05-17 15:32,21
CHC Kharkhoda,"SH 20, Kharkhoda, Haryana 131402",Yes (10),5,5,0,0,5,5,0,0,To Be Updated,To Be Updated,Yes,Yes,Yes,2021-05-12 20:29,21
"CHC, JUAN, SONIPAT, HARYANA","CHC, JUAN, SONIPAT, HARYANACHC, JUAN, SONIPAT, HARYANA, 131024",Yes (5),3,2,0,0,3,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-12 20:53,21
"Civil Hospital, Sonipat (9050007668 )","Delhi Road, Near Maharana Pratap Chowk, Sonipat, Haryana 131001",Yes (40),40,0,0,9,190,0,10,10,Yes,Yes,Yes,Yes,Yes,2021-05-16 11:11,21
"CYGNUS HOSPITAL, Sonipat","Old Rohtak Rd, near Hindu College of Engineering, Industrial Area, Sonipat, Haryana 131001",Yes (11),9,Beds Over Utilized 2,2,0,18,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-17 17:31,21
