name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
GALAXY HOSPITAL,HUDA SECTOR 2,Yes (15),5,0,10,9,5,0,16,11,Yes,No,Yes,Yes,Yes,2021-05-24 12:12,15
"Gurunanak Hospital, Palwal","NH2, Near Bus Stand, Shiv Colony, Palwal Haryana",Yes (30),15,4,11,2,18,4,15,3,Yes,Yes,Yes,Yes,Yes,2021-05-23 17:50,15
JINDAL HOSPITAL,"Palwal, Haryana",Yes (15),10,2,3,0,10,2,3,0,To Be Updated,No,Yes,Yes,Yes,2021-05-19 12:53,15
KISHAN SINGH HOSPITAL,HODAL,Yes (6),6,0,0,0,8,0,0,0,Yes,No,Yes,No,Yes,2021-05-19 11:03,15
NIDHI HOSPITAL,"Palwal, Haryana",Yes (12),2,7,3,0,2,7,3,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:42,15
Palwal Hospital,"Moti Colony, Palwal, Haryana",Yes (14),0,4,10,1,0,6,16,1,Yes,No,Yes,Yes,Yes,2021-05-24 11:21,15
RAHUL HOSPITAL,PALWAL,Yes (15),7,5,3,0,7,5,3,0,Yes,No,Yes,Yes,Yes,2021-05-13 16:20,15
Sachin Hospital,"New Sohna Road, Near Panchwati Chowk, Palwal Haryana",Yes (23),10,5,8,0,10,5,13,2,Yes,Yes,Yes,Yes,Yes,2021-05-24 10:23,15
SDH Hodal,SDH Hodal,Yes (20),10,10,0,0,10,10,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 11:32,15
Shri. Satya Sai Sanjivani Hospital Palwal,"Palwal, Haryana",Yes (17),4,11,2,2,4,17,4,2,Yes,No,Yes,Yes,Yes,2021-05-24 12:09,15
SRI SAI HOSPITAL,"Palwal, Haryana",Yes (6),0,6,0,0,0,6,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 09:40,15
VASHU HOSPITAL,,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:53,15
"AADHAR Hospital, Hisar",Tosham Road Hisar,Yes (9),3,6,0,0,26,6,12,6,Yes,No,Yes,Yes,Yes,2021-05-24 17:02,7
Bharat Multispeciality Hospital,Hisar,Yes (11),11,0,0,0,24,0,2,2,Yes,No,Yes,Yes,Yes,2021-05-24 16:39,7
Central Medical Centre (CMC),CMC Hospital Delhi Road Hisar,No (0),0,0,0,0,47,5,10,3,Yes,Yes,Yes,Yes,Yes,2021-05-24 13:49,7
Ch. Devi Lal Sanjeevani Make Shift Covid Hopsital Hisar,Near Jindal School Hisar,Yes (152),152,0,0,0,200,0,0,0,Yes,No,Yes,No,Yes,2021-05-24 15:48,7
Churamani Hospital,CAMP CHOWK HISAR,Yes (10),3,2,5,2,5,2,30,5,No,No,No,No,No,2021-05-24 14:23,7
District Civil Hospital Hisar,Sirsa Road Hisar,Yes (21),21,0,0,1,70,0,0,10,Yes,Yes,Yes,Yes,Yes,2021-05-24 14:40,7
DR. ANANTRAM JANTA HOSPITAL PVT LTD BARWALA,Civil Hospital Road Barwala,Yes (11),11,0,0,0,17,0,0,3,Yes,No,Yes,Yes,Yes,2021-05-24 12:19,7
Geetanjali Hospital,Model Town Hisar,Yes (12),12,0,0,0,40,0,7,5,Yes,Yes,Yes,Yes,Yes,2021-05-24 14:35,7
Goswami Hospital,"NEAR BUS STAND, RISHI NAGAR",Yes (1),0,1,0,0,4,5,0,1,Yes,No,Yes,Yes,Yes,2021-05-24 12:11,7
Gupta Hospital Hisar,Sector 14 Hisar,Yes (20),20,0,0,0,30,0,5,0,Yes,Yes,Yes,No,Yes,2021-05-24 14:19,7
"GURU JAMBHESHWAR MULTISPECIALITY HOSPITAL, AGROHA","ADAMPUR ROAD, AGROHA",Yes (3),0,3,0,0,9,3,2,1,Yes,No,Yes,Yes,Yes,2021-05-24 16:24,7
Holy Help Hospital,Tosham Road Hisar,Yes (13),9,4,0,0,25,6,8,1,Yes,No,Yes,Yes,Yes,2021-05-24 14:21,7
Janki Children Hospital Hisar,Near Sewak Sabha Hopsital Hisar,Yes (3),0,1,2,2,0,1,2,2,Yes,No,Yes,Yes,Yes,2021-05-24 14:24,7
KARTIK HOSPITAL,"NEAR SEWAK SABHA HOSPITAL AND  BUDLA SANT MANDIR, NEAR BUS STAND HISAR",Yes (17),8,5,4,2,8,5,4,2,Yes,No,Yes,To Be Updated,To Be Updated,2021-05-24 11:51,7
Mahatma Gandhi Hospital,,Yes (24),11,13,0,0,19,13,10,8,Yes,Yes,Yes,Yes,Yes,2021-05-24 14:56,7
MALIK HOSPITAL,"145A UTTAM NAGAR, HANSI",Yes (6),6,0,0,3,7,0,0,3,Yes,Yes,No,To Be Updated,To Be Updated,2021-05-24 14:26,7
MAMC Agroha,"Maharaj Aggarsin Medical College, VPO Agroha",No (0),0,0,0,0,85,15,40,60,Yes,Yes,Yes,Yes,Yes,2021-05-24 07:39,7
Medi City Hospital,Model Town Hisar,Yes (13),13,0,0,0,13,0,0,0,Yes,No,No,No,No,2021-05-24 07:42,7
Military Hospital Hisar,Cantt Hisar,Yes (24),0,24,0,0,16,42,2,3,Yes,To Be Updated,Yes,Yes,Yes,2021-05-24 14:22,7
NEKIRAM HOSPITAL,OPP BUS STAND HANSI,Yes (2),1,0,1,2,2,0,3,3,Yes,No,Yes,To Be Updated,To Be Updated,2021-05-24 14:25,7
Noble Super Specialty Hospital,Hisar,Yes (4),4,0,0,0,12,0,7,1,Yes,No,Yes,To Be Updated,Yes,2021-05-24 12:44,7
OPJindal Institute of Cancer &amp; Research Hospital,Model Town Hisar,Yes (40),29,4,7,0,100,4,41,45,Yes,No,Yes,Yes,Yes,2021-05-24 14:23,7
PARDEEP KANSAL MULTISPECIALITY HOSPITAL FOR CHILDREN,"25- Inderprastha Colony, Hisar",Yes (13),0,6,7,3,0,6,7,3,Yes,No,Yes,Yes,Yes,2021-05-24 12:17,7
Parnami Hospital,Hisar,Yes (17),12,5,0,0,21,5,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-24 14:19,7
Ravindra Hospital Hisar,Model Town HISAR,Yes (12),10,0,2,1,19,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-24 07:47,7
SAMAYARA HOSPITAL,"KALI DEVI CHOWK. OPP BHALLA PETROL PUMP, HANSI",Yes (9),4,0,5,1,4,0,5,1,Yes,No,Yes,To Be Updated,To Be Updated,2021-05-24 07:52,7
Sapra Hospital,Rajgarh Road Hisar,Yes (15),10,3,2,0,19,3,6,12,Yes,Yes,Yes,No,Yes,2021-05-24 11:38,7
"Sarvodya Hospital, Hisar",Delhi Road Hisar,Yes (3),0,3,0,0,24,7,1,3,Yes,Yes,Yes,Yes,Yes,2021-05-24 14:21,7
Sewak Sabha Hospital,Near Bus Stand Hisar,Yes (13),6,3,4,0,16,3,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-24 14:19,7
Shanti Devi Hospital,Delhi Road Hisar,Yes (23),18,0,5,1,26,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-24 14:20,7
Shri Kali Devi Hospital Hansi,Delhi Road Hansi,Yes (13),8,0,5,0,8,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-24 07:42,7
SINGLA MULTISPECIALITY HOSPITAL,"RISHI NAGAR, GALI NO. 1, NEAR BUS STAND, HISAR",Yes (6),6,0,0,0,17,0,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-24 14:23,7
SL Minda Hospital,VPO Bagla,Yes (1),1,0,0,2,6,0,2,2,Yes,No,Yes,Yes,Yes,2021-05-24 16:05,7
Sonakshi Children Hospital Hansi,"G T Road, Near Kali Devi Mandir, Opp Bhalla Patrol Pump, Hansi",Yes (8),5,0,3,0,9,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-24 11:38,7
Sukhda Multispeciality Hospital,Dabra Chowk Hisar,Yes (26),18,4,4,0,46,4,18,6,Yes,Yes,Yes,Yes,Yes,2021-05-24 14:20,7
Vardaan Hospital Hisar,Hisar,Yes (4),1,1,2,0,9,1,11,2,Yes,Yes,Yes,Yes,Yes,2021-05-24 12:28,7
Amar Hospotal,Assandh,No (0),0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-23 07:06,11
"AMRITDHARA, Chaura Bazar","Near ITI Chowk, Gahoon Vihar, Karnal, Haryana",Yes (4),4,0,0,0,38,0,26,2,Yes,No,Yes,Yes,Yes,2021-05-23 07:05,11
Arpana Hospital,"G.T. Road, Madhuban, Karnal, Karnal, Haryana",Yes (12),12,0,0,0,16,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-24 12:56,11
Arsh Hospital,Opp. Kalpana Chawla Medical College,Yes (15),9,0,6,0,9,0,6,0,Yes,Yes,Yes,Yes,Yes,2021-05-23 07:03,11
CHC Assandh,"Assandh, Assandh Ruralpart, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-23 07:12,11
CHC Gharaunda,"Balinagar, Gharaunda, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-23 07:06,11
CHC Kunjpura,Village Kunjpura,Yes (11),11,0,0,0,11,0,0,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-23 07:13,11
CHC Nissing,"SH 8, Gondar, Nissing, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-23 07:12,11
CHC Taraori,CHC Taraori,Yes (6),6,0,0,0,6,0,0,0,Yes,No,Yes,No,Yes,2021-05-23 07:13,11
Dr. Gian Bhushan Hospital,"Kunjpura Rd Old Char Chaman Dyal Singh Colony Karnal  132001 Republic of,",Yes (2),2,0,0,0,6,0,5,0,Yes,No,No,No,No,2021-05-24 07:33,11
Ishwar Kirpa Hospital,"Ishwar Kirpa Hospital, Sector -14",Yes (7),7,0,0,0,14,0,7,0,Yes,No,Yes,Yes,Yes,2021-05-24 09:34,11
"Kalpana Chawla Government Medical College, Karnal","Model Town, Karnal, Haryana",Yes (2),1,0,1,0,200,0,80,80,Yes,Yes,Yes,Yes,Yes,2021-05-23 07:05,11
Karnal Nursing Home,"26 Duggal Colony, Karnal",Yes (7),3,0,4,0,8,0,10,0,Yes,No,Yes,Yes,Yes,2021-05-24 16:50,11
Park Hospital karnal,"CHD City, NH-1, Sector 45, Karnal, Haryana",Yes (30),10,0,20,2,10,0,20,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-23 07:02,11
Rama Superspeciality Hospital,Civil Hosp Chowk Karnal,No (0),0,0,0,0,8,0,6,0,Yes,No,Yes,Yes,Yes,2021-05-24 05:57,11
RP Welltar Hospital,"Vill. Bastara, District Karnal",Yes (3),0,3,0,1,10,4,4,1,Yes,No,Yes,No,Yes,2021-05-24 09:44,11
Sanidhya Nursing Home,"indri, Karnal",Yes (15),10,0,5,0,10,0,5,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-23 07:03,11
"Sanjiv Bansal Cygnus Hospital , Karnal","Railway Rd, Ibrahim Mandi, Karnal, Haryana",Yes (2),2,0,0,2,20,0,5,2,Yes,Yes,Yes,Yes,Yes,2021-05-24 10:08,11
Sarvodya Hospital Karnal,"Sector 14, Near Tau Devi Lal Chowk",Yes (20),12,0,8,0,12,0,10,0,Yes,Yes,Yes,Yes,Yes,2021-05-24 13:57,11
SDH Nilokheri,SDH Nilokheri,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-23 07:12,11
Shri Ram Chand Memorial Hospital,"12, Ashoka colony,Opp Kalpana Chawla hospital, Karnal, Haryana",No (0),0,0,0,0,8,0,7,3,Yes,No,Yes,Yes,Yes,2021-05-23 07:05,11
Shri Sanatan Dharam Mahabir Dal,"Kunjpura Road, Karnal Near Sanatan Dharam Mandir",Yes (8),8,0,0,0,12,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-23 11:55,11
SS Hospital,"Sector 14, Karnal",Yes (3),3,0,0,0,7,0,7,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-24 16:07,11
Swastik Hospital,Swastic Hospital Opp DCH,Yes (8),7,0,1,0,10,0,9,0,Yes,No,Yes,Yes,Yes,2021-05-24 08:21,11
Virk Hospital Karnal,"363-364, Randhir lane, near Dyal Singh College, Karnal, Haryana",Yes (14),14,0,0,0,37,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-24 17:20,11
Alchemist Hospital panchkula,Sector 21 Panchkula,Yes (3),1,0,2,0,42,0,12,4,Yes,Yes,Yes,Yes,Yes,2021-05-24 13:25,16
Alchemist Ojas Hospital,"H1  SEctor 26, Panchkula Ext, Panchkula",Yes (25),24,0,1,0,54,0,13,4,Yes,Yes,Yes,Yes,Yes,2021-05-24 13:26,16
Civil Hospital Panchkula,sector 6 Panchkula,Yes (64),33,20,11,4,140,31,64,6,Yes,Yes,Yes,Yes,Yes,2021-05-24 13:24,16
JN Shory Hospital,Pinjore,Yes (11),5,6,0,0,18,6,0,0,To Be Updated,No,Yes,Yes,Yes,2021-05-24 13:27,16
Kare Partners Hospital,"Sector 2, Panchkula",Yes (8),8,0,0,0,13,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 13:26,16
Paras Hospital Pvt,"Plot no 2, sec 22, panchkula",Yes (37),25,10,2,2,67,10,23,12,Yes,Yes,Yes,Yes,Yes,2021-05-24 13:25,16
Wings Hospital,Sector 25 Panchkula,Yes (30),14,11,5,0,15,11,5,0,To Be Updated,No,Yes,Yes,Yes,2021-05-24 13:26,16
Cygnus Multispecialty Hospital Kaithal,"Huda Bypass Road, Sector 20, Kaithal, Haryana",Yes (30),28,0,2,0,28,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-24 15:30,10
District Civil Hospital Kaithal,"Huda Sec 18, Kaithal",Yes (53),30,23,0,0,80,23,12,11,Yes,Yes,Yes,Yes,Yes,2021-05-24 16:27,10
SDH Guhla,SDH Guhla,Yes (70),24,41,5,5,24,41,5,5,Yes,No,Yes,No,Yes,2021-05-24 16:11,10
Shah Multispecialty Hospital Kaithal,"opp.old, bus stand, Jind - Kaithal Rd, Amar Garh Colony, Kaithal, Haryana",Yes (29),16,7,6,6,51,11,15,10,Yes,No,Yes,Yes,Yes,2021-05-24 09:57,10
"Apex Hospital, Sirsa","Circular Road, Sirsa",Yes (15),12,1,2,0,12,2,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-24 17:06,20
"Astha Hospital, Sirsa",Dabwali Road Sirsa,Yes (10),8,0,2,0,15,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-24 08:49,20
CIVIL HOSPITAL SIRSA,"Civil Hospital Road, Sirsa",Yes (14),9,5,0,0,85,14,6,6,Yes,Yes,Yes,Yes,Yes,2021-05-24 08:53,20
"Dayal Nursing Home, Sirsa","Dabwali Road, Sirsa",No (0),0,0,0,0,9,3,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-24 09:17,20
"Gupta Hospital, Sirsa","Dabwali Road, Sirsa Near Easy Day",No (0),0,0,0,0,4,3,5,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-24 16:02,20
"Jagdish Nursing Home, Sirsa","Gandhi Market, Parshuram Chowk, Sirsa",Yes (8),0,4,4,0,0,4,7,1,Yes,No,Yes,Yes,Yes,2021-05-24 08:46,20
"jCD Hospital, Sirsa","JCD Hospital, Barnala Road, Sirsa",Yes (36),7,29,0,0,15,35,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 14:44,20
"Jeevan Jyoti Hospital, Sirsa",Dabwali Road Sirsa,Yes (1),0,1,0,0,7,1,6,3,Yes,No,Yes,Yes,Yes,2021-05-24 09:02,20
"Khurana Hospital, Sirsa",Dabwali Road Sirsa,Yes (8),5,0,3,0,6,0,4,0,Yes,No,Yes,Yes,Yes,2021-05-24 16:14,20
"Lalgarhia Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,13,2,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-24 07:38,20
"Medicare Hospital, Sirsa","Dabwali Road, Sirsa",Yes (4),0,3,1,1,1,6,6,2,Yes,Yes,Yes,Yes,Yes,2021-05-24 16:49,20
"Metro Health Care Hospital, Sirsa","Near Dena Bank, lal Batti Chowk, Sirsa",Yes (4),1,0,3,0,5,0,5,1,Yes,Yes,Yes,Yes,Yes,2021-05-24 17:09,20
"Mittal Hospital, Sirsa","Near Jhunthra Petrol Pump, Dabwali Road Sirsa",Yes (10),8,1,1,0,14,1,4,0,Yes,No,Yes,Yes,Yes,2021-05-24 16:24,20
"New Life Care Hospital, Sirsa","Dabwali Road, Sirsa",Yes (3),3,0,0,0,7,2,3,0,Yes,No,Yes,Yes,Yes,2021-05-24 09:05,20
"Poonia COVID Care Center, Sirsa","Near Ambedkar chowk, opposite Seth tula ram dharamshala, Hisar Road, Sirsa, Haryana 125055",Yes (18),11,7,0,1,14,7,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-24 16:37,20
"Sanjeevni Hospital, Sirsa (Wing -2, 1 &amp; 2nd Floor)","Under over bridge, hisar road, sirsa",Yes (51),24,27,0,0,45,30,16,6,Yes,Yes,Yes,Yes,Yes,2021-05-24 17:07,20
SDCH Dabwali,"Dabwali, District Sirsa",Yes (12),1,11,0,0,12,13,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 09:12,20
"Shah Satnam Dera Hospital (Wing -2, 2nd floor), Sirsa","Begu Road, Sirsa",Yes (13),4,9,0,0,21,30,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-24 17:08,20
"Shri Baba Tara Hospital &amp; Research Center, Sirsa","Hisar Road, Sirsa",Yes (3),0,3,0,0,15,5,5,3,Yes,No,Yes,Yes,Yes,2021-05-24 16:43,20
"SPS Hospital, Sirsa","Near Sangwan Chowk, Dabwali Road, Sirsa",Yes (1),1,0,0,0,12,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-24 16:35,20
"Suraksha Hospital, Sirsa","Dabwali Rd, opposite Hotel Aroma, Sirsa, Haryana 125055",Yes (4),0,3,1,0,10,3,11,7,Yes,Yes,Yes,Yes,Yes,2021-05-24 16:32,20
"Swastik Hospital, Sirsa","Ambedkar Chowk, Nandan Vatika, Sirsa,",Yes (2),0,2,0,0,5,5,5,1,Yes,No,Yes,Yes,Yes,2021-05-24 17:08,20
"Talwar Nursing Home, Sirsa","Under Over Bridge, Hisar Road, Sirsa",No (0),0,0,0,0,12,2,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-24 15:34,20
"Tomar Nursing Home, Sirsa","Nandan Vatika, near surkhab Chock, Hathi park, Agrasain Colony, Sirsa, Haryana 125055",Yes (7),5,1,1,0,12,2,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-24 15:58,20
"Vardan Hospital, Sirsa","Near Lal Batti Chowk, Sirsa",Yes (7),3,3,1,0,9,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-24 15:21,20
"AAROGYAM HOSPITAL, Kurukshetra","NEAR OLD BUS STAND, THANESAR, KURUSKHETRA",Yes (8),0,8,0,2,40,12,15,27,Yes,Yes,Yes,Yes,Yes,2021-05-24 15:51,12
"ADESH MEDICAL COLLEGE, SHAHBAD MOHRI KURUKSHETRA.","VILL. MOHRI, SHAHBAD, KURUSHETRA",Yes (95),26,68,1,0,30,70,5,11,Yes,Yes,Yes,Yes,Yes,2021-05-24 15:58,12
AGGARWAL NURSING HOME,"SALARPUR ROAD, THANESAR, KURUKSHETRA.",Yes (7),7,0,0,2,20,7,3,7,Yes,Yes,Yes,Yes,Yes,2021-05-24 15:51,12
B.S. HEART CARE,"OPP. NEW BUS STAND, KURUKSHETRA.",Yes (8),8,0,0,10,18,0,8,20,Yes,Yes,Yes,Yes,Yes,2021-05-24 15:35,12
"CYGNUS HOSPITAL, Kurukshetra","NEAR OLD BUS STAND, THANESAR, KURUSKHETRA",Yes (4),0,4,0,0,7,4,1,4,Yes,Yes,Yes,Yes,Yes,2021-05-24 15:52,12
KURUKSHETRA NURSING HOME,,Yes (6),5,0,1,2,18,0,1,2,Yes,Yes,Yes,Yes,Yes,2021-05-24 15:57,12
LNJP CIVIL HOSPITAL.,LNJP HOSPITAL KURUKSHETRA.,Yes (8),3,0,5,4,60,30,5,5,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-24 16:17,12
MIRI PIRI SHAHBAD,"SHAHBAD, KURUKSHETRA",Yes (5),5,0,0,1,10,0,4,4,Yes,Yes,Yes,Yes,Yes,2021-05-24 15:54,12
Nirogi Hospital,Shahabad Kurukshetra,Yes (5),5,0,0,3,5,2,0,3,Yes,Yes,Yes,Yes,Yes,2021-05-24 15:58,12
Saraswati Mission Hospital,"Ambala Road Dist. Kurukshetra, Pehowa, Haryana 136128",Yes (7),5,0,2,2,20,0,2,5,Yes,No,Yes,Yes,Yes,2021-05-24 15:36,12
"SIDHARTH HOSPITAL, SHAHBAD","SHAHBAD, KURUKSHETRA",Yes (6),0,4,2,0,8,4,4,3,Yes,Yes,Yes,Yes,Yes,2021-05-24 15:54,12
VERMA HOSPITAL,LADWA,No (0),0,0,0,0,9,3,2,2,Yes,No,Yes,Yes,Yes,2021-05-24 15:54,12
BALAJI HOSPITAL,"Yamuna Nagar, Haryana",Yes (11),7,2,2,0,8,2,2,0,Yes,No,Yes,Yes,Yes,2021-05-24 11:46,22
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (142),134,0,8,3,140,0,10,5,Yes,Yes,Yes,Yes,Yes,2021-05-24 17:17,22
CHC Bilaspur,CHC Bilaspur,Yes (15),2,13,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-24 11:35,22
CHC Chhachharuli,CHC Chhachharuli,Yes (18),6,12,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 14:08,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,No,No,Yes,2021-05-24 11:45,22
CHC Partap Nagar,CHC Partap Nagar,Yes (14),4,10,0,0,6,10,0,0,Yes,No,Yes,No,Yes,2021-05-24 13:36,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 11:41,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (19),8,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,2021-05-24 11:36,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,Yes (19),10,8,1,0,11,8,4,2,No,No,No,No,No,2021-05-24 11:36,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (13),13,0,0,0,50,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-24 11:33,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (30),0,30,0,0,50,40,30,5,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-24 11:33,22
GULATI HOSPITAL,GULATI HOSPITAL,Yes (9),8,1,0,0,25,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-24 11:36,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (15),2,2,11,4,2,2,15,7,Yes,No,Yes,Yes,Yes,2021-05-24 11:34,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",Yes (10),0,10,0,0,15,15,13,2,Yes,No,Yes,Yes,Yes,2021-05-24 11:33,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",Yes (6),2,0,4,0,4,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-24 11:39,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",Yes (3),3,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 11:47,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (13),9,1,3,0,10,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-24 11:37,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (17),9,8,0,1,18,9,0,5,Yes,No,Yes,Yes,Yes,2021-05-24 11:38,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",Yes (10),7,1,2,0,13,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-24 11:34,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,Yes (3),3,0,0,0,15,2,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-24 11:45,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",Yes (2),1,0,1,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-24 11:40,22
Sachdeva Hospital,"2227, Civil Lines Rd, Sri Nagar Colony, Civil Lines, Gomti Mohalla, Jagadhri, Haryana",Yes (20),12,6,2,0,16,8,4,0,Yes,No,Yes,Yes,Yes,2021-05-24 11:46,22
Santosh Hospital,"Santosh Hospital  Kanhaiya Sahib Chowk, near Govt.School, Harbanspura Colony, Gobind Pura, Yamuna Nagar, Haryana",Yes (12),2,7,3,0,5,9,14,2,Yes,No,Yes,Yes,Yes,2021-05-24 11:29,22
SHARMA HOSPITAL,Near Agarsain Chowk Jagadhri,Yes (3),3,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 11:40,22
Shree Medical Care Hospital,"359/2, Jain nagar, Jagadhri, Haryana",Yes (9),9,0,0,0,15,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-24 11:47,22
Shureshtha Hospital,Model Colony YNR,No (0),0,0,0,0,9,1,2,0,Yes,No,Yes,Yes,Yes,2021-05-24 11:45,22
SP Hospital Jag,S.P Hospital Jag,Yes (5),4,0,1,0,4,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-24 11:38,22
Swami Vivekanand Hospital Yamunanagar,"Swami Vivekanand Hospital,Yamuna Nagar, Haryana",Yes (23),15,8,0,0,20,10,19,1,Yes,No,Yes,Yes,Yes,2021-05-24 11:38,22
tejli stadium,64 A Tejli,Yes (30),2,28,0,0,20,56,0,0,Yes,No,No,No,Yes,2021-05-24 11:39,22
VARDAAN HOSPITAL,OPP KOHLI HOSPITAL NEAR AGARSEN COLLEGE JAGADHRI,Yes (9),7,2,0,0,8,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 11:47,22
WARYAM SINGH HOSPITAL,NEAR CIVIL HOSPITAL YAMUNA NAGAR,Yes (22),16,2,4,0,16,2,4,0,Yes,Yes,Yes,Yes,Yes,2021-05-24 11:41,22
