name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
Zenith Hospital (P) Ltd.,187/1 Yadav Colony Mohana Road NEar Yadav DairyBallabgarh,Yes (30),27,Beds Over Utilized 6,3,2,30,0,4,2,No,No,Yes,Yes,Yes,2021-05-17 08:40,4
Cygnus Multispecialty Hospital Kaithal,"Huda Bypass Road, Sector 20, Kaithal, Haryana",Yes (14),12,0,2,0,28,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-17 09:02,10
District Civil Hospital Kaithal,"Huda Sec 18, Kaithal",Yes (9),0,9,0,1,80,27,8,5,Yes,Yes,Yes,Yes,Yes,2021-05-17 11:08,10
SDH Guhla,SDH Guhla,Yes (69),23,41,5,5,24,41,5,5,Yes,No,Yes,No,Yes,2021-05-17 10:41,10
Shah Multispecialty Hospital Kaithal,"opp.old, bus stand, Jind - Kaithal Rd, Amar Garh Colony, Kaithal, Haryana",Yes (15),7,3,5,6,51,11,15,10,Yes,No,Yes,Yes,Yes,2021-05-17 10:10,10
BALAJI HOSPITAL,"Yamuna Nagar, Haryana",Yes (4),3,1,0,0,8,2,2,0,Yes,No,Yes,Yes,Yes,2021-05-16 19:02,22
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (142),134,0,8,1,140,0,10,5,Yes,No,Yes,Yes,Yes,2021-05-17 10:19,22
CHC Bilaspur,CHC Bilaspur,Yes (10),5,5,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-17 11:18,22
CHC Chhachharuli,CHC Chhachharuli,Yes (12),2,10,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-16 18:21,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-16 19:00,22
CHC Partap Nagar,CHC Partap Nagar,Yes (14),5,9,0,0,6,10,0,0,Yes,No,Yes,No,Yes,2021-05-16 19:24,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-16 18:59,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (15),4,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,2021-05-16 18:33,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,Yes (1),0,1,0,0,11,8,4,2,No,No,No,No,No,2021-05-16 18:35,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (10),10,0,0,0,50,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-16 18:01,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (9),0,9,0,0,100,25,20,5,Yes,Yes,Yes,Yes,Yes,2021-05-16 17:22,22
GULATI HOSPITAL,GULATI HOSPITAL,No (0),0,0,0,0,27,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-16 18:36,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (13),0,2,11,0,2,2,15,7,Yes,No,Yes,Yes,Yes,2021-05-16 19:07,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",Yes (3),0,3,0,0,15,15,13,2,Yes,No,Yes,Yes,Yes,2021-05-16 18:08,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",Yes (2),2,0,0,0,4,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-16 18:56,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",Yes (2),2,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-16 19:03,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (7),5,1,1,0,10,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-16 18:53,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (11),3,8,0,1,18,9,0,5,Yes,No,Yes,Yes,Yes,2021-05-16 18:54,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",Yes (6),4,1,1,0,13,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-16 18:11,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,No (0),0,0,0,0,15,2,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-16 19:00,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",Yes (2),0,0,2,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-16 18:57,22
Sachdeva Hospital,"2227, Civil Lines Rd, Sri Nagar Colony, Civil Lines, Gomti Mohalla, Jagadhri, Haryana",Yes (10),4,5,1,0,16,8,4,0,Yes,No,Yes,Yes,Yes,2021-05-16 19:01,22
Santosh Hospital,"Santosh Hospital  Kanhaiya Sahib Chowk, near Govt.School, Harbanspura Colony, Gobind Pura, Yamuna Nagar, Haryana",Yes (9),3,3,3,0,5,9,14,2,Yes,No,Yes,Yes,Yes,2021-05-16 17:21,22
SHARMA HOSPITAL,Near Agarsain Chowk Jagadhri,No (0),0,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-16 18:58,22
Shree Medical Care Hospital,"359/2, Jain nagar, Jagadhri, Haryana",Yes (15),15,0,0,0,15,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-17 11:30,22
Shureshtha Hospital,Model Colony YNR,No (0),0,0,0,0,9,1,2,0,Yes,No,Yes,Yes,Yes,2021-05-16 19:01,22
SP Hospital Jag,S.P Hospital Jag,No (0),0,0,0,0,4,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-16 18:54,22
Swami Vivekanand Hospital Yamunanagar,"Swami Vivekanand Hospital,Yamuna Nagar, Haryana",Yes (14),4,10,0,0,20,10,19,1,Yes,No,Yes,Yes,Yes,2021-05-16 18:55,22
tejli stadium,64 A Tejli,Yes (38),9,29,0,0,22,54,0,0,Yes,No,No,No,Yes,2021-05-16 18:56,22
VARDAAN HOSPITAL,OPP KOHLI HOSPITAL NEAR AGARSEN COLLEGE JAGADHRI,Yes (6),4,2,0,0,8,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-16 19:04,22
WARYAM SINGH HOSPITAL,NEAR CIVIL HOSPITAL YAMUNA NAGAR,Yes (2),0,2,0,0,16,2,4,0,Yes,Yes,Yes,Yes,Yes,2021-05-16 18:58,22
