name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
Fortis Escort Hospital,"Neelam Bata Rd, opp. Neelam Cinema, AC Nagar, New Industrial Town, Faridabad,",Yes (45),45,0,0,2,55,0,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-24 10:50,4
Gaurav Hospital,"Rajeev Colony, Samaypur Road, Ballabgarh, Faridabad",Yes (14),3,2,9,1,3,2,10,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-24 12:50,4
Geeta Hospital,"Opposite Huda Market and Community Centre, Sector 28, Faridabad",Yes (13),8,0,5,2,8,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-24 10:12,4
Geetanjali Multispeciality Hospital,"D-635, 60 Feet Rd, Chawla Colony, Ballabhgarh, Faridabad",Yes (21),19,2,0,0,20,3,0,0,Yes,To Be Updated,Yes,To Be Updated,To Be Updated,2021-05-24 09:38,4
Goyal Hospital,"Plot No. 2 opposite hanuman temple Sec 8, Surdas Park",Yes (5),5,0,0,0,12,0,6,2,No,Yes,Yes,Yes,Yes,2021-05-24 10:06,4
Handa Medical Center,"Site No-1, Sector 16, Opp Sagar Cinema, Faridabad",No (0),0,0,0,0,0,0,0,0,No,No,No,To Be Updated,No,2021-05-24 13:55,4
Heritage Hospital,3C-62B/BP NIT Faridabad,Yes (15),11,0,4,0,11,0,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-24 12:06,4
IBS Ashwani Hospital,"Plot No 8 D/1, YMCA Rd, Pocket D, Sector 11, Faridabad",Yes (28),18,5,5,2,22,5,8,2,No,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-24 09:48,4
Janak Hospital,Indira complex Neharpar Kheri Road Faridabad,Yes (17),11,4,2,0,15,6,6,0,Yes,No,Yes,Yes,Yes,2021-05-24 12:36,4
Kant Multispeciality Hospital Pvt Ltd,"Plot no. 167, Indra Complex, Kheri Road, Greater, near Kheri Pul Bridge, Sector 87, Neharpar Faridabad, Faridabad, Haryana 121002",Yes (22),18,0,4,0,18,0,5,1,Yes,Yes,To Be Updated,To Be Updated,To Be Updated,2021-05-24 09:49,4
Kedar Hospital,"3B/3, B.P , Near DAV college, NIT., Faridabad,",Yes (44),30,5,9,1,31,6,12,1,Yes,Yes,Yes,Yes,Yes,2021-05-24 08:09,4
Kedar Hospital Multispeciality,Gali 7 Krishna Colony Sec25 Faridabad,Yes (30),10,15,5,0,10,15,5,0,Yes,No,Yes,Yes,Yes,2021-05-24 08:13,4
Krishna Medical Centre,"773, Sector-19, Faridabad",Yes (10),5,0,5,0,5,0,5,0,Yes,Yes,Yes,Yes,Yes,2021-05-24 18:17,4
Life Hospital,Opp Hanuman Mandir Sec 8 Faridabad,Yes (10),4,0,6,1,4,0,6,1,Yes,Yes,Yes,Yes,Yes,2021-05-24 08:28,4
Lotus Hospital,"Plot-2, Jeevan Nagar, Opp. Lal Kothi, Main Ballabgarh Sohna Road, Faridabad",Yes (18),11,0,7,1,12,0,8,1,Yes,No,Yes,Yes,Yes,2021-05-24 08:44,4
Madhav Hospital,"Building no 16, Block E, and, New Industrial Twp 5, Faridabad, Haryana 121001",Yes (24),0,0,24,2,0,0,28,2,To Be Updated,No,To Be Updated,To Be Updated,To Be Updated,2021-05-24 18:58,4
Manavta Hospital,"Plot No-494, Near Women ITI, Uncha Gaon Prem Nagar, Mohna Road, Ballabgarh, Faridabad",Yes (17),3,10,4,3,10,10,11,3,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-24 08:48,4
Manvi Medical Centre,"New Bharat Colony, Opp. Chaddar Godam, Near Mahaban Farm, Kheri Road, Greater Faridabad",Yes (9),7,0,2,0,7,0,2,0,To Be Updated,No,Yes,Yes,Yes,2021-05-24 16:29,4
Medicheck Hospital,"Block C, Plot Number 76, Shahid Bhagat Singh Marg, near Bata Flyover, New Industrial Town, Faridabad",Yes (18),18,Beds Over Utilized 8,0,0,52,0,12,3,Yes,No,Yes,Yes,Yes,2021-05-24 12:17,4
Medstar Hospital,"Om Enclave Part 1, Near Toll Tax, Agwanpur Road, Faridabad",Yes (3),1,2,0,0,5,2,0,0,No,No,Yes,Yes,Yes,2021-05-24 10:56,4
Medwin Hospital,"Plot No. 2, Jeevan Nagar, Sohna Road Gounchi, Sector 55, Faridabad",Yes (19),2,12,5,0,2,12,6,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-24 12:02,4
Metro Hospital Medicare,"Metro Heart Institute with Multispeciality Sector 16 A, Faridabad",Yes (143),92,45,6,0,137,45,43,11,Yes,No,Yes,Yes,Yes,2021-05-24 09:57,4
National Institute Of Medical Sciences,"Sector -23A,?Faridabad,?",Yes (20),12,3,5,2,15,4,9,2,Yes,Yes,Yes,Yes,Yes,2021-05-24 13:09,4
Ortho 1 Hospital,"1331, Near Community Centre, Sector 55, Faridabad",Yes (30),8,12,10,1,8,12,10,1,Yes,No,Yes,Yes,Yes,2021-05-24 22:38,4
Park Hospital Faridabad,"J Block, Sector 10 HBC, opposite Court, Faridabad",Yes (20),5,5,10,3,10,10,25,5,Yes,Yes,Yes,Yes,Yes,2021-05-24 09:06,4
Pawan Hospital Unit-1,"Samaypur Road Near Sector 56, Ballabhgarh, Faridabad",Yes (40),28,0,12,7,31,0,14,7,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-24 09:22,4
Pawan Hospital Unit-2,"Plot No. 10, Jawahar Colony, Near Disposal Chowk, Faridabad",Yes (11),0,0,11,0,0,0,11,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-24 09:38,4
Prachi Hospital,Opp Chimni Bai Dharmshala Faridabad,Yes (13),7,2,4,1,10,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-24 12:15,4
QRG Central,"Plot No, 69, Mathura Rd, Sector 20 A, New Industrial Town, Faridabad",No (0),0,0,0,0,46,0,27,8,Yes,Yes,Yes,Yes,Yes,2021-05-24 13:34,4
QRG Hospital Medicare,"Ambedkar Marg, QRG Healthcity, Sector 16, Faridabad",Yes (68),68,0,0,0,104,0,18,7,Yes,Yes,Yes,Yes,Yes,2021-05-24 10:06,4
Raghav Hospital,Kheri Road Sec 87 Greater Faridabad,Yes (23),17,3,3,1,17,3,3,1,Yes,No,Yes,Yes,Yes,2021-05-24 10:12,4
Raj Nursing Home,"CLINIC SITE NO-6, Sector 3, Faridabad",Yes (14),10,0,4,1,13,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-24 10:36,4
Ronak Hospital,"Dabua Pali Road, Near Ganga Ram Devta Mandir, NIT, Faridabad",Yes (50),20,20,10,3,20,20,10,3,Yes,Yes,Yes,Yes,Yes,2021-05-24 12:33,4
Royalâ€™s Hotel,"3-B-14, Ground Floor NIT Faridabad",Yes (49),49,0,0,0,50,0,0,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-24 12:23,4
Samrat Hospital,"180, Sanjay Colony, Delhi Mathura Road, JCB Chowk, Ballabgarh, Faridabad",Yes (18),10,0,8,0,10,0,10,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-24 09:44,4
Sanjeevan Multispeciality Hospital,"D-947, 60 Feet Road, Opp. Shiv Mandir, Chawla Colony, Ballabgarh, Faridabad",Yes (16),7,2,7,0,7,2,8,0,No,Yes,Yes,Yes,Yes,2021-05-24 11:12,4
Santosh Multispeciality Hospital,"Shop No. 3F, 139, Metro Rd, New Industrial Township 2b, Block F, New Industrial Twp 3, New Industrial Town, Faridabad,",Yes (20),20,0,0,1,40,10,10,1,No,No,Yes,Yes,Yes,2021-05-20 11:58,4
Sarvodya Hospital Sector-8,"Sector-8, YMCA Rd, near Escorts Mujesar Metro Station, Sector 7, Faridabad",Yes (25),25,0,0,0,125,0,25,5,Yes,Yes,Yes,Yes,Yes,2021-05-24 10:14,4
Sarvodya Hospital Sector 19,"Gopi Colony, Old Faridabad, Faridabad",Yes (24),20,0,4,0,28,0,10,4,Yes,Yes,Yes,Yes,To Be Updated,2021-05-24 11:07,4
Sattya Hospital,"376, IP Colony, Sector 32-33 Faridabad",Yes (10),6,0,4,2,6,0,4,2,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-24 13:20,4
Shankar Medicare Center,Sec 28 Faridabad,Yes (33),13,20,0,0,15,20,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-24 11:44,4
Shanti Devi Memorial Hospital,"Kheri More Near, Piyush Heights, Sector 89, Faridabad",Yes (22),13,8,1,1,14,8,3,2,Yes,No,Yes,Yes,Yes,2021-05-24 13:09,4
Shivalik Hospital Unit 1,Huda Market Sector-37 Faridabad,Yes (7),0,3,4,0,0,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-24 10:18,4
Shivalik Hospital Unit 2,"Sehatpur, Opp. Sec-91 Faridabad",Yes (2),0,0,2,0,0,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-24 12:19,4
"Shri Atal Bihari Vajpayee Government Medical College, Chhainsa","Village  Chhainsa, Faridabad",Yes (97),97,0,0,0,100,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-24 09:58,4
Siddhi Vinayak Aspataal,"MCF-8280, Main Sohna Road, Near Syndicate Bank/Lal Kothi, Ballabgarh, Faridabad",Yes (16),6,6,4,0,10,6,10,1,Yes,Yes,To Be Updated,To Be Updated,To Be Updated,2021-05-24 10:08,4
SMS Hospital,"Clinic No. 9, Sector-3, Near Huda Market, Faridabad",Yes (6),3,0,3,2,5,0,5,3,Yes,No,Yes,Yes,Yes,2021-05-24 12:07,4
SRU Multispeciality Hospital,"Sunder Colony, Nangla Gujran, Behind Rawal International School, Ballabgarh, Faridabad",Yes (17),14,0,3,0,14,0,3,0,Yes,No,Yes,No,No,2021-05-24 09:35,4
Sunrise Hospital,"3C-63, BP, NIT Faridabad",Yes (26),23,0,3,0,25,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-24 10:31,4
Sunshine Hospital,"Sec 64 Sahupura Road, Unchagaon Ballabgarh",Yes (11),8,0,3,0,8,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-24 11:03,4
Supreme Hospital,"Suraj Kund Rd, Charmwood Village, Faridabad",Yes (22),20,0,2,1,20,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-24 14:02,4
Suryodaya Hospital,"Chandiwala Bagh, RPS Road, Sector 88 Greater Faridabad",Yes (11),9,0,2,2,9,0,2,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 18:01,4
Urocare Apolo Multi and Super Speciality Hospital,"H.No 78, Behind Girls College, Sector-2, Ballabgarh, Faridabad",Yes (8),0,6,2,0,0,6,2,0,Yes,No,Yes,Yes,Yes,2021-05-24 11:37,4
V Care Multispeciality Health Center,"Plot No. V7, Near Police Station, BPTP Park Land, Sector-76, Faridabad",Yes (5),4,0,1,1,7,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-24 12:53,4
Vardan Hospital,"Opp. Gurudwara, Adarsh Nagar, Main Malerna Road, Ballabgarh, Faridabad",Yes (15),15,0,0,0,15,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-24 14:07,4
Vedanta Hospital,"B-5,Central Green,Near I.T, BK Chowk, New Industrial Town, Faridabad",Yes (19),3,12,4,1,10,12,8,1,Yes,No,Yes,Yes,Yes,2021-05-24 11:59,4
Vibal Hospital Pvt. Ltd.,"Sector-21D, Huda Market, Faridabad",Yes (14),10,0,4,1,10,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-24 14:15,4
Zenith Hospital (P) Ltd.,187/1 Yadav Colony Mohana Road NEar Yadav DairyBallabgarh,Yes (34),30,Beds Over Utilized 2,4,1,30,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-24 08:40,4
Civil Hospital Fatehabad,Near Bus Stand Fatehabad,Yes (18),11,0,7,1,20,0,26,6,Yes,Yes,Yes,Yes,Yes,2021-05-24 17:33,5
Civil Hospital Ratia,"Dera Surjanhar, Ratia, Fatehabad",No (0),0,0,0,0,5,0,13,3,Yes,Yes,Yes,Yes,Yes,2021-05-24 11:23,5
"Civil Hospital, Tohana",Opposite New Sabzi Mandi Tohana,Yes (4),1,3,0,0,10,3,14,2,Yes,Yes,Yes,Yes,Yes,2021-05-24 17:33,5
Community Health Center Bhattu,"Surya Nagar, Bhattu Mandi near Railway Station",Yes (5),3,2,0,0,4,2,6,0,Yes,Yes,Yes,Yes,Yes,2021-05-24 11:26,5
Community Health Center Bhuna,CHC Bhuna,Yes (15),11,4,0,0,16,14,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-24 11:25,5
Community Health Center JAKHAL,Near SBI Bank Jakhal,Yes (1),1,0,0,0,6,0,6,0,Yes,Yes,Yes,Yes,Yes,2021-05-24 23:06,5
"Gupta Children Hospital, Ratia","Aggarwal Colony, Ratia",Yes (15),5,8,2,0,6,8,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-24 17:47,5
Kaushal Hospital,"Near Harvinder Singh Petrol Pump, Hisar Road, Fatehabad",Yes (5),3,0,2,2,12,0,6,4,Yes,Yes,Yes,Yes,Yes,2021-05-24 17:47,5
"Manav Sewa Sangam Hospital, Tohana",Near Truck Union,Yes (6),6,0,0,0,15,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-24 19:14,5
Miglani Hospital,"Employees Colony, Ratia,",Yes (14),11,2,1,1,15,2,7,7,Yes,Yes,Yes,Yes,Yes,2021-05-24 17:55,5
Rajasthan Medical Centre (RMC) Hospital Tohana,Kenchi Chowk Tohana,Yes (11),10,0,1,0,11,0,4,2,Yes,Yes,Yes,Yes,Yes,2021-05-24 16:54,5
Sadhbhawdna Hospital Fatehabad,Near Court Complex Hisar Road Fatehabad,Yes (15),5,9,1,1,15,20,15,5,Yes,Yes,Yes,Yes,Yes,2021-05-24 14:58,5
Sanjeevani Hospital Fatehabad,"Goshala Road, near Ashirbad Pelace",Yes (4),3,0,1,1,6,0,4,3,Yes,Yes,Yes,Yes,Yes,2021-05-24 17:48,5
Sanjeevani Hospital Tohana,"Kenchi Chock, Tohana",Yes (4),0,4,0,0,0,6,12,2,Yes,Yes,Yes,Yes,Yes,2021-05-24 11:26,5
"Singla Hospital , fatehabad","Bhattu Road, Batra Colony, Fatehabad",Yes (9),5,4,0,0,5,8,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-24 18:01,5
WadhwaMaternity and surgical Hospital Fatehabad,"Near Papiha Park, Fatehabad",Yes (6),1,0,5,0,1,0,7,1,Yes,Yes,Yes,Yes,Yes,2021-05-24 18:24,5
ABLE HOSPITAL,,Yes (37),10,25,2,5,10,25,2,5,Yes,No,Yes,Yes,Yes,2021-05-19 12:55,15
Apex Hospital,"Prakash Vihar, Delhi Mathura Road, Palwal, Haryana",Yes (19),13,0,6,2,13,0,6,2,Yes,No,Yes,Yes,Yes,2021-05-24 11:36,15
ATLAS HOSPITAL,"Palwal, Haryana",Yes (11),0,11,0,2,2,11,2,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-24 11:34,15
CHC Alawalpur,CHC Alawalpur,Yes (17),1,16,0,0,4,16,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 18:55,15
Civil Hospital Palwal,"Civil Hospital, palwal",Yes (64),63,0,1,5,103,0,7,7,Yes,To Be Updated,To Be Updated,To Be Updated,Yes,2021-05-24 10:28,15
COSMOS HOSPITAL,PALWAL,Yes (10),5,5,0,0,5,5,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-16 12:02,15
GALAXY HOSPITAL,HUDA SECTOR 2,Yes (15),5,0,10,9,5,0,16,11,Yes,No,Yes,Yes,Yes,2021-05-24 12:12,15
"Gurunanak Hospital, Palwal","NH2, Near Bus Stand, Shiv Colony, Palwal Haryana",Yes (30),15,4,11,2,18,4,15,3,Yes,Yes,Yes,Yes,Yes,2021-05-23 17:50,15
JINDAL HOSPITAL,"Palwal, Haryana",Yes (15),10,2,3,0,10,2,3,0,To Be Updated,No,Yes,Yes,Yes,2021-05-19 12:53,15
KISHAN SINGH HOSPITAL,HODAL,Yes (6),6,0,0,0,8,0,0,0,Yes,No,Yes,No,Yes,2021-05-19 11:03,15
NIDHI HOSPITAL,"Palwal, Haryana",Yes (12),2,7,3,0,2,7,3,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:42,15
Palwal Hospital,"Moti Colony, Palwal, Haryana",Yes (14),0,4,10,1,0,6,16,1,Yes,No,Yes,Yes,Yes,2021-05-24 11:21,15
RAHUL HOSPITAL,PALWAL,Yes (15),7,5,3,0,7,5,3,0,Yes,No,Yes,Yes,Yes,2021-05-13 16:20,15
Sachin Hospital,"New Sohna Road, Near Panchwati Chowk, Palwal Haryana",Yes (23),10,5,8,0,10,5,13,2,Yes,Yes,Yes,Yes,Yes,2021-05-24 10:23,15
SDH Hodal,SDH Hodal,Yes (20),10,10,0,0,10,10,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 11:32,15
Shri. Satya Sai Sanjivani Hospital Palwal,"Palwal, Haryana",Yes (17),4,11,2,2,4,17,4,2,Yes,No,Yes,Yes,Yes,2021-05-24 12:09,15
SRI SAI HOSPITAL,"Palwal, Haryana",Yes (6),0,6,0,0,0,6,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 09:40,15
VASHU HOSPITAL,,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:53,15
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (142),134,0,8,3,140,0,10,5,Yes,Yes,Yes,Yes,Yes,2021-05-24 17:47,22
CHC Bilaspur,CHC Bilaspur,Yes (18),3,15,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-24 17:42,22
CHC Chhachharuli,CHC Chhachharuli,Yes (18),6,12,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:42,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,No,No,Yes,2021-05-24 17:47,22
CHC Partap Nagar,CHC Partap Nagar,Yes (14),4,10,0,0,6,10,0,0,Yes,No,Yes,No,Yes,2021-05-24 17:42,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:47,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (19),8,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,2021-05-24 17:42,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,Yes (19),11,8,0,1,11,8,4,2,No,No,No,No,No,2021-05-24 17:43,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (10),5,0,5,0,40,0,18,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:40,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (46),6,40,0,0,50,40,30,5,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-24 17:40,22
GULATI HOSPITAL,GULATI HOSPITAL,Yes (9),8,1,0,0,25,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:43,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (15),2,2,11,4,2,2,15,7,Yes,No,Yes,Yes,Yes,2021-05-24 17:52,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",Yes (13),3,10,0,0,15,15,13,2,Yes,No,Yes,Yes,Yes,2021-05-24 17:41,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",Yes (6),2,0,4,0,4,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:45,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",Yes (2),2,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:48,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (13),9,1,3,0,10,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:43,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (18),10,8,0,0,18,9,0,5,Yes,No,Yes,Yes,Yes,2021-05-24 17:44,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",Yes (13),9,1,3,0,13,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:41,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,Yes (4),4,0,0,0,15,2,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-24 17:47,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",Yes (3),1,0,2,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:45,22
Sachdeva Hospital,"2227, Civil Lines Rd, Sri Nagar Colony, Civil Lines, Gomti Mohalla, Jagadhri, Haryana",Yes (20),12,6,2,0,16,8,4,0,Yes,No,Yes,Yes,Yes,2021-05-24 11:46,22
Santosh Hospital,"Santosh Hospital  Kanhaiya Sahib Chowk, near Govt.School, Harbanspura Colony, Gobind Pura, Yamuna Nagar, Haryana",Yes (11),2,7,2,0,5,9,14,2,Yes,No,Yes,Yes,Yes,2021-05-24 17:37,22
SHARMA HOSPITAL,Near Agarsain Chowk Jagadhri,Yes (5),5,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:45,22
Shree Medical Care Hospital,"359/2, Jain nagar, Jagadhri, Haryana",Yes (9),9,0,0,0,15,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-24 17:48,22
Shureshtha Hospital,Model Colony YNR,No (0),0,0,0,0,9,1,2,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:48,22
SP Hospital Jag,S.P Hospital Jag,Yes (6),4,0,2,0,4,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-24 17:44,22
Swami Vivekanand Hospital Yamunanagar,"Swami Vivekanand Hospital,Yamuna Nagar, Haryana",Yes (23),15,8,0,0,20,10,19,1,Yes,No,Yes,Yes,Yes,2021-05-24 17:44,22
tejli stadium,64 A Tejli,Yes (33),5,28,0,0,20,56,0,0,Yes,No,No,No,Yes,2021-05-24 17:44,22
VARDAAN HOSPITAL,OPP KOHLI HOSPITAL NEAR AGARSEN COLLEGE JAGADHRI,Yes (9),7,2,0,0,8,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:48,22
