name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
Railways Hospital,"Railway Hospital, railway colony,  Ambala Cantt",Yes (4),4,0,0,0,30,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-22 10:19,1
Rotary Hospital Ambala cantt Pvt,"Rambagh road, Opp Dusshera ground, Ambala Cantt",No (0),0,0,0,0,15,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-22 10:17,1
Sant Hospital,,No (0),0,0,0,0,10,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 10:20,1
SDH Naraingarh,,Yes (38),38,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 10:19,1
Yafe Indoor Hospital,,Yes (4),4,0,0,0,9,6,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 10:22,1
GH Charkhi Dadri,"Near Loharu Chowk,Charkhi Dadri",Yes (26),10,16,0,0,30,20,1,11,Yes,Yes,Yes,Yes,Yes,2021-05-21 21:03,3
Jaihind Hospital,Charkhi Dadri,Yes (5),4,1,0,0,7,2,5,0,Yes,Yes,Yes,To Be Updated,To Be Updated,2021-05-21 21:21,3
Murari Lal Rasiwasia Ayurvedic Hospital,"Delhi Road,Near Janta College",Yes (35),25,10,0,0,60,10,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 21:03,3
Oscar Hospital,Charkhi Dadri,Yes (5),0,0,5,0,0,0,20,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 21:20,3
Pradhan Medicare Centre,"Loharu Rd, Charkhi Dadri, Haryana",Yes (11),10,0,1,0,16,0,3,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-21 21:17,3
Sunflag Hospital,Charkhi Dadri,Yes (2),1,0,1,0,6,0,6,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 21:20,3
ASHIRWAD BHAGAT HOSPITAL,"Old DC Rd, near bhagat hospital, Sonipat, Haryana 131001",Yes (1),1,0,0,1,12,0,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-21 09:28,21
Bhagwan Dass Hospital,"Near Shahpur Turk, block-E, omaxe city, Sector 18, Sonipat, Haryana 131001",Yes (32),23,0,9,2,27,0,13,2,Yes,No,Yes,Yes,Yes,2021-05-21 18:47,21
"BPS MEDICAL COLLEGE KHANPUR , SONIPAT ( 01263283088)","Ganaur - Gohana Rd, Khanpur Kalan, Haryana",Yes (155),74,72,9,9,170,80,50,50,Yes,Yes,Yes,Yes,Yes,2021-05-22 08:21,21
CHC GANUR,CHC GANUR,Yes (4),4,0,0,0,8,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 13:17,21
CHC Kharkhoda,"SH 20, Kharkhoda, Haryana 131402",Yes (10),5,5,0,0,5,5,0,0,To Be Updated,To Be Updated,Yes,Yes,Yes,2021-05-12 20:29,21
"CHC, JUAN, SONIPAT, HARYANA","CHC, JUAN, SONIPAT, HARYANACHC, JUAN, SONIPAT, HARYANA, 131024",Yes (5),3,2,0,0,3,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-12 20:53,21
"Civil Hospital, Sonipat (9050007668 )","Delhi Road, Near Maharana Pratap Chowk, Sonipat, Haryana 131001",Yes (73),73,0,0,0,190,0,10,10,Yes,Yes,Yes,Yes,Yes,2021-05-21 13:05,21
"CYGNUS HOSPITAL, Sonipat","Old Rohtak Rd, near Hindu College of Engineering, Industrial Area, Sonipat, Haryana 131001",Yes (14),14,0,0,1,18,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-21 17:06,21
Dayanand Hospital-Sonepat,"Kakroi Rd, Prem Nagar, West Ram Nagar, Sonipat, Haryana",Yes (15),13,0,2,0,20,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-21 17:37,21
FIIMS Hospital,"Road, Bahalgarh, Sonipat, Haryana 131304",Yes (47),32,0,15,0,63,0,37,8,Yes,No,Yes,Yes,Yes,2021-05-22 09:11,21
GAJRAJ HOSPITAL,"Bus Stand, Gajraj Hospital Road, Near, Gohana, Haryana 131301",Yes (17),17,0,0,0,20,0,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-22 09:16,21
HARYANA HOSPITAL,"Vivekanand Chowk, Delhi Rd, behind Bullet Showroom, Janta Colony, Sonipat, Haryana 131001",Yes (16),4,0,12,1,7,0,18,4,Yes,No,No,No,Yes,2021-05-22 09:36,21
MEMORIAL HOSPITAL,"SH 11, near Mama Bhanja Chowk, Nandwani Nagar, Anand Nagar,, Sonipat, Haryana 131001",No (0),0,0,0,2,16,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-22 10:24,21
NIDAAN HOSPITAL PVT.,"Murthal Rd, Sonipat, Haryana 131001",No (0),0,0,0,0,22,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-22 10:15,21
OSCAR HOSPITAL,"SH 11, Lakshmi Nagar, Sonipat, Haryana 131001",Yes (9),8,0,1,2,12,0,8,2,Yes,No,Yes,Yes,Yes,2021-05-22 10:37,21
PHC PURKHAS,"Purkhas, Haryana 131102",Yes (30),0,30,0,0,0,30,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-12 20:55,21
"SANJIVNI HOSPITAL, SONIPAT","Mehlana Rd, Malviya Nagar, Sonipat, Haryana 131304",Yes (13),13,0,0,0,14,0,1,1,Yes,No,Yes,Yes,Yes,2021-05-21 19:57,21
SAXSENA HOSPITAL,"112/113, T.P. Scheme, Delhi Rd, Sonipat, Haryana 131304",Yes (15),15,0,0,2,18,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-22 06:46,21
SDH GOHANA,"Devi Nagar, Uttam Nagar, Gohana, Haryana 131301",Yes (10),10,0,0,0,10,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-12 20:27,21
SITA HOSPITAL SONIPAT,"Railway Rd, Ganaur, Haryana 131101",Yes (14),14,0,0,0,20,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-22 10:45,21
SUNHERI DEVI HOSPITAL,"Mission Rd, Dev Nagar, Sonipat, Haryana 131001",Yes (14),11,0,3,1,15,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-22 10:49,21
TULIP HOSPITAL,"T. P. Scheme, no.15, Delhi Rd, Vivekanand chowk, Sonipat, Haryana 131001",No (0),0,0,0,2,0,0,20,5,Yes,No,Yes,Yes,Yes,2021-05-22 10:03,21
Aarti Hospital,"A-628, Near Hanuman Mandir, Dabua Pali Road, NIT Faridabad",Yes (23),5,15,3,0,5,15,3,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-22 07:24,4
Aastha Hospital,"SCF -2, Ashoka Enclave Main Rd, Sector 35, Faridabad",Yes (11),8,3,0,0,10,4,0,0,Yes,No,To Be Updated,Yes,Yes,2021-05-22 10:48,4
Al-Falah Hospital,"Al Falah university Campus, Dhouj",Yes (60),44,16,0,0,50,25,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-22 09:20,4
Anshu Hospital,"Shiv Colony Sehatpur Road, Palla No. 1, Faridabad",Yes (11),6,5,0,0,10,10,0,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 10:23,4
Arise Healthcare,"SCO: C 3185, Near Corporation Bank, Green Field Colony, Faridabad",Yes (13),2,7,4,2,2,7,7,2,Yes,Yes,Yes,No,No,2021-05-21 11:59,4
Arsh Hospital,"Opp. Era Redwood Residency, Tigaon Rd, Sector 78, Faridabad,",Yes (43),34,5,4,5,40,5,20,6,Yes,Yes,Yes,Yes,Yes,2021-05-22 08:09,4
Asian Fidelis Multispeciality Hospital,"RPS Savana, RPS City, Sector-88, Faridabad",Yes (50),40,0,10,2,40,0,10,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 16:16,4
Asian Hospital,"Badkal Flyover Road, Sector  21 A Faridabad",Yes (31),31,0,0,Beds Over Utilized 1,89,0,40,14,Yes,Yes,Yes,Yes,Yes,2021-05-21 12:28,4
B.K. Hospital Faridabad,B.K. Hospital Faridabad B K Chowk FBD,Yes (71),46,25,0,0,64,25,11,11,Yes,Yes,Yes,Yes,Yes,2021-05-21 15:24,4
Bhavya Kalyani Hospital,"Mohna Road, Near Aanand Bakery, Ballabgarh, Faridabad",Yes (15),3,9,3,0,5,9,3,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 11:46,4
Chugh Hospital,"5L-164, K.C. Road N.I.T. Faridabad",Yes (12),1,11,0,0,4,14,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 17:34,4
D.M. Hospital,"89-A, NH-5, Railway Road, Near Police Thana, NIT, Faridabad",Yes (21),8,7,6,1,10,10,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-18 10:37,4
Doctor Today Multispecialty Hospital,"5-C/2,B.P., Railway Road,, Near Bankey Bihari Mandir,, next to IDBI Bank, Faridabad",Yes (26),26,Beds Over Utilized 1,0,1,35,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-22 09:39,4
Dr. Harish Hospital,"701, Sector 8, YMCA Road, Faridabad",Yes (5),5,0,0,0,5,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-22 10:01,4
Durga Multispeciality Hospital,"Shri Bankey Bihari Mandir Complex, Neelam-Railway Road, NIT 5, Faridabad",Yes (30),22,0,8,0,22,0,8,0,No,No,No,No,No,2021-05-21 11:22,4
"ESIC Medical College, Faridabad","NH-3, NIT Behind BK Hospital, Haryana",Yes (416),66,350,0,0,150,350,80,50,Yes,Yes,Yes,Yes,Yes,2021-05-22 09:44,4
Fortis Escort Hospital,"Neelam Bata Rd, opp. Neelam Cinema, AC Nagar, New Industrial Town, Faridabad,",Yes (36),36,0,0,2,55,0,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-21 11:48,4
Gaurav Hospital,"Rajeev Colony, Samaypur Road, Ballabgarh, Faridabad",Yes (8),Beds Over Utilized 12,2,6,1,3,2,10,1,Yes,To Be Updated,Yes,To Be Updated,To Be Updated,2021-05-22 10:15,4
Geeta Hospital,"Opposite Huda Market and Community Centre, Sector 28, Faridabad",Yes (11),8,0,3,2,8,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-21 10:14,4
Geetanjali Multispeciality Hospital,"D-635, 60 Feet Rd, Chawla Colony, Ballabhgarh, Faridabad",Yes (15),15,Beds Over Utilized 3,0,0,20,3,0,0,Yes,To Be Updated,Yes,To Be Updated,To Be Updated,2021-05-22 11:15,4
Goyal Hospital,"Plot No. 2 opposite hanuman temple Sec 8, Surdas Park",Yes (5),5,0,0,0,12,0,6,2,No,Yes,Yes,Yes,Yes,2021-05-22 09:54,4
Handa Medical Center,"Site No-1, Sector 16, Opp Sagar Cinema, Faridabad",No (0),0,0,0,0,0,0,0,0,No,No,No,To Be Updated,No,2021-05-20 12:20,4
Heritage Hospital,3C-62B/BP NIT Faridabad,Yes (15),11,0,4,0,11,0,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 11:56,4
IBS Ashwani Hospital,"Plot No 8 D/1, YMCA Rd, Pocket D, Sector 11, Faridabad",Yes (24),15,5,4,2,22,5,8,2,No,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 10:28,4
Janak Hospital,Indira complex Neharpar Kheri Road Faridabad,Yes (15),9,4,2,0,15,6,6,0,Yes,No,Yes,Yes,Yes,2021-05-21 11:05,4
Kant Multispeciality Hospital Pvt Ltd,"Plot no. 167, Indra Complex, Kheri Road, Greater, near Kheri Pul Bridge, Sector 87, Neharpar Faridabad, Faridabad, Haryana 121002",Yes (21),18,0,3,0,18,0,5,1,Yes,Yes,To Be Updated,To Be Updated,To Be Updated,2021-05-22 09:28,4
Kedar Hospital,"3B/3, B.P , Near DAV college, NIT., Faridabad,",Yes (44),29,5,10,1,31,6,12,1,Yes,Yes,Yes,Yes,Yes,2021-05-22 07:23,4
Kedar Hospital Multispeciality,Gali 7 Krishna Colony Sec25 Faridabad,Yes (30),10,15,5,0,10,15,5,0,Yes,No,Yes,Yes,Yes,2021-05-22 07:22,4
Krishna Medical Centre,"773, Sector-19, Faridabad",Yes (8),3,0,5,0,5,0,5,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 12:36,4
Life Hospital,Opp Hanuman Mandir Sec 8 Faridabad,Yes (10),4,0,6,1,4,0,6,1,Yes,Yes,Yes,Yes,Yes,2021-05-22 08:46,4
Lotus Hospital,"Plot-2, Jeevan Nagar, Opp. Lal Kothi, Main Ballabgarh Sohna Road, Faridabad",Yes (18),10,0,8,1,12,0,8,1,Yes,No,Yes,Yes,Yes,2021-05-22 07:55,4
Madhav Hospital,"Building no 16, Block E, and, New Industrial Twp 5, Faridabad, Haryana 121001",Yes (25),0,0,25,2,0,0,28,2,To Be Updated,No,To Be Updated,To Be Updated,To Be Updated,2021-05-21 16:13,4
Manavta Hospital,"Plot No-494, Near Women ITI, Uncha Gaon Prem Nagar, Mohna Road, Ballabgarh, Faridabad",Yes (6),0,6,0,2,10,10,11,3,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 08:36,4
Manvi Medical Centre,"New Bharat Colony, Opp. Chaddar Godam, Near Mahaban Farm, Kheri Road, Greater Faridabad",Yes (7),6,Beds Over Utilized 1,1,0,7,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-22 09:21,4
Medicheck Hospital,"Block C, Plot Number 76, Shahid Bhagat Singh Marg, near Bata Flyover, New Industrial Town, Faridabad",Yes (16),16,Beds Over Utilized 8,0,0,52,0,12,3,Yes,No,Yes,Yes,Yes,2021-05-22 10:17,4
Medstar Hospital,"Om Enclave Part 1, Near Toll Tax, Agwanpur Road, Faridabad",Yes (2),0,2,0,0,5,2,0,0,No,No,Yes,Yes,Yes,2021-05-21 10:20,4
Medwin Hospital,"Plot No. 2, Jeevan Nagar, Sohna Road Gounchi, Sector 55, Faridabad",Yes (20),2,12,6,0,2,12,6,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-22 11:08,4
Metro Hospital Medicare,"Metro Heart Institute with Multispeciality Sector 16 A, Faridabad",Yes (67),22,45,0,0,137,45,43,11,Yes,No,Yes,Yes,Yes,2021-05-21 14:22,4
National Institute Of Medical Sciences,"Sector -23A,?Faridabad,?",Yes (15),8,3,4,2,15,4,9,2,Yes,Yes,Yes,Yes,Yes,2021-05-21 14:57,4
Ortho 1 Hospital,"1331, Near Community Centre, Sector 55, Faridabad",Yes (30),8,12,10,1,8,12,10,1,Yes,No,Yes,Yes,Yes,2021-05-21 21:38,4
Park Hospital Faridabad,"J Block, Sector 10 HBC, opposite Court, Faridabad",Yes (7),0,3,4,4,10,10,25,5,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:14,4
Pawan Hospital Unit-1,"Samaypur Road Near Sector 56, Ballabhgarh, Faridabad",Yes (38),27,0,11,6,31,0,14,7,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 09:30,4
Pawan Hospital Unit-2,"Plot No. 10, Jawahar Colony, Near Disposal Chowk, Faridabad",Yes (10),0,0,10,0,0,0,11,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 09:11,4
Prachi Hospital,Opp Chimni Bai Dharmshala Faridabad,Yes (13),7,2,4,1,10,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-22 11:14,4
QRG Central,"Plot No, 69, Mathura Rd, Sector 20 A, New Industrial Town, Faridabad",No (0),0,0,0,0,105,0,39,11,Yes,Yes,Yes,Yes,Yes,2021-05-21 12:50,4
QRG Hospital Medicare,"Ambedkar Marg, QRG Healthcity, Sector 16, Faridabad",Yes (48),48,0,0,0,104,0,18,7,Yes,Yes,Yes,Yes,Yes,2021-05-22 09:55,4
Raghav Hospital,Kheri Road Sec 87 Greater Faridabad,Yes (15),14,0,1,1,17,3,3,1,Yes,No,Yes,Yes,Yes,2021-05-22 09:24,4
Raj Nursing Home,"CLINIC SITE NO-6, Sector 3, Faridabad",Yes (13),10,Beds Over Utilized 2,3,1,13,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-22 10:22,4
Ronak Hospital,"Dabua Pali Road, Near Ganga Ram Devta Mandir, NIT, Faridabad",Yes (49),20,20,9,3,20,20,10,3,Yes,Yes,Yes,Yes,Yes,2021-05-21 13:29,4
Royalâ€™s Hotel,"3-B-14, Ground Floor NIT Faridabad",Yes (47),47,0,0,0,50,0,0,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 10:12,4
Samrat Hospital,"180, Sanjay Colony, Delhi Mathura Road, JCB Chowk, Ballabgarh, Faridabad",Yes (18),10,0,8,0,10,0,10,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 11:19,4
Sanjeevan Multispeciality Hospital,"D-947, 60 Feet Road, Opp. Shiv Mandir, Chawla Colony, Ballabgarh, Faridabad",Yes (16),7,2,7,0,7,2,8,0,No,Yes,Yes,Yes,Yes,2021-05-20 13:08,4
Santosh Multispeciality Hospital,"Shop No. 3F, 139, Metro Rd, New Industrial Township 2b, Block F, New Industrial Twp 3, New Industrial Town, Faridabad,",Yes (20),20,0,0,1,40,10,10,1,No,No,Yes,Yes,Yes,2021-05-20 11:58,4
Sarvodya Hospital Sector-8,"Sector-8, YMCA Rd, near Escorts Mujesar Metro Station, Sector 7, Faridabad",Yes (25),25,0,0,0,125,0,40,7,Yes,Yes,Yes,Yes,Yes,2021-05-22 09:44,4
Sarvodya Hospital Sector 19,"Gopi Colony, Old Faridabad, Faridabad",Yes (22),18,0,4,1,28,0,10,4,Yes,Yes,Yes,Yes,To Be Updated,2021-05-22 11:24,4
Sattya Hospital,"376, IP Colony, Sector 32-33 Faridabad",Yes (8),6,0,2,2,6,0,4,2,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 11:57,4
Shankar Medicare Center,Sec 28 Faridabad,Yes (33),14,19,0,0,15,20,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-22 10:40,4
Shanti Devi Memorial Hospital,"Kheri More Near, Piyush Heights, Sector 89, Faridabad",Yes (19),10,8,1,1,14,8,3,2,Yes,No,Yes,Yes,Yes,2021-05-20 10:12,4
Shivalik Hospital Unit 1,Huda Market Sector-37 Faridabad,Yes (6),0,2,4,0,0,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-22 10:01,4
Shivalik Hospital Unit 2,"Sehatpur, Opp. Sec-91 Faridabad",Yes (2),0,0,2,0,0,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-22 09:06,4
"Shri Atal Bihari Vajpayee Government Medical College, Chhainsa","Village  Chhainsa, Faridabad",Yes (98),98,0,0,0,100,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 11:53,4
Siddhi Vinayak Aspataal,"MCF-8280, Main Sohna Road, Near Syndicate Bank/Lal Kothi, Ballabgarh, Faridabad",Yes (17),7,6,4,1,10,6,10,1,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 12:03,4
SMS Hospital,"Clinic No. 9, Sector-3, Near Huda Market, Faridabad",Yes (3),0,0,3,1,5,0,5,3,Yes,No,Yes,Yes,Yes,2021-05-21 13:48,4
SRU Multispeciality Hospital,"Sunder Colony, Nangla Gujran, Behind Rawal International School, Ballabgarh, Faridabad",Yes (17),14,0,3,0,14,0,3,0,Yes,No,Yes,No,No,2021-05-22 10:29,4
Sunrise Hospital,"3C-63, BP, NIT Faridabad",Yes (22),22,0,0,0,25,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-22 10:26,4
Sunshine Hospital,"Sec 64 Sahupura Road, Unchagaon Ballabgarh",Yes (11),8,0,3,0,8,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-21 12:41,4
Supreme Hospital,"Suraj Kund Rd, Charmwood Village, Faridabad",Yes (20),18,0,2,1,20,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 10:44,4
Suryodaya Hospital,"Chandiwala Bagh, RPS Road, Sector 88 Greater Faridabad",Yes (11),9,0,2,2,9,0,2,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 18:01,4
Urocare Apolo Multi and Super Speciality Hospital,"H.No 78, Behind Girls College, Sector-2, Ballabgarh, Faridabad",Yes (8),0,6,2,0,0,6,2,0,Yes,No,Yes,Yes,Yes,2021-05-22 10:47,4
V Care Multispeciality Health Center,"Plot No. V7, Near Police Station, BPTP Park Land, Sector-76, Faridabad",Yes (4),4,0,0,1,7,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-21 14:55,4
Vardan Hospital,"Opp. Gurudwara, Adarsh Nagar, Main Malerna Road, Ballabgarh, Faridabad",Yes (15),15,0,0,0,15,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:07,4
Vedanta Hospital,"B-5,Central Green,Near I.T, BK Chowk, New Industrial Town, Faridabad",Yes (18),3,12,3,1,10,12,8,1,Yes,No,Yes,Yes,Yes,2021-05-21 12:59,4
Vibal Hospital Pvt. Ltd.,"Sector-21D, Huda Market, Faridabad",Yes (8),8,0,Beds Over Utilized 2,0,10,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-18 10:47,4
Zenith Hospital (P) Ltd.,187/1 Yadav Colony Mohana Road NEar Yadav DairyBallabgarh,Yes (31),29,0,2,2,30,0,4,2,No,No,Yes,Yes,Yes,2021-05-22 08:46,4
BALAJI HOSPITAL,"Yamuna Nagar, Haryana",Yes (10),7,1,2,0,8,2,2,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:40,22
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (143),137,0,6,1,140,0,10,5,Yes,Yes,Yes,Yes,Yes,2021-05-22 07:48,22
CHC Bilaspur,CHC Bilaspur,Yes (15),1,14,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-22 11:23,22
CHC Chhachharuli,CHC Chhachharuli,Yes (10),5,5,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-22 11:24,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,No,No,Yes,2021-05-21 17:39,22
CHC Partap Nagar,CHC Partap Nagar,Yes (13),5,8,0,0,6,10,0,0,Yes,No,Yes,No,Yes,2021-05-22 11:26,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:39,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (17),6,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,2021-05-22 11:26,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,Yes (19),10,8,1,0,11,8,4,2,No,No,No,No,No,2021-05-22 11:27,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (10),10,0,0,0,50,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-22 11:21,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (28),8,20,0,0,60,20,55,5,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-22 11:21,22
GULATI HOSPITAL,GULATI HOSPITAL,Yes (3),2,1,0,0,25,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-22 11:27,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (14),2,2,10,4,2,2,15,7,Yes,No,Yes,Yes,Yes,2021-05-22 11:23,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",Yes (9),5,4,0,0,15,15,13,2,Yes,No,Yes,Yes,Yes,2021-05-22 11:22,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",Yes (5),1,0,4,0,4,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-22 11:30,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",Yes (2),2,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:40,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (14),10,1,3,0,10,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-22 11:28,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (15),9,6,0,0,18,9,0,5,Yes,No,Yes,Yes,Yes,2021-05-22 11:28,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",Yes (4),2,0,2,0,13,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-22 11:22,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,Yes (4),4,0,0,0,15,2,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 17:39,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",No (0),0,0,0,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-22 11:30,22
Sachdeva Hospital,"2227, Civil Lines Rd, Sri Nagar Colony, Civil Lines, Gomti Mohalla, Jagadhri, Haryana",Yes (17),10,5,2,0,16,8,4,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:40,22
Santosh Hospital,"Santosh Hospital  Kanhaiya Sahib Chowk, near Govt.School, Harbanspura Colony, Gobind Pura, Yamuna Nagar, Haryana",Yes (10),0,6,4,0,5,9,14,2,Yes,No,Yes,Yes,Yes,2021-05-22 11:19,22
SHARMA HOSPITAL,Near Agarsain Chowk Jagadhri,Yes (4),4,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-22 11:31,22
Shree Medical Care Hospital,"359/2, Jain nagar, Jagadhri, Haryana",Yes (13),13,0,0,0,15,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 17:41,22
Shureshtha Hospital,Model Colony YNR,No (0),0,0,0,0,9,1,2,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:39,22
SP Hospital Jag,S.P Hospital Jag,Yes (5),4,0,1,0,4,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-22 11:28,22
Swami Vivekanand Hospital Yamunanagar,"Swami Vivekanand Hospital,Yamuna Nagar, Haryana",Yes (18),8,10,0,0,20,10,19,1,Yes,No,Yes,Yes,Yes,2021-05-22 11:29,22
tejli stadium,64 A Tejli,Yes (36),6,30,0,0,20,56,0,0,Yes,No,No,No,Yes,2021-05-22 11:29,22
VARDAAN HOSPITAL,OPP KOHLI HOSPITAL NEAR AGARSEN COLLEGE JAGADHRI,Yes (8),6,2,0,0,8,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 17:40,22
WARYAM SINGH HOSPITAL,NEAR CIVIL HOSPITAL YAMUNA NAGAR,Yes (19),14,1,4,0,16,2,4,0,Yes,Yes,Yes,Yes,Yes,2021-05-22 11:31,22
