name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
CHC Taraori,CHC Taraori,Yes (6),6,0,0,0,6,0,0,0,Yes,No,Yes,No,Yes,2021-05-19 12:33,11
Dr. Gian Bhushan Hospital,"Kunjpura Rd Old Char Chaman Dyal Singh Colony Karnal  132001 Republic of,",Yes (1),1,0,0,0,6,0,5,0,Yes,No,No,No,No,2021-05-19 07:40,11
Ishwar Kirpa Hospital,"Ishwar Kirpa Hospital, Sector -14",Yes (3),3,0,0,0,14,0,7,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:15,11
"Kalpana Chawla Government Medical College, Karnal","Model Town, Karnal, Haryana",Yes (2),1,0,1,0,200,0,80,80,Yes,Yes,Yes,Yes,Yes,2021-05-19 08:52,11
Karnal Nursing Home,"26 Duggal Colony, Karnal",Yes (5),5,0,0,0,8,0,10,0,Yes,No,Yes,Yes,Yes,2021-05-19 14:11,11
Park Hospital karnal,"CHD City, NH-1, Sector 45, Karnal, Haryana",No (0),Beds Over Utilized 6,0,Beds Over Utilized 4,0,10,0,20,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 08:53,11
Rama Superspeciality Hospital,Civil Hosp Chowk Karnal,No (0),0,0,0,0,8,0,6,0,Yes,No,Yes,Yes,Yes,2021-05-19 08:53,11
RP Welltar Hospital,"Vill. Bastara, District Karnal",Yes (1),0,1,0,0,10,4,4,1,Yes,No,Yes,No,Yes,2021-05-19 08:30,11
"Sanjiv Bansal Cygnus Hospital , Karnal","Railway Rd, Ibrahim Mandi, Karnal, Haryana",Yes (2),2,0,0,2,20,0,5,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:08,11
Sarvodya Hospital Karnal,"Sector 14, Near Tau Devi Lal Chowk",Yes (16),12,0,4,0,12,0,10,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:25,11
SDH Nilokheri,SDH Nilokheri,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-19 12:33,11
Shri Ram Chand Memorial Hospital,"12, Ashoka colony,Opp Kalpana Chawla hospital, Karnal, Haryana",No (0),0,0,0,0,8,0,7,3,Yes,No,Yes,Yes,Yes,2021-05-19 08:54,11
Shri Sanatan Dharam Mahabir Dal,"Kunjpura Road, Karnal Near Sanatan Dharam Mandir",Yes (6),6,0,0,0,12,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:51,11
SS Hospital,"Sector 14, Karnal",Yes (3),1,0,2,0,7,0,7,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-19 16:16,11
Swastik Hospital,Swastic Hospital Opp DCH,Yes (7),4,0,3,0,10,0,9,0,Yes,No,Yes,Yes,Yes,2021-05-19 20:43,11
Virk Hospital Karnal,"363-364, Randhir lane, near Dyal Singh College, Karnal, Haryana",Yes (8),6,0,2,0,37,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 19:05,11
ABLE HOSPITAL,,Yes (37),10,25,2,5,10,25,2,5,Yes,No,Yes,Yes,Yes,2021-05-19 12:55,15
Apex Hospital,"Prakash Vihar, Delhi Mathura Road, Palwal, Haryana",Yes (15),11,0,4,1,13,0,6,2,Yes,No,Yes,Yes,Yes,2021-05-19 11:52,15
ATLAS HOSPITAL,"Palwal, Haryana",Yes (4),0,4,0,1,2,11,2,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 12:55,15
CHC Alawalpur,CHC Alawalpur,Yes (17),1,16,0,0,4,16,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 18:55,15
Civil Hospital Palwal,"Civil Hospital, palwal",Yes (47),47,0,0,4,103,0,7,7,Yes,Yes,Yes,Yes,Yes,2021-05-19 11:27,15
COSMOS HOSPITAL,PALWAL,Yes (10),5,5,0,0,5,5,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-16 12:02,15
GALAXY HOSPITAL,HUDA SECTOR 2,Yes (15),3,0,12,9,5,0,16,11,Yes,No,Yes,Yes,Yes,2021-05-19 14:51,15
"Gurunanak Hospital, Palwal","NH2, Near Bus Stand, Shiv Colony, Palwal Haryana",Yes (27),13,4,10,2,18,4,15,3,Yes,Yes,Yes,Yes,Yes,2021-05-19 15:56,15
JINDAL HOSPITAL,"Palwal, Haryana",Yes (15),10,2,3,0,10,2,3,0,To Be Updated,No,Yes,Yes,Yes,2021-05-19 12:53,15
KISHAN SINGH HOSPITAL,HODAL,Yes (6),6,0,0,0,8,0,0,0,Yes,No,Yes,No,Yes,2021-05-19 11:03,15
NIDHI HOSPITAL,"Palwal, Haryana",Yes (12),2,7,3,0,2,7,3,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:42,15
Palwal Hospital,"Moti Colony, Palwal, Haryana",Yes (9),0,5,4,0,0,6,16,1,Yes,No,Yes,Yes,Yes,2021-05-19 12:57,15
RAHUL HOSPITAL,PALWAL,Yes (15),7,5,3,0,7,5,3,0,Yes,No,Yes,Yes,Yes,2021-05-13 16:20,15
Sachin Hospital,"New Sohna Road, Near Panchwati Chowk, Palwal Haryana",Yes (15),6,3,6,0,10,5,13,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 12:38,15
SDH Hodal,SDH Hodal,Yes (16),6,10,0,0,10,10,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:58,15
Shri. Satya Sai Sanjivani Hospital Palwal,"Palwal, Haryana",Yes (15),0,12,3,2,4,17,4,2,Yes,No,Yes,Yes,Yes,2021-05-19 17:59,15
SRI SAI HOSPITAL,"Palwal, Haryana",Yes (6),0,6,0,0,0,6,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:41,15
VASHU HOSPITAL,,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:53,15
"AAROGYAM HOSPITAL, Kurukshetra","NEAR OLD BUS STAND, THANESAR, KURUSKHETRA",No (0),0,0,0,0,40,12,15,27,Yes,Yes,Yes,Yes,Yes,2021-05-19 16:14,12
"ADESH MEDICAL COLLEGE, SHAHBAD MOHRI KURUKSHETRA.","VILL. MOHRI, SHAHBAD, KURUSHETRA",Yes (86),21,65,0,0,30,70,5,11,Yes,Yes,Yes,Yes,Yes,2021-05-19 16:16,12
AGGARWAL NURSING HOME,"SALARPUR ROAD, THANESAR, KURUKSHETRA.",No (0),0,0,0,0,20,7,3,7,Yes,Yes,Yes,Yes,Yes,2021-05-19 16:11,12
B.S. HEART CARE,"OPP. NEW BUS STAND, KURUKSHETRA.",No (0),0,0,0,10,18,0,8,20,Yes,Yes,Yes,Yes,Yes,2021-05-19 15:59,12
"CYGNUS HOSPITAL, Kurukshetra","NEAR OLD BUS STAND, THANESAR, KURUSKHETRA",No (0),0,0,0,0,7,4,1,4,Yes,Yes,Yes,Yes,Yes,2021-05-19 16:14,12
KURUKSHETRA NURSING HOME,,Yes (9),8,0,1,2,18,0,1,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 16:16,12
LNJP CIVIL HOSPITAL.,LNJP HOSPITAL KURUKSHETRA.,Yes (7),7,0,0,0,100,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 16:11,12
MIRI PIRI SHAHBAD,"SHAHBAD, KURUKSHETRA",Yes (4),3,0,1,0,10,0,4,4,Yes,Yes,Yes,Yes,Yes,2021-05-19 16:31,12
Nirogi Hospital,Shahabad Kurukshetra,Yes (6),4,2,0,3,5,2,0,3,Yes,Yes,Yes,Yes,Yes,2021-05-19 16:17,12
Saraswati Mission Hospital,"Ambala Road Dist. Kurukshetra, Pehowa, Haryana 136128",Yes (3),1,0,2,3,20,0,2,5,Yes,No,Yes,Yes,Yes,2021-05-19 16:10,12
"SIDHARTH HOSPITAL, SHAHBAD","SHAHBAD, KURUKSHETRA",Yes (4),0,4,0,1,8,4,4,3,Yes,Yes,Yes,Yes,Yes,2021-05-19 16:16,12
VERMA HOSPITAL,LADWA,No (0),0,0,0,0,9,3,2,2,Yes,No,Yes,Yes,Yes,2021-05-19 16:15,12
"Ayurvedic Medical College, Patikra",HUDA Sec. 1 Narnaul,Yes (178),20,158,0,0,40,160,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:26,13
CHC ATELI,CHC ATELI,Yes (7),2,5,0,0,15,5,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 11:14,13
CHC Kanina,Kanina,Yes (10),Beds Over Utilized 2,10,0,0,13,12,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 10:47,13
CHC Nangal Chaudhary,chc nangal choudhary,Yes (10),5,5,0,0,5,5,0,0,No,Yes,Yes,Yes,Yes,2021-05-19 09:48,13
CHC Sehlang,CHC SEHLANG,Yes (9),5,4,0,0,5,4,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 16:47,13
Civil Hospital Narnaul,"Housing Board, Narnaul",Yes (11),11,0,0,3,80,0,0,10,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:22,13
Jaipur Heart &amp; Multi Speciality Hospital,"Opp. Sadar Thana, Narnaul",No (0),0,0,0,0,6,3,4,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 15:33,13
LAXMI NARAYANAN,"Laxmi Narayanan Hospital , Narnaul Road Mahendergarh",No (0),0,0,0,1,6,0,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 17:17,13
Nihal Hospital Kanina,Kanina Main Bus Stand,Yes (12),11,0,1,1,13,0,1,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 12:39,13
Rainbow Multispecialty hospital and trauma Centre,"Singhana road, Narnaul",No (0),0,0,0,0,4,3,6,2,Yes,No,Yes,Yes,Yes,2021-05-19 15:48,13
Sammat Memorial Hospital,"Sastri colony, near bus stand, mahendergarh",Yes (1),1,0,0,2,10,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-19 17:04,13
Sanwedna Hospital Narnaul,"HUDA Sector 1, Narnaul",Yes (9),9,0,0,0,25,0,9,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:55,13
SDH Mahendergarh,SDH Mahendergarh,Yes (18),14,0,4,1,20,0,5,5,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:35,13
Shanti Hospital Narnaul,Shanti Hospital Narnaul,Yes (11),4,7,0,0,9,7,7,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 21:03,13
Sheela Multi Superspeciality Hospital,Behind Bus Stand Mahindergarh,No (0),0,0,0,0,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-19 09:41,13
Shri Arvind Heart and Multispecialty Hospital,"Rao Tula Ram Chowk, Dadri Road Mahendergarh",Yes (14),9,5,Beds Over Utilized 2,3,9,5,3,3,Yes,Yes,Yes,Yes,Yes,2021-05-19 18:35,13
Vijay Hospital Narnaul,"HUDA Sector 1, Narnaul",No (0),0,0,0,0,8,0,15,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 08:24,13
Cygnus Multispecialty Hospital Kaithal,"Huda Bypass Road, Sector 20, Kaithal, Haryana",Yes (24),18,0,6,0,28,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-19 16:26,10
District Civil Hospital Kaithal,"Huda Sec 18, Kaithal",Yes (29),2,27,0,0,80,27,8,5,Yes,Yes,Yes,Yes,Yes,2021-05-19 17:08,10
SDH Guhla,SDH Guhla,Yes (69),23,41,5,5,24,41,5,5,Yes,No,Yes,No,Yes,2021-05-19 16:22,10
Shah Multispecialty Hospital Kaithal,"opp.old, bus stand, Jind - Kaithal Rd, Amar Garh Colony, Kaithal, Haryana",Yes (22),9,9,4,6,51,11,15,10,Yes,No,Yes,Yes,Yes,2021-05-19 18:44,10
Civil Hospital Fatehabad,Near Bus Stand Fatehabad,Yes (7),6,0,1,0,20,0,26,6,Yes,Yes,Yes,Yes,Yes,2021-05-19 15:40,5
Civil Hospital Ratia,"Dera Surjanhar, Ratia, Fatehabad",No (0),0,0,0,0,5,0,13,3,Yes,No,No,No,Yes,2021-05-19 11:35,5
"Civil Hospital, Tohana",Opposite New Sabzi Mandi Tohana,Yes (9),6,3,0,0,10,3,14,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 11:32,5
Community Health Center Bhattu,"Surya Nagar, Bhattu Mandi near Railway Station",Yes (1),0,1,0,0,4,2,6,0,Yes,No,Yes,No,Yes,2021-05-19 14:28,5
Community Health Center Bhuna,CHC Bhuna,Yes (15),5,10,0,0,16,14,0,0,Yes,No,Yes,No,Yes,2021-05-19 17:01,5
Community Health Center JAKHAL,Near SBI Bank Jakhal,Yes (1),1,0,0,0,6,0,6,0,Yes,No,Yes,No,Yes,2021-05-19 20:18,5
"Gupta Children Hospital, Ratia","Aggarwal Colony, Ratia",Yes (7),5,0,2,0,6,8,2,1,Yes,No,Yes,Yes,No,2021-05-19 11:41,5
Kaushal Hospital,"Near Harvinder Singh Petrol Pump, Hisar Road, Fatehabad",Yes (11),7,0,4,3,12,0,6,4,No,No,Yes,Yes,Yes,2021-05-19 11:43,5
"Manav Sewa Sangam Hospital, Tohana",Near Truck Union,Yes (5),5,0,0,0,15,0,0,0,Yes,No,Yes,No,Yes,2021-05-19 19:24,5
Miglani Hospital,"Employees Colony, Ratia,",Yes (4),4,0,0,1,15,2,7,7,Yes,Yes,Yes,Yes,Yes,2021-05-19 17:54,5
Rajasthan Medical Centre (RMC) Hospital Tohana,Kenchi Chowk Tohana,Yes (4),4,0,0,0,11,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-19 17:16,5
Sadhbhawdna Hospital Fatehabad,Near Court Complex Hisar Road Fatehabad,Yes (15),0,15,0,0,15,20,15,5,Yes,No,Yes,Yes,Yes,2021-05-19 11:33,5
Sanjeevani Hospital Fatehabad,"Goshala Road, near Ashirbad Pelace",Yes (6),5,0,1,1,6,0,4,3,No,No,No,Yes,No,2021-05-19 11:44,5
Sanjeevani Hospital Tohana,"Kenchi Chock, Tohana",Yes (2),0,1,1,0,0,6,12,2,Yes,No,Yes,Yes,Yes,2021-05-19 11:39,5
"Singla Hospital , fatehabad","Bhattu Road, Batra Colony, Fatehabad",Yes (8),4,4,0,0,5,8,0,0,No,No,Yes,Yes,Yes,2021-05-19 17:44,5
WadhwaMaternity and surgical Hospital Fatehabad,"Near Papiha Park, Fatehabad",Yes (5),1,0,4,0,1,0,7,1,Yes,No,Yes,Yes,Yes,2021-05-19 19:58,5
Aarti Hospital,"A-628, Near Hanuman Mandir, Dabua Pali Road, NIT Faridabad",Yes (23),5,15,3,0,5,15,3,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-19 07:25,4
Aastha Hospital,"SCF -2, Ashoka Enclave Main Rd, Sector 35, Faridabad",Yes (10),7,3,0,0,10,4,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 13:38,4
Al-Falah Hospital,"Al Falah university Campus, Dhouj",Yes (54),33,21,0,0,50,25,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:07,4
Anshu Hospital,"Shiv Colony Sehatpur Road, Palla No. 1, Faridabad",Yes (11),5,6,0,0,10,10,0,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 11:32,4
Apurva Hospital,"2N/74, B.P. Near 2-3 Gole ChakKar, NIT Faridabad",Yes (10),8,2,0,1,8,2,0,1,Yes,Yes,To Be Updated,To Be Updated,To Be Updated,2021-05-19 15:40,4
Arise Healthcare,"SCO: C 3185, Near Corporation Bank, Green Field Colony, Faridabad",Yes (12),2,7,3,2,2,7,7,2,Yes,Yes,Yes,No,No,2021-05-19 15:59,4
Arsh Hospital,"Opp. Era Redwood Residency, Tigaon Rd, Sector 78, Faridabad,",Yes (26),20,5,1,3,40,5,20,6,Yes,Yes,Yes,Yes,Yes,2021-05-19 14:41,4
Asian Hospital,"Badkal Flyover Road, Sector  21 A Faridabad",Yes (16),16,0,0,Beds Over Utilized 1,89,0,40,14,Yes,Yes,Yes,Yes,Yes,2021-05-19 14:15,4
B.K. Hospital Faridabad,B.K. Hospital Faridabad B K Chowk FBD,Yes (70),45,25,0,0,64,25,11,11,Yes,Yes,Yes,Yes,Yes,2021-05-19 14:50,4
Bhavya Kalyani Hospital,"Mohna Road, Near Aanand Bakery, Ballabgarh, Faridabad",Yes (12),4,7,1,0,5,9,3,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 11:45,4
Chugh Hospital,"5L-164, K.C. Road N.I.T. Faridabad",Yes (11),1,10,0,0,4,14,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 16:34,4
D.M. Hospital,"89-A, NH-5, Railway Road, Near Police Thana, NIT, Faridabad",Yes (21),8,7,6,1,10,10,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-18 10:37,4
Doctor Today Multispecialty Hospital,"5-C/2,B.P., Railway Road,, Near Bankey Bihari Mandir,, next to IDBI Bank, Faridabad",Yes (19),19,Beds Over Utilized 1,0,1,35,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-19 10:17,4
Dr. Harish Hospital,"701, Sector 8, YMCA Road, Faridabad",Yes (6),5,0,1,0,5,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-19 09:30,4
Durga Multispeciality Hospital,"Shri Bankey Bihari Mandir Complex, Neelam-Railway Road, NIT 5, Faridabad",Yes (29),21,0,8,0,22,0,8,0,No,No,No,No,Yes,2021-05-19 14:56,4
"ESIC Medical College, Faridabad","NH-3, NIT Behind BK Hospital, Haryana",Yes (377),27,350,0,0,150,350,80,50,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:26,4
Fortis Escort Hospital,"Neelam Bata Rd, opp. Neelam Cinema, AC Nagar, New Industrial Town, Faridabad,",Yes (35),35,0,0,2,55,0,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-19 11:44,4
Gaurav Hospital,"Rajeev Colony, Samaypur Road, Ballabgarh, Faridabad",Yes (5),Beds Over Utilized 12,0,5,1,3,2,10,1,Yes,To Be Updated,Yes,To Be Updated,To Be Updated,2021-05-19 18:26,4
Geeta Hospital,"Opposite Huda Market and Community Centre, Sector 28, Faridabad",Yes (13),8,0,5,1,8,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-19 10:15,4
Geetanjali Multispeciality Hospital,"D-635, 60 Feet Rd, Chawla Colony, Ballabhgarh, Faridabad",Yes (18),15,3,0,0,20,3,0,0,Yes,To Be Updated,Yes,To Be Updated,To Be Updated,2021-05-18 16:41,4
Goyal Hospital,"Plot No. 2 opposite hanuman temple Sec 8, Surdas Park",Yes (5),5,0,0,0,12,0,6,2,No,Yes,Yes,Yes,Yes,2021-05-19 10:25,4
Handa Medical Center,"Site No-1, Sector 16, Opp Sagar Cinema, Faridabad",No (0),0,0,0,0,0,0,0,0,No,No,No,To Be Updated,No,2021-05-19 13:49,4
Heritage Hospital,3C-62B/BP NIT Faridabad,Yes (13),9,0,4,0,11,0,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 11:00,4
IBS Ashwani Hospital,"Plot No 8 D/1, YMCA Rd, Pocket D, Sector 11, Faridabad",Yes (19),9,5,5,2,22,5,8,2,No,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 10:22,4
Janak Hospital,Indira complex Neharpar Kheri Road Faridabad,Yes (15),9,4,2,0,15,6,6,0,Yes,No,Yes,Yes,Yes,2021-05-19 13:21,4
Kant Multispeciality Hospital Pvt Ltd,"Plot no. 167, Indra Complex, Kheri Road, Greater, near Kheri Pul Bridge, Sector 87, Neharpar Faridabad, Faridabad, Haryana 121002",Yes (19),17,0,2,0,18,0,5,1,Yes,Yes,To Be Updated,To Be Updated,To Be Updated,2021-05-19 12:43,4
Kedar Hospital,"3B/3, B.P , Near DAV college, NIT., Faridabad,",Yes (41),29,5,7,1,31,6,12,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 07:21,4
Kedar Hospital Multispeciality,Gali 7 Krishna Colony Sec25 Faridabad,Yes (28),10,15,3,0,10,15,5,0,Yes,No,Yes,Yes,Yes,2021-05-19 07:24,4
Krishna Medical Centre,"773, Sector-19, Faridabad",Yes (8),3,0,5,0,5,0,5,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 07:40,4
Life Hospital,Opp Hanuman Mandir Sec 8 Faridabad,Yes (7),4,0,3,1,4,0,6,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 08:46,4
Lotus Hospital,"Plot-2, Jeevan Nagar, Opp. Lal Kothi, Main Ballabgarh Sohna Road, Faridabad",Yes (17),9,0,8,0,12,0,8,1,Yes,No,Yes,Yes,Yes,2021-05-19 13:31,4
Madhav Hospital,"Building no 16, Block E, and, New Industrial Twp 5, Faridabad, Haryana 121001",Yes (24),0,0,24,2,0,0,28,2,To Be Updated,No,To Be Updated,To Be Updated,To Be Updated,2021-05-17 12:26,4
Manavta Hospital,"Plot No-494, Near Women ITI, Uncha Gaon Prem Nagar, Mohna Road, Ballabgarh, Faridabad",Yes (5),0,5,0,2,10,10,11,3,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 08:55,4
Manvi Medical Centre,"New Bharat Colony, Opp. Chaddar Godam, Near Mahaban Farm, Kheri Road, Greater Faridabad",Yes (7),6,Beds Over Utilized 1,1,0,7,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-19 11:55,4
Medicheck Hospital,"Block C, Plot Number 76, Shahid Bhagat Singh Marg, near Bata Flyover, New Industrial Town, Faridabad",Yes (10),10,Beds Over Utilized 8,0,0,52,0,12,3,Yes,No,Yes,Yes,Yes,2021-05-19 08:47,4
Medstar Hospital,"Om Enclave Part 1, Near Toll Tax, Agwanpur Road, Faridabad",Yes (3),1,2,0,0,5,2,0,0,No,No,Yes,Yes,Yes,2021-05-19 08:40,4
Medwin Hospital,"Plot No. 2, Jeevan Nagar, Sohna Road Gounchi, Sector 55, Faridabad",Yes (16),2,12,2,0,2,12,6,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-19 10:08,4
Metro Hospital Medicare,"Metro Heart Institute with Multispeciality Sector 16 A, Faridabad",Yes (57),12,45,0,0,137,45,43,11,Yes,No,Yes,Yes,Yes,2021-05-19 13:21,4
National Institute Of Medical Sciences,"Sector -23A,?Faridabad,?",Yes (15),9,3,3,2,15,4,9,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 13:18,4
Ortho 1 Hospital,"1331, Near Community Centre, Sector 55, Faridabad",Yes (30),8,12,10,1,8,12,10,1,Yes,No,Yes,Yes,Yes,2021-05-19 22:48,4
Park Hospital Faridabad,"J Block, Sector 10 HBC, opposite Court, Faridabad",No (0),Beds Over Utilized 5,0,Beds Over Utilized 5,3,10,10,25,5,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:16,4
Pawan Hospital Unit-1,"Samaypur Road Near Sector 56, Ballabhgarh, Faridabad",Yes (34),24,0,10,6,31,0,14,7,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 09:25,4
Pawan Hospital Unit-2,"Plot No. 10, Jawahar Colony, Near Disposal Chowk, Faridabad",Yes (10),0,0,10,0,0,0,11,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 09:55,4
Prachi Hospital,Opp Chimni Bai Dharmshala Faridabad,Yes (13),7,2,4,1,10,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-19 16:58,4
QRG Central,"Plot No, 69, Mathura Rd, Sector 20 A, New Industrial Town, Faridabad",No (0),0,0,0,0,105,0,39,11,Yes,Yes,Yes,Yes,Yes,2021-05-19 12:28,4
QRG Hospital Medicare,"Ambedkar Marg, QRG Healthcity, Sector 16, Faridabad",Yes (27),27,0,0,Beds Over Utilized 7,104,0,18,7,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:15,4
Raghav Hospital,Kheri Road Sec 87 Greater Faridabad,Yes (15),14,0,1,1,17,3,3,1,Yes,No,Yes,Yes,Yes,2021-05-18 09:45,4
Raj Nursing Home,"CLINIC SITE NO-6, Sector 3, Faridabad",Yes (11),9,Beds Over Utilized 3,2,0,13,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-19 10:58,4
Ronak Hospital,"Dabua Pali Road, Near Ganga Ram Devta Mandir, NIT, Faridabad",Yes (45),19,18,8,2,20,20,10,3,Yes,Yes,Yes,Yes,Yes,2021-05-19 12:52,4
Royalâ€™s Hotel,"3-B-14, Ground Floor NIT Faridabad",Yes (46),46,0,0,0,50,0,0,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 09:53,4
Samrat Hospital,"180, Sanjay Colony, Delhi Mathura Road, JCB Chowk, Ballabgarh, Faridabad",No (0),0,Beds Over Utilized 5,0,0,10,0,10,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 10:19,4
Sanjeevan Multispeciality Hospital,"D-947, 60 Feet Road, Opp. Shiv Mandir, Chawla Colony, Ballabgarh, Faridabad",Yes (16),7,2,7,0,7,2,8,0,No,No,Yes,Yes,Yes,2021-05-18 08:32,4
Santosh Multispeciality Hospital,"Shop No. 3F, 139, Metro Rd, New Industrial Township 2b, Block F, New Industrial Twp 3, New Industrial Town, Faridabad,",Yes (28),28,0,0,1,40,10,10,1,No,No,Yes,Yes,Yes,2021-05-19 11:38,4
Sarvodya Hospital Sector-8,"Sector-8, YMCA Rd, near Escorts Mujesar Metro Station, Sector 7, Faridabad",No (0),0,0,0,0,125,0,40,7,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:54,4
Sarvodya Hospital Sector 19,"Gopi Colony, Old Faridabad, Faridabad",Yes (10),8,0,2,1,28,0,10,4,Yes,Yes,Yes,Yes,To Be Updated,2021-05-19 11:43,4
Sattya Hospital,"376, IP Colony, Sector 32-33 Faridabad",Yes (9),6,0,3,2,6,0,4,2,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 12:46,4
Shankar Medicare Center,Sec 28 Faridabad,Yes (31),13,18,0,0,15,20,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:19,4
Shanti Devi Memorial Hospital,"Kheri More Near, Piyush Heights, Sector 89, Faridabad",Yes (18),9,8,1,1,14,8,3,2,Yes,No,Yes,Yes,Yes,2021-05-19 11:47,4
Shivalik Hospital Unit 1,Huda Market Sector-37 Faridabad,Yes (4),0,Beds Over Utilized 2,4,0,0,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-19 10:00,4
Shivalik Hospital Unit 2,"Sehatpur, Opp. Sec-91 Faridabad",Yes (2),0,Beds Over Utilized 1,2,0,0,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-19 09:17,4
"Shri Atal Bihari Vajpayee Government Medical College, Chhainsa","Village  Chhainsa, Faridabad",Yes (93),93,0,0,0,100,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:05,4
Siddhi Vinayak Aspataal,"MCF-8280, Main Sohna Road, Near Syndicate Bank/Lal Kothi, Ballabgarh, Faridabad",Yes (17),7,6,4,1,10,6,10,1,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 12:10,4
SMS Hospital,"Clinic No. 9, Sector-3, Near Huda Market, Faridabad",Yes (3),Beds Over Utilized 1,0,3,1,5,0,5,3,Yes,No,Yes,Yes,Yes,2021-05-18 12:39,4
