name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",Yes (6),2,0,4,0,4,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:45,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",Yes (2),2,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:48,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (13),9,1,3,0,10,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:43,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (18),10,8,0,0,18,9,0,5,Yes,No,Yes,Yes,Yes,2021-05-24 17:44,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",Yes (13),9,1,3,0,13,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:41,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,Yes (4),4,0,0,0,15,2,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-24 17:47,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",Yes (3),1,0,2,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:45,22
Sachdeva Hospital,"2227, Civil Lines Rd, Sri Nagar Colony, Civil Lines, Gomti Mohalla, Jagadhri, Haryana",Yes (20),12,6,2,0,16,8,4,0,Yes,No,Yes,Yes,Yes,2021-05-24 11:46,22
Santosh Hospital,"Santosh Hospital  Kanhaiya Sahib Chowk, near Govt.School, Harbanspura Colony, Gobind Pura, Yamuna Nagar, Haryana",Yes (11),2,7,2,0,5,9,14,2,Yes,No,Yes,Yes,Yes,2021-05-24 17:37,22
SHARMA HOSPITAL,Near Agarsain Chowk Jagadhri,Yes (5),5,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:45,22
Shree Medical Care Hospital,"359/2, Jain nagar, Jagadhri, Haryana",Yes (9),9,0,0,0,15,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-24 17:48,22
Shureshtha Hospital,Model Colony YNR,No (0),0,0,0,0,9,1,2,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:48,22
SP Hospital Jag,S.P Hospital Jag,Yes (6),4,0,2,0,4,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-24 17:44,22
Swami Vivekanand Hospital Yamunanagar,"Swami Vivekanand Hospital,Yamuna Nagar, Haryana",Yes (23),15,8,0,0,20,10,19,1,Yes,No,Yes,Yes,Yes,2021-05-24 17:44,22
tejli stadium,64 A Tejli,Yes (33),5,28,0,0,20,56,0,0,Yes,No,No,No,Yes,2021-05-24 17:44,22
VARDAAN HOSPITAL,OPP KOHLI HOSPITAL NEAR AGARSEN COLLEGE JAGADHRI,Yes (9),7,2,0,0,8,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-24 17:48,22
