name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
"ESIC Medical College, Faridabad","NH-3, NIT Behind BK Hospital, Haryana",Yes (312),0,312,0,0,150,350,80,50,Yes,Yes,Yes,Yes,Yes,2021-05-11 07:45,4
Fortis Escort Hospital,"Neelam Bata Rd, opp. Neelam Cinema, AC Nagar, New Industrial Town, Faridabad,",No (0),Beds Over Utilized 2,0,0,Beds Over Utilized 2,55,0,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-11 12:40,4
Gaurav Hospital,"Rajeev Colony, Samaypur Road, Ballabgarh, Faridabad",Yes (7),Beds Over Utilized 12,2,5,1,3,2,10,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 17:07,4
Geeta Hospital,"Opposite Huda Market and Community Centre, Sector 28, Faridabad",Yes (13),6,0,7,1,8,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-11 12:01,4
Geetanjali Multispeciality Hospital,"D-635, 60 Feet Rd, Chawla Colony, Ballabhgarh, Faridabad",Yes (11),11,0,0,0,20,3,0,0,Yes,To Be Updated,Yes,To Be Updated,To Be Updated,2021-05-08 15:28,4
Goyal Hospital,"Plot No. 2 opposite hanuman temple Sec 8, Surdas Park",No (0),0,0,0,0,12,0,6,2,No,Yes,Yes,Yes,Yes,2021-05-11 11:20,4
Handa Medical Center,"Site No-1, Sector 16, Opp Sagar Cinema, Faridabad",No (0),0,0,0,0,0,0,0,0,No,No,No,To Be Updated,No,2021-05-11 14:08,4
Heritage Hospital,3C-62B/BP NIT Faridabad,Yes (15),11,0,4,1,11,0,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 15:18,4
IBS Ashwani Hospital,"Plot No 8 D/1, YMCA Rd, Pocket D, Sector 11, Faridabad",Yes (15),8,5,2,2,18,5,12,2,No,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 10:46,4
Janak Hospital,Indira complex Neharpar Kheri Road Faridabad,Yes (9),3,4,2,0,15,6,6,0,Yes,No,Yes,Yes,Yes,2021-05-11 11:02,4
Kant Multispeciality Hospital Pvt Ltd,"Plot no. 167, Indra Complex, Kheri Road, Greater, near Kheri Pul Bridge, Sector 87, Neharpar Faridabad, Faridabad, Haryana 121002",Yes (19),16,0,3,0,18,0,5,1,No,Yes,To Be Updated,To Be Updated,To Be Updated,2021-05-11 10:45,4
Kedar Hospital,"3B/3, B.P , Near DAV college, NIT., Faridabad,",Yes (45),31,6,8,1,31,6,12,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 09:06,4
Kedar Hospital Multispeciality,Gali 7 Krishna Colony Sec25 Faridabad,Yes (18),5,13,0,0,10,15,5,0,Yes,No,Yes,Yes,Yes,2021-05-11 09:08,4
Krishna Medical Centre,"773, Sector-19, Faridabad",Yes (10),5,0,5,0,5,0,5,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 15:16,4
Life Hospital,Opp Hanuman Mandir Sec 8 Faridabad,Yes (5),4,0,1,1,4,0,6,1,Yes,No,Yes,Yes,Yes,2021-05-11 11:30,4
Lotus Hospital,"Plot-2, Jeevan Nagar, Opp. Lal Kothi, Main Ballabgarh Sohna Road, Faridabad",Yes (9),8,0,1,0,12,0,8,1,Yes,No,Yes,Yes,Yes,2021-05-11 23:01,4
Madhav Hospital,"Building no 16, Block E, and, New Industrial Twp 5, Faridabad, Haryana 121001",Yes (14),Beds Over Utilized 1,0,14,2,0,0,28,2,To Be Updated,No,To Be Updated,To Be Updated,To Be Updated,2021-05-11 17:57,4
Manavta Hospital,"Plot No-494, Near Women ITI, Uncha Gaon Prem Nagar, Mohna Road, Ballabgarh, Faridabad",Yes (3),0,2,1,2,10,10,11,3,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 08:52,4
Manvi Medical Centre,"New Bharat Colony, Opp. Chaddar Godam, Near Mahaban Farm, Kheri Road, Greater Faridabad",Yes (9),7,0,2,0,7,0,2,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 15:14,4
Medicheck Hospital,"Block C, Plot Number 76, Shahid Bhagat Singh Marg, near Bata Flyover, New Industrial Town, Faridabad",Yes (4),4,Beds Over Utilized 7,0,0,52,0,12,3,Yes,No,Yes,Yes,Yes,2021-05-11 11:49,4
Medicheck Ortho Hospital,"Behind Community Centre, HBH Colony, Sector 46, Faridabad",Yes (13),13,0,0,0,13,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 09:22,4
Medstar Hospital,"Om Enclave Part 1, Near Toll Tax, Agwanpur Road, Faridabad",Yes (5),3,2,0,0,5,2,0,0,No,No,Yes,Yes,Yes,2021-05-11 08:58,4
Medwin Hospital,"Plot No. 2, Jeevan Nagar, Sohna Road Gounchi, Sector 55, Faridabad",Yes (16),1,12,3,0,2,12,6,0,To Be Updated,No,Yes,Yes,Yes,2021-05-11 12:28,4
Metro Hospital Medicare,"Metro Heart Institute with Multispeciality Sector 16 A, Faridabad",Yes (4),4,0,0,0,168,0,39,11,Yes,No,Yes,Yes,Yes,2021-05-11 10:37,4
National Institute Of Medical Sciences,"Sector -23A,?Faridabad,?",Yes (5),3,0,2,2,15,4,9,2,Yes,No,Yes,Yes,Yes,2021-05-10 21:10,4
Ortho 1 Hospital,"1331, Near Community Centre, Sector 55, Faridabad",Yes (28),7,12,9,1,8,12,10,1,Yes,No,Yes,Yes,Yes,2021-05-11 22:16,4
Park Hospital,"J Block, Sector 10 HBC, opposite Court, Faridabad",No (0),0,0,0,5,10,10,25,5,Yes,Yes,Yes,Yes,Yes,2021-05-11 09:47,4
Pawan Hospital Unit-1,"Samaypur Road Near Sector 56, Ballabhgarh, Faridabad",Yes (9),9,0,0,0,31,0,14,7,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 09:39,4
Pawan Hospital Unit-2,"Plot No. 10, Jawahar Colony, Near Disposal Chowk, Faridabad",Yes (1),0,0,1,0,0,0,11,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 09:38,4
Prachi Hospital,Opp Chimni Bai Dharmshala Faridabad,Yes (9),6,2,1,1,10,2,5,1,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 16:28,4
QRG Central,"Plot No, 69, Mathura Rd, Sector 20 A, New Industrial Town, Faridabad",No (0),0,0,0,0,105,0,39,11,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:29,4
QRG Hospital Medicare,"Ambedkar Marg, QRG Healthcity, Sector 16, Faridabad",Yes (8),7,0,1,0,165,0,43,14,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:36,4
Raghav Hospital,Kheri Road Sec 87 Greater Faridabad,Yes (14),14,0,0,1,17,3,3,1,Yes,No,Yes,Yes,Yes,2021-05-11 10:05,4
Raj Nursing Home,"CLINIC SITE NO-6, Sector 3, Faridabad",Yes (1),0,Beds Over Utilized 16,1,0,13,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-11 11:33,4
Ronak Hospital,"Dabua Pali Road, Near Ganga Ram Devta Mandir, NIT, Faridabad",Yes (45),20,18,7,3,20,20,10,3,No,Yes,Yes,Yes,Yes,2021-05-11 11:48,4
Royal’s Hotel,"3-B-14, Ground Floor NIT Faridabad",Yes (50),50,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 15:17,4
Samrat Hospital,"180, Sanjay Colony, Delhi Mathura Road, JCB Chowk, Ballabgarh, Faridabad",Yes (20),10,0,10,0,10,0,10,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 15:13,4
Sanjeevan Multispeciality Hospital,"D-947, 60 Feet Road, Opp. Shiv Mandir, Chawla Colony, Ballabgarh, Faridabad",Yes (10),5,2,3,0,7,2,8,0,No,No,Yes,Yes,Yes,2021-05-09 14:40,4
Santosh Multispeciality Hospital,"Shop No. 3F, 139, Metro Rd, New Industrial Township 2b, Block F, New Industrial Twp 3, New Industrial Town, Faridabad,",Yes (25),20,5,0,1,40,10,10,1,No,No,Yes,Yes,Yes,2021-05-11 11:07,4
"Sarvodya Hospital, Sector 8","Sector-8, YMCA Rd, near Escorts Mujesar Metro Station, Sector 7, Faridabad",No (0),0,0,0,0,138,0,25,5,Yes,Yes,Yes,Yes,Yes,2021-05-11 09:32,4
Sarvodya Sector 19,"Gopi Colony, Old Faridabad, Faridabad",Yes (1),1,0,0,0,28,0,10,4,Yes,Yes,Yes,Yes,To Be Updated,2021-05-11 15:51,4
Sattya Hospital,"376, IP Colony, Sector 32-33 Faridabad",Yes (10),6,0,4,2,6,0,4,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 17:26,4
Shankar Medicare Center,Sec 28 Faridabad,Yes (29),9,20,0,0,15,20,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-11 14:31,4
Shanti Devi Memorial Hospital,"Kheri More Near, Piyush Heights, Sector 89, Faridabad",Yes (7),0,6,1,0,14,8,3,2,Yes,No,Yes,Yes,Yes,2021-05-11 10:11,4
Shivalik Hospital Unit 1,Huda Market Sector-37 Faridabad,Yes (1),0,Beds Over Utilized 4,1,0,0,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-11 11:00,4
Shivalik Hospital Unit 2,"Sehatpur, Opp. Sec-91 Faridabad",Yes (1),0,Beds Over Utilized 4,1,0,0,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-11 09:13,4
Siddhi Vinayak Aspataal,"MCF-8280, Main Sohna Road, Near Syndicate Bank/Lal Kothi, Ballabgarh, Faridabad",Yes (18),7,5,6,1,10,6,10,1,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 22:21,4
SMS Hospital,"Clinic No. 9, Sector-3, Near Huda Market, Faridabad",Yes (6),5,0,1,1,5,0,5,3,No,No,Yes,Yes,Yes,2021-05-11 11:30,4
SRU Multispeciality Hospital,"Sunder Colony, Nangla Gujran, Behind Rawal International School, Ballabgarh, Faridabad",Yes (11),11,Beds Over Utilized 8,0,0,14,0,3,0,Yes,No,Yes,No,No,2021-05-11 10:05,4
Sunrise Hospital,"3C-63, BP, NIT Faridabad",Yes (24),21,0,3,0,25,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-11 10:48,4
Sunshine Hospital,"Sec 64 Sahupura Road, Unchagaon Ballabgarh",Yes (3),3,0,0,0,8,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-11 16:57,4
Supreme Hospital,"Suraj Kund Rd, Charmwood Village, Faridabad",Yes (19),17,0,2,1,20,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 10:25,4
Urocare Apolo Multi and Super Speciality Hospital,"H.No 78, Behind Girls College, Sector-2, Ballabgarh, Faridabad",Yes (5),0,5,0,0,0,6,2,0,Yes,No,Yes,Yes,Yes,2021-05-11 09:59,4
V Care Multispeciality Health Center,"Plot No. V7, Near Police Station, BPTP Park Land, Sector-76, Faridabad",Yes (6),4,0,2,2,7,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-11 12:15,4
Vardan Hospital,"Opp. Gurudwara, Adarsh Nagar, Main Malerna Road, Ballabgarh, Faridabad",Yes (15),15,0,0,0,15,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 15:12,4
Vedanta Hospital,"B-5,Central Green,Near I.T, BK Chowk, New Industrial Town, Faridabad",Yes (1),0,1,0,0,10,12,8,1,Yes,No,Yes,Yes,Yes,2021-05-10 13:57,4
Vibal Hospital Pvt. Ltd.,"Sector-21D, Huda Market, Faridabad",No (0),Beds Over Utilized 3,Beds Over Utilized 5,Beds Over Utilized 5,0,10,0,8,1,To Be Updated,Yes,Yes,Yes,Yes,2021-05-05 14:07,4
Zenith Hospital (P) Ltd.,187/1 Yadav Colony Mohana Road NEar Yadav DairyBallabgarh,Yes (19),18,0,1,2,30,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-11 08:30,4
ASHIRWAD BHAGAT HOSPITAL,"Old DC Rd, near bhagat hospital, Sonipat, Haryana 131001",Yes (1),0,0,1,1,13,0,2,3,Yes,No,Yes,Yes,Yes,2021-05-11 16:48,21
Bhagwan Dass Hospital,"Near Shahpur Turk, block-E, omaxe city, Sector 18, Sonipat, Haryana 131001",Yes (16),15,0,1,1,34,0,6,2,Yes,No,Yes,Yes,Yes,2021-05-11 18:13,21
"BPS MEDICAL COLLEGE KHANPUR , SONIPAT ( 01263283088)","Ganaur - Gohana Rd, Khanpur Kalan, Haryana",Yes (90),Beds Over Utilized 7,83,7,7,155,95,50,50,Yes,Yes,Yes,Yes,Yes,2021-05-11 12:43,21
CHC GANUR,CHC GANUR,No (0),0,0,0,0,8,0,0,0,Yes,No,Yes,No,Yes,2021-05-11 16:27,21
CHC Kharkhoda,"SH 20, Kharkhoda, Haryana 131402",Yes (10),5,5,0,0,5,5,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-07 18:08,21
"CHC, JUAN, SONIPAT, HARYANA","CHC, JUAN, SONIPAT, HARYANACHC, JUAN, SONIPAT, HARYANA, 131024",Yes (5),3,2,0,0,3,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-07 22:41,21
"Civil Hospital, Sonipat","Delhi Road, Near Maharana Pratap Chowk, Sonipat, Haryana 131001",No (0),0,0,0,9,150,0,10,10,Yes,Yes,Yes,Yes,Yes,2021-05-09 13:17,21
"CYGNUS HOSPITAL, Sonipat","Old Rohtak Rd, near Hindu College of Engineering, Industrial Area, Sonipat, Haryana 131001",Yes (11),9,0,2,0,18,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-11 15:43,21
Dayanand Hospital-Sonepat,"Kakroi Rd, Prem Nagar, West Ram Nagar, Sonipat, Haryana",Yes (14),14,0,0,0,23,0,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 19:30,21
FIIMS Hospital,"Road, Bahalgarh, Sonipat, Haryana 131304",Yes (17),8,Beds Over Utilized 5,9,0,68,0,32,8,Yes,No,Yes,Yes,Yes,2021-05-11 21:20,21
GAJRAJ HOSPITAL,"Bus Stand, Gajraj Hospital Road, Near, Gohana, Haryana 131301",Yes (20),20,0,0,0,20,0,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-11 15:44,21
HARYANA HOSPITAL,"Vivekanand Chowk, Delhi Rd, behind Bullet Showroom, Janta Colony, Sonipat, Haryana 131001",Yes (16),16,0,0,3,16,0,9,4,Yes,No,No,No,Yes,2021-05-11 18:52,21
MEMORIAL HOSPITAL,"SH 11, near Mama Bhanja Chowk, Nandwani Nagar, Anand Nagar,, Sonipat, Haryana 131001",No (0),0,0,0,0,18,0,2,2,Yes,No,Yes,Yes,Yes,2021-05-11 09:44,21
NIDAAN HOSPITAL PVT.,"Murthal Rd, Sonipat, Haryana 131001",Yes (1),1,0,0,1,21,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-11 11:21,21
OSCAR HOSPITAL,"SH 11, Lakshmi Nagar, Sonipat, Haryana 131001",No (0),0,0,0,1,16,0,4,3,Yes,No,Yes,Yes,Yes,2021-05-11 16:55,21
PHC PURKHAS,"Purkhas, Haryana 131102",Yes (30),0,30,0,0,0,30,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-06 21:23,21
"SANJIVNI HOSPITAL, SONIPAT","Mehlana Rd, Malviya Nagar, Sonipat, Haryana 131304",Yes (12),12,0,0,0,15,0,0,1,Yes,No,Yes,Yes,Yes,2021-05-08 01:04,21
SAXSENA HOSPITAL,"112/113, T.P. Scheme, Delhi Rd, Sonipat, Haryana 131304",Yes (1),0,0,1,0,16,0,6,0,Yes,No,Yes,Yes,Yes,2021-05-11 11:08,21
SDH GOHANA,"Devi Nagar, Uttam Nagar, Gohana, Haryana 131301",Yes (10),10,0,0,0,10,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-07 22:41,21
SITA HOSPITAL SONIPAT,"Railway Rd, Ganaur, Haryana 131101",Yes (1),1,0,0,0,20,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-09 13:52,21
SUNHERI DEVI HOSPITAL,"Mission Rd, Dev Nagar, Sonipat, Haryana 131001",No (0),0,0,0,0,16,0,4,0,Yes,No,Yes,Yes,Yes,2021-05-11 18:37,21
TULIP HOSPITAL,"T. P. Scheme, no.15, Delhi Rd, Vivekanand chowk, Sonipat, Haryana 131001",No (0),0,0,0,0,12,0,8,2,Yes,No,Yes,Yes,Yes,2021-05-09 19:13,21
Apex Hospital,"Prakash Vihar, Delhi Mathura Road, Palwal, Haryana",Yes (10),6,0,4,0,15,0,10,3,Yes,No,Yes,Yes,Yes,2021-05-11 18:17,15
ATLAS HOSPITAL,"Palwal, Haryana",Yes (18),7,9,2,2,7,9,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 18:18,15
BASU HOSPITAL,,Yes (22),10,12,0,0,10,12,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 18:19,15
CHC Alawalpur,CHC Alawalpur,Yes (16),16,Beds Over Utilized 3,0,0,20,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 18:17,15
Civil Hospital Palwal,"Civil Hospital, palwal",No (0),0,0,0,0,70,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 18:17,15
COSMOS HOSPITAL,PALWAL,Yes (4),4,0,0,0,5,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 18:17,15
GALAXY HOSPITAL,HUDA SECTOR 2,Yes (3),1,0,2,0,4,0,16,2,Yes,No,Yes,Yes,Yes,2021-05-11 18:17,15
GOLDEN HOSPITAL,PALWAL,Yes (7),1,6,0,0,4,6,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 18:18,15
"Gurunanak Hospital, Palwal","NH2, Near Bus Stand, Shiv Colony, Palwal Haryana",Yes (39),39,Beds Over Utilized 4,0,1,57,0,18,5,Yes,No,Yes,Yes,Yes,2021-05-11 18:17,15
JINDAL HOSPITAL,"Palwal, Haryana",Yes (12),10,2,0,0,10,2,0,0,To Be Updated,No,Yes,Yes,Yes,2021-05-11 18:19,15
KISHAN SINGH HOSPITAL,HODAL,Yes (7),7,0,0,0,8,0,0,0,Yes,No,Yes,No,Yes,2021-05-11 18:18,15
LIFE CARE HOSPITAL,HODAL,Yes (8),8,0,0,0,8,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 18:18,15
NIDHI HOSPITAL,"Palwal, Haryana",Yes (12),0,9,3,1,0,9,3,1,Yes,No,Yes,Yes,Yes,2021-05-11 18:18,15
Palwal Hospital,"Moti Colony, Palwal, Haryana",Yes (5),5,Beds Over Utilized 2,0,0,20,0,3,3,Yes,No,Yes,Yes,Yes,2021-05-11 18:17,15
RAHUL HOSPITAL,PALWAL,Yes (10),10,0,0,0,10,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 18:18,15
Sachin Hospital,"New Sohna Road, Near Panchwati Chowk, Palwal Haryana",Yes (9),8,Beds Over Utilized 4,1,0,20,0,7,0,Yes,No,Yes,Yes,Yes,2021-05-11 18:17,15
SDH Hodal,SDH Hodal,Yes (12),12,Beds Over Utilized 1,0,0,20,0,0,0,Yes,No,To Be Updated,To Be Updated,Yes,2021-05-11 18:18,15
Shri. Satya Sai Sanjivani Hospital Palwal,"Palwal, Haryana",Yes (5),5,Beds Over Utilized 8,Beds Over Utilized 2,Beds Over Utilized 2,8,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 18:17,15
SRI SAI HOSPITAL,"Palwal, Haryana",Yes (10),6,0,4,0,6,0,4,0,Yes,No,Yes,Yes,Yes,2021-05-11 18:18,15
Aashirwad Hospital,101 Devi Murti Colony Panipat,Yes (3),0,0,3,1,2,0,7,1,Yes,No,Yes,Yes,Yes,2021-05-11 15:47,17
Aayushmaan Bhav Hospital,"GT Road Sewah, Near Police Line Panipat",No (0),0,0,0,0,5,4,6,2,Yes,No,Yes,Yes,Yes,2021-05-11 15:37,17
APEX HOSPITAL &amp; TRAUMA CENTRE,SANOLI ROAD BABAIL NAKA,Yes (4),2,0,2,0,9,0,26,2,Yes,No,Yes,Yes,Yes,2021-05-11 15:49,17
CHC Dadlana,"VPO Dadlana, Panipat",Yes (8),0,8,0,0,0,8,0,0,No,No,No,No,Yes,2021-05-11 15:39,17
CHC Khotpura,VPO Khotpura Panipat,Yes (9),0,9,0,0,0,9,0,0,No,No,No,No,No,2021-05-11 15:39,17
Chhabra Hospital,A-1 Narain Singh Park,No (0),0,0,0,1,6,0,5,1,Yes,Yes,Yes,Yes,Yes,2021-05-11 15:48,17
Civil Hospital panipat,Civil Hospital GT Road Panipat,Yes (6),6,0,0,0,74,20,10,4,Yes,Yes,Yes,Yes,Yes,2021-05-11 15:39,17
Cygnus Hospital,Cygnus Hospital Near Devi Mndir Panipat,Yes (1),0,0,1,0,12,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-11 15:50,17
GALAXY HOSPITAL,ASSAND ROAD PANIPAT,Yes (1),1,0,0,0,7,0,8,2,Yes,No,Yes,Yes,Yes,2021-05-11 15:41,17
Hyderabadi General Hospital &amp; Nursing Home,"Sanoli Road, Near Sanjay, Chowk, Panipat",No (0),0,0,0,2,0,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-11 15:48,17
IBM HOSPITAL &amp; TRAUMA CENTRE,NEAR BHIM GODA MANDIR SANOLI ROAD,No (0),0,0,0,0,12,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-11 15:41,17
LHDM &amp; Prem Hospital,Prem Hospital Opp. Bus Stand Panipat,Yes (7),7,0,0,0,71,0,9,8,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:01,17
MAX PLUS HOSPITAL,NEAR MALIK PETROL PUMP SANOLI ROAD,No (0),0,0,0,0,8,0,7,3,Yes,No,Yes,Yes,Yes,2021-05-11 15:41,17
NC Medical College,NC Medical Colllage Israna,Yes (461),1,457,3,3,42,483,5,4,Yes,No,Yes,Yes,Yes,2021-05-11 15:38,17
Park Hospital GT road panipat,"GT Road Sewah, Paniapt",Yes (26),19,7,0,0,52,14,16,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 15:36,17
Prime Hospital Health Leaders,"Opp. Gangapuri Road, Sanoli Road Panipat",No (0),0,0,0,0,8,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-11 15:44,17
Rainbow Hospital,152-R Model Town Panipat,No (0),0,0,0,0,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-11 15:46,17
SDH Samalkha,G.T Road Samalkha,Yes (50),30,20,0,0,30,20,0,0,No,No,Yes,Yes,Yes,2021-05-11 15:54,17
shobhit Hospital,"adjacent canara bank, tahsil camp",Yes (12),10,2,0,0,12,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-11 15:39,17
Shree Badri Das Hospital and ICU Care Centre,Assandh Road Panipat,Yes (2),1,0,1,0,8,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-11 15:42,17
Shree Balajee Multispeciality Hospital,Aggarsan Colony Assandh Road Panipat,No (0),0,0,0,0,4,0,6,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 15:46,17
Shubham Hospital,"202 New Sukhdev Nagar, Panipat",Yes (3),0,0,3,0,6,0,6,3,Yes,No,Yes,Yes,Yes,2021-05-11 15:49,17
BALAJI HOSPITAL,"Yamuna Nagar, Haryana",Yes (1),1,0,0,0,10,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 17:57,22
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (146),58,80,8,0,70,80,10,0,Yes,No,Yes,Yes,Yes,2021-05-11 17:52,22
CHC Bilaspur,CHC Bilaspur,Yes (10),3,7,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-11 17:45,22
CHC Chhachharuli,CHC Chhachharuli,Yes (13),3,10,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 17:46,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (7),7,0,0,0,7,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 17:52,22
CHC Partap Nagar,CHC Partap Nagar,Yes (16),10,6,0,0,10,10,0,0,Yes,No,No,No,Yes,2021-05-11 17:46,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 17:52,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (16),5,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,2021-05-11 17:46,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,Yes (1),0,1,0,0,11,8,4,2,No,No,No,No,No,2021-05-11 17:46,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (19),1,12,6,0,46,12,6,0,Yes,No,Yes,Yes,Yes,2021-05-11 17:43,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (13),0,11,2,0,100,25,20,5,Yes,Yes,Yes,Yes,Yes,2021-05-11 17:43,22
GULATI HOSPITAL,GULATI HOSPITAL,No (0),0,0,0,0,27,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-11 17:48,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (9),0,1,8,0,2,1,19,7,Yes,No,Yes,Yes,Yes,2021-05-11 17:45,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",No (0),0,0,0,0,15,15,13,2,Yes,No,Yes,Yes,Yes,2021-05-11 17:45,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",Yes (2),0,0,2,0,3,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-11 17:51,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",Yes (3),0,3,0,0,10,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 17:58,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (6),3,0,3,0,10,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-11 17:48,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (7),4,3,0,1,4,5,0,5,Yes,No,Yes,Yes,Yes,2021-05-11 17:49,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",Yes (5),5,0,0,0,13,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-11 17:45,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,Yes (18),0,2,16,0,14,2,16,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 17:54,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",Yes (1),1,0,0,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-11 17:51,22
