name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
Hyderabadi General Hospital &amp; Nursing Home,"Sanoli Road, Near Sanjay, Chowk, Panipat",No (0),0,0,0,2,0,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-10 09:41,17
IBM HOSPITAL &amp; TRAUMA CENTRE,NEAR BHIM GODA MANDIR SANOLI ROAD,No (0),0,0,0,0,12,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-10 09:37,17
LHDM &amp; Prem Hospital,Prem Hospital Opp. Bus Stand Panipat,Yes (15),15,0,0,0,71,0,9,8,Yes,Yes,Yes,Yes,Yes,2021-05-10 09:55,17
MAX PLUS HOSPITAL,NEAR MALIK PETROL PUMP SANOLI ROAD,Yes (3),0,0,3,0,8,0,10,3,Yes,No,Yes,Yes,Yes,2021-05-10 09:36,17
NC Medical College,NC Medical Colllage Israna,Yes (458),1,457,0,0,42,483,5,4,Yes,No,Yes,Yes,Yes,2021-05-10 09:34,17
Park Hospital GT road panipat,"GT Road Sewah, Paniapt",Yes (26),19,7,0,0,52,14,16,2,Yes,Yes,Yes,Yes,Yes,2021-05-10 10:06,17
Prime Hospital Health Leaders,"Opp. Gangapuri Road, Sanoli Road Panipat",No (0),0,0,0,0,8,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-10 09:38,17
Rainbow Hospital,152-R Model Town Panipat,No (0),0,0,0,0,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-10 09:39,17
SDH Samalkha,G.T Road Samalkha,Yes (50),0,50,0,0,0,50,0,0,No,No,Yes,Yes,Yes,2021-05-10 09:32,17
shobhit Hospital,"adjacent canara bank, tahsil camp",Yes (12),10,2,0,0,12,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-10 09:36,17
Shree Badri Das Hospital and ICU Care Centre,Assandh Road Panipat,No (0),0,0,0,0,8,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-10 09:38,17
Shree Balajee Multispeciality Hospital,Aggarsan Colony Assandh Road Panipat,No (0),0,0,0,0,4,0,6,2,Yes,Yes,Yes,Yes,Yes,2021-05-10 09:40,17
"AADHAR Hospital, Hisar",Tosham Road Hisar,No (0),0,0,0,0,26,6,12,6,Yes,No,Yes,Yes,Yes,2021-05-10 09:01,7
Bharat Multispeciality Hospital,Hisar,No (0),0,0,0,0,24,0,2,2,Yes,No,Yes,Yes,Yes,2021-05-10 10:46,7
Central Medical Centre (CMC),CMC Hospital Delhi Road Hisar,Yes (51),30,11,10,2,30,11,10,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-10 10:21,7
Churamani Hospital,CAMP CHOWK HISAR,No (0),0,0,0,0,2,0,20,5,No,No,No,No,No,2021-05-10 09:40,7
District Civil Hospital Hisar,Sirsa Road Hisar,No (0),Beds Over Utilized 2,0,0,Beds Over Utilized 3,73,0,3,4,Yes,Yes,Yes,No,Yes,2021-05-10 08:31,7
DR. ANANTRAM JANTA HOSPITAL PVT LTD BARWALA,Civil Hospital Road Barwala,Yes (21),18,0,3,3,20,0,3,3,Yes,No,Yes,Yes,Yes,2021-05-09 13:20,7
Geetanjali Hospital,Model Town Hisar,No (0),0,0,0,0,40,0,7,5,Yes,No,Yes,Yes,Yes,2021-05-10 11:27,7
Goswami Hospital,"NEAR BUS STAND, RISHI NAGAR",No (0),0,Beds Over Utilized 1,0,0,9,0,1,1,Yes,No,Yes,Yes,Yes,2021-05-10 09:40,7
Gupta Hospital Hisar,Sector 14 Hisar,No (0),0,0,0,0,40,0,15,0,Yes,Yes,Yes,No,Yes,2021-05-10 09:35,7
"GURU JAMBHESHWAR MULTISPECIALITY HOSPITAL, AGROHA","ADAMPUR ROAD, AGROHA",Yes (1),0,1,0,0,9,3,3,1,Yes,No,Yes,Yes,Yes,2021-05-10 09:09,7
Holy Help Hospital,Tosham Road Hisar,No (0),0,0,0,0,16,10,8,1,Yes,No,Yes,Yes,Yes,2021-05-10 10:26,7
Mahatma Gandhi Hospital,,Yes (3),0,3,0,0,19,13,18,8,Yes,Yes,Yes,Yes,Yes,2021-05-10 11:07,7
MAMC Agroha,"Maharaj Aggarsin Medical College, VPO Agroha",No (0),0,Beds Over Utilized 9,0,0,85,15,100,60,Yes,Yes,Yes,Yes,Yes,2021-05-10 10:46,7
Medi City Hospital,Model Town Hisar,Yes (11),11,0,0,7,13,0,0,7,Yes,No,No,No,No,2021-05-10 09:38,7
Military Hospital Hisar,Cantt Hisar,No (0),0,0,0,0,15,42,2,3,To Be Updated,No,Yes,Yes,Yes,2021-05-10 09:40,7
Noble Super Specialty Hospital,Hisar,No (0),0,0,0,0,12,0,7,1,Yes,No,Yes,To Be Updated,Yes,2021-05-10 09:53,7
OPJindal Institute of Cancer &amp; Research Hospital,Model Town Hisar,No (0),0,0,0,Beds Over Utilized 12,96,4,47,25,Yes,No,Yes,Yes,Yes,2021-05-10 09:38,7
PARDEEP KANSAL MULTISPECIALITY HOSPITAL FOR CHILDREN,"25- Inderprastha Colony, Hisar",Yes (4),0,2,2,2,0,6,7,3,Yes,No,Yes,Yes,Yes,2021-05-10 09:23,7
Parnami Hospital,Hisar,Yes (10),7,3,0,0,21,5,4,2,Yes,Yes,Yes,Yes,Yes,2021-05-10 10:39,7
Ravindra Hospital Hisar,Model Town HISAR,No (0),0,0,0,0,21,0,1,1,Yes,No,Yes,Yes,Yes,2021-05-09 08:22,7
Sapra Hospital,Rajgarh Road Hisar,Yes (3),3,0,0,0,38,0,8,10,Yes,No,Yes,Yes,Yes,2021-05-09 11:45,7
"Sarvodya Hospital, Hisar",Delhi Road Hisar,No (0),0,0,0,0,24,7,4,3,Yes,Yes,Yes,Yes,Yes,2021-05-10 09:39,7
Sewak Sabha Hospital,Near Bus Stand Hisar,No (0),0,Beds Over Utilized 1,0,0,19,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-10 09:14,7
Shanti Devi Hospital,Delhi Road Hisar,Yes (6),4,0,2,1,28,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-10 09:37,7
Shri Kali Devi Hospital Hansi,Delhi Road Hansi,Yes (13),8,0,5,0,8,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-10 09:36,7
SINGLA MULTISPECIALITY HOSPITAL,"RISHI NAGAR, GALI NO. 1, NEAR BUS STAND, HISAR",No (0),Beds Over Utilized 2,0,0,0,17,0,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-10 09:28,7
SL Minda Hospital,VPO Bagla,Yes (13),3,10,0,0,3,10,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 11:01,7
Sonakshi Children Hospital Hansi,"G T Road, Near Kali Devi Mandir, Opp Bhalla Patrol Pump, Hansi",No (0),0,0,0,0,8,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-10 09:39,7
Sukhda Multispeciality Hospital,Dabra Chowk Hisar,No (0),0,0,0,0,50,4,18,6,Yes,No,Yes,Yes,Yes,2021-05-10 09:54,7
Vardaan Hospital Hisar,Hisar,Yes (1),0,1,0,0,9,1,11,2,Yes,No,Yes,Yes,Yes,2021-05-10 10:04,7
"AMRITDHARA, Chaura Bazar","Near ITI Chowk, Gahoon Vihar, Karnal, Haryana",Yes (4),4,0,0,0,38,0,26,2,Yes,No,Yes,Yes,Yes,2021-05-09 15:51,11
Arpana Hospital,"G.T. Road, Madhuban, Karnal, Karnal, Haryana",Yes (3),3,0,0,1,16,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-10 10:15,11
CHC Assandh,"Assandh, Assandh Ruralpart, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-10 09:54,11
CHC Gharaunda,"Balinagar, Gharaunda, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-10 09:54,11
CHC Nissing,"SH 8, Gondar, Nissing, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-10 09:54,11
CHC Taraori,CHC Taraori,Yes (6),6,0,0,0,6,0,0,0,Yes,No,Yes,No,Yes,2021-05-10 09:54,11
Dr. Gian Bhushan Hospital,"Kunjpura Rd Old Char Chaman Dyal Singh Colony Karnal  132001 Republic of,",Yes (1),1,0,0,0,6,0,5,0,Yes,No,No,No,No,2021-05-10 07:14,11
Ishwar Kirpa Hospital,"Ishwar Kirpa Hospital, Sector -14",No (0),0,0,0,0,14,0,7,0,Yes,No,Yes,Yes,Yes,2021-05-09 16:39,11
"Kalpana Chawla Government Medical College, Karnal","Model Town, Karnal, Haryana",Yes (1),1,0,0,0,200,0,80,80,Yes,Yes,Yes,Yes,Yes,2021-05-09 20:07,11
Karnal Nursing Home,"26 Duggal Colony, Karnal",Yes (1),1,0,0,0,8,0,10,0,Yes,No,Yes,Yes,Yes,2021-05-10 09:54,11
Park Hospital,"CHD City, NH-1, Sector 45, Karnal, Haryana",No (0),Beds Over Utilized 5,0,0,0,10,0,20,2,Yes,Yes,Yes,Yes,Yes,2021-05-10 10:25,11
Rama Superspeciality Hospital,Civil Hosp Chowk Karnal,No (0),0,0,0,0,8,0,6,0,Yes,No,Yes,Yes,Yes,2021-05-09 12:39,11
RP Welltar Hospital,"Vill. Bastara, District Karnal",Yes (4),0,4,0,0,10,4,4,1,Yes,No,Yes,Yes,Yes,2021-05-10 09:09,11
"Sanjiv Bansal Cygnus Hospital , Karnal","Railway Rd, Ibrahim Mandi, Karnal, Haryana",No (0),0,0,0,1,20,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-09 11:34,11
Sarvodya Hospital,"Sector 14, Near Tau Devi Lal Chowk",Yes (2),2,0,0,0,12,0,10,0,Yes,No,Yes,Yes,Yes,2021-05-09 15:53,11
SDH Nilokheri,SDH Nilokheri,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-10 09:54,11
Shri Ram Chand Memorial Hospital,"12, Ashoka colony,Opp Kalpana Chawla hospital, Karnal, Haryana",No (0),0,0,0,0,8,0,7,3,Yes,No,Yes,Yes,Yes,2021-05-09 15:51,11
Shri Sanatan Dharam Mahabir Dal,"Kunjpura Road, Karnal Near Sanatan Dharam Mandir",No (0),0,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-09 15:51,11
SS Hospital,"Sector 14, Karnal",No (0),0,0,0,0,7,0,7,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-10 09:51,11
Swastik Hospital,Swastic Hospital Opp DCH,No (0),0,0,0,0,10,0,9,0,Yes,No,Yes,Yes,Yes,2021-05-10 09:28,11
Virk Hospital Karnal,"363-364, Randhir lane, near Dyal Singh College, Karnal, Haryana",No (0),0,0,0,0,37,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-09 06:51,11
BALAJI HOSPITAL,"Yamuna Nagar, Haryana",No (0),0,0,0,0,10,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 10:36,22
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (134),54,80,0,0,70,80,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 10:32,22
CHC Bilaspur,CHC Bilaspur,Yes (8),1,7,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-10 10:06,22
CHC Chhachharuli,CHC Chhachharuli,Yes (18),5,13,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 10:07,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (9),9,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 10:34,22
CHC Partap Nagar,CHC Partap Nagar,Yes (19),9,10,0,0,10,10,0,0,Yes,No,No,No,Yes,2021-05-10 10:08,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 10:34,22
CHC Saraswati Nagar,CHC Saraswati Nagar,No (0),0,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-10 10:09,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,No (0),0,0,0,0,11,8,4,2,No,No,No,No,No,2021-05-10 10:09,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (15),0,12,3,0,46,12,6,0,Yes,No,Yes,Yes,Yes,2021-05-10 09:59,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (2),2,0,0,0,100,25,25,5,Yes,Yes,Yes,Yes,Yes,2021-05-10 09:59,22
GULATI HOSPITAL,GULATI HOSPITAL,No (0),0,0,0,0,25,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-10 10:10,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (4),0,1,3,0,2,1,19,7,Yes,No,Yes,Yes,Yes,2021-05-10 10:04,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",Yes (4),2,2,0,0,15,15,13,2,Yes,No,Yes,Yes,Yes,2021-05-10 10:00,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",No (0),0,0,0,0,3,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-10 10:15,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",No (0),0,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 10:36,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (3),3,0,0,0,10,0,6,0,Yes,No,Yes,Yes,Yes,2021-05-10 10:10,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (4),3,1,0,1,18,5,0,5,Yes,No,Yes,Yes,Yes,2021-05-10 10:11,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",Yes (2),2,0,0,0,13,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-10 10:00,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,Yes (2),2,0,0,0,12,2,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-10 10:35,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",No (0),0,0,0,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-10 10:37,22
Sachdeva Hospital,"2227, Civil Lines Rd, Sri Nagar Colony, Civil Lines, Gomti Mohalla, Jagadhri, Haryana",Yes (9),2,7,0,0,13,10,2,0,Yes,No,Yes,Yes,Yes,2021-05-10 10:36,22
Santosh Hospital,"Santosh Hospital  Kanhaiya Sahib Chowk, near Govt.School, Harbanspura Colony, Gobind Pura, Yamuna Nagar, Haryana",No (0),0,0,0,0,16,10,2,1,Yes,No,Yes,Yes,Yes,2021-05-10 09:53,22
SHARMA HOSPITAL,Near Agarsain Chowk Jagadhri,No (0),0,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 10:32,22
Shureshtha Hospital,Model Colony YNR,No (0),0,0,0,0,9,1,2,0,Yes,No,Yes,Yes,Yes,2021-05-10 10:35,22
SP Hospital Jag,S.P Hospital Jag,No (0),0,0,0,0,4,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-10 10:12,22
Swami Vivekanand Hospital Yamunanagar,"Swami Vivekanand Hospital,Yamuna Nagar, Haryana",Yes (14),4,10,0,0,20,10,19,1,Yes,No,Yes,Yes,Yes,2021-05-10 10:19,22
tejli stadium,64 A Tejli,Yes (50),5,45,0,0,15,61,0,0,Yes,No,No,No,Yes,2021-05-10 10:14,22
VARDAAN HOSPITAL,OPP KOHLI HOSPITAL NEAR AGARSEN COLLEGE JAGADHRI,Yes (5),4,1,0,0,8,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 10:36,22
WARYAM SINGH HOSPITAL,NEAR CIVIL HOSPITAL YAMUNA NAGAR,Yes (18),2,16,0,0,18,35,2,0,Yes,Yes,Yes,Yes,Yes,2021-05-10 10:32,22
