name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
CHC Sehlang,CHC SEHLANG,Yes (15),5,10,0,0,5,10,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:37,13
Civil Hospital Narnaul,"Housing Board, Narnaul",Yes (2),2,0,0,2,25,0,0,7,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:29,13
Jaipur Heart &amp; Multi Speciality Hospital,"Opp. Sadar Thana, Narnaul",No (0),0,0,0,1,6,0,6,3,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:43,13
LAXMI NARAYANAN,"Laxmi Narayanan Hospital , Narnaul Road Mahendergarh",No (0),0,0,0,1,6,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-11 10:46,13
Rainbow Multispecialty hospital and trauma Centre,"Singhana road, Narnaul",Yes (5),2,3,0,0,2,3,8,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:45,13
Sammat Memorial Hospital,"Sastri colony, near bus stand, mahendergarh",Yes (7),3,4,0,2,10,6,5,2,Yes,No,Yes,Yes,Yes,2021-05-11 10:49,13
Sanwedna Hospital Narnaul,"HUDA Sector 1, Narnaul",Yes (4),3,0,1,1,11,0,10,1,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:34,13
SDH Mahendergarh,SDH Mahendergarh,Yes (7),7,0,0,0,20,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:37,13
Shanti Hospital Narnaul,Shanti Hospital Narnaul,Yes (1),1,0,0,1,9,0,9,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:36,13
Sheela Multi Superspeciality Hospital,Behind Bus Stand Mahindergarh,No (0),0,0,0,0,6,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-11 10:49,13
Shri Arvind Heart and Multispecialty Hospital,"Rao Tula Ram Chowk, Dadri Road Mahendergarh",Yes (5),0,5,0,2,6,5,6,3,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:44,13
Vijay Hospital Narnaul,"HUDA Sector 1, Narnaul",No (0),0,0,0,1,8,0,17,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:30,13
Alchemist Hospital panchkula,Sector 21 Panchkula,No (0),0,0,0,0,41,0,11,4,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:11,16
Alchemist Ojas Hospital,"H1  SEctor 26, Panchkula Ext, Panchkula",No (0),0,0,0,2,53,0,17,8,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:11,16
Civil Hospital Panchkula,sector 6 Panchkula,No (0),0,0,0,0,203,8,8,6,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:35,16
Paras Hospital Pvt,"Plot no 2, sec 22, panchkula",Yes (4),0,0,4,0,39,10,40,10,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:09,16
"AADHAR Hospital, Hisar",Tosham Road Hisar,No (0),0,0,0,0,26,6,12,6,Yes,No,Yes,Yes,Yes,2021-05-11 09:00,7
Bharat Multispeciality Hospital,Hisar,No (0),0,0,0,0,24,0,2,2,Yes,No,Yes,Yes,Yes,2021-05-11 09:42,7
Central Medical Centre (CMC),CMC Hospital Delhi Road Hisar,Yes (3),0,3,0,0,30,11,10,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:19,7
Churamani Hospital,CAMP CHOWK HISAR,No (0),0,0,0,0,2,0,20,5,No,No,No,No,No,2021-05-11 08:09,7
District Civil Hospital Hisar,Sirsa Road Hisar,No (0),Beds Over Utilized 3,0,0,0,71,0,3,9,Yes,Yes,Yes,No,Yes,2021-05-11 08:06,7
DR. ANANTRAM JANTA HOSPITAL PVT LTD BARWALA,Civil Hospital Road Barwala,Yes (20),18,0,2,3,20,0,3,3,Yes,No,Yes,Yes,Yes,2021-05-10 20:56,7
Geetanjali Hospital,Model Town Hisar,No (0),0,0,0,0,40,0,7,5,Yes,No,Yes,Yes,Yes,2021-05-11 07:58,7
Goswami Hospital,"NEAR BUS STAND, RISHI NAGAR",No (0),0,Beds Over Utilized 6,0,0,9,0,1,1,Yes,No,Yes,Yes,Yes,2021-05-11 08:04,7
Gupta Hospital Hisar,Sector 14 Hisar,No (0),0,0,0,0,40,0,15,0,Yes,Yes,Yes,No,Yes,2021-05-11 07:48,7
"GURU JAMBHESHWAR MULTISPECIALITY HOSPITAL, AGROHA","ADAMPUR ROAD, AGROHA",No (0),0,0,0,0,9,3,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:06,7
Holy Help Hospital,Tosham Road Hisar,No (0),0,0,0,0,16,10,8,1,Yes,No,Yes,Yes,Yes,2021-05-11 08:00,7
Mahatma Gandhi Hospital,,No (0),0,0,0,0,19,13,18,8,Yes,Yes,Yes,Yes,Yes,2021-05-11 08:05,7
MAMC Agroha,"Maharaj Aggarsin Medical College, VPO Agroha",No (0),0,Beds Over Utilized 5,0,0,85,15,100,60,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:23,7
Medi City Hospital,Model Town Hisar,Yes (11),11,0,0,7,13,0,0,7,Yes,No,No,No,No,2021-05-10 09:38,7
Military Hospital Hisar,Cantt Hisar,No (0),0,0,0,0,15,42,2,3,To Be Updated,No,Yes,Yes,Yes,2021-05-11 08:04,7
Noble Super Specialty Hospital,Hisar,Yes (1),1,0,0,0,12,0,7,1,Yes,No,Yes,To Be Updated,Yes,2021-05-11 10:11,7
OPJindal Institute of Cancer &amp; Research Hospital,Model Town Hisar,No (0),0,0,0,Beds Over Utilized 12,96,4,47,25,Yes,No,Yes,Yes,Yes,2021-05-11 10:54,7
PARDEEP KANSAL MULTISPECIALITY HOSPITAL FOR CHILDREN,"25- Inderprastha Colony, Hisar",Yes (4),0,2,2,2,0,6,7,3,Yes,No,Yes,Yes,Yes,2021-05-11 08:09,7
Parnami Hospital,Hisar,Yes (6),4,2,0,0,21,5,4,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:56,7
Ravindra Hospital Hisar,Model Town HISAR,No (0),0,0,0,0,21,0,1,1,Yes,No,Yes,Yes,Yes,2021-05-11 08:01,7
Sapra Hospital,Rajgarh Road Hisar,No (0),0,0,0,0,38,0,8,10,Yes,No,Yes,Yes,Yes,2021-05-11 08:04,7
"Sarvodya Hospital, Hisar",Delhi Road Hisar,No (0),0,0,0,0,24,7,4,3,Yes,Yes,Yes,Yes,Yes,2021-05-11 07:57,7
Sewak Sabha Hospital,Near Bus Stand Hisar,No (0),0,Beds Over Utilized 1,0,0,19,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-11 07:50,7
Shanti Devi Hospital,Delhi Road Hisar,No (0),0,0,Beds Over Utilized 2,0,28,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-11 09:02,7
Shri Kali Devi Hospital Hansi,Delhi Road Hansi,Yes (13),8,0,5,0,8,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-10 09:36,7
SINGLA MULTISPECIALITY HOSPITAL,"RISHI NAGAR, GALI NO. 1, NEAR BUS STAND, HISAR",No (0),Beds Over Utilized 4,0,0,0,17,0,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:11,7
SL Minda Hospital,VPO Bagla,Yes (13),3,10,0,0,3,10,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 11:01,7
Sonakshi Children Hospital Hansi,"G T Road, Near Kali Devi Mandir, Opp Bhalla Patrol Pump, Hansi",No (0),0,0,0,0,8,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-11 09:52,7
Sukhda Multispeciality Hospital,Dabra Chowk Hisar,No (0),0,0,0,0,50,4,18,6,Yes,No,Yes,Yes,Yes,2021-05-11 09:47,7
Vardaan Hospital Hisar,Hisar,Yes (3),2,1,0,0,9,1,11,2,Yes,No,Yes,Yes,Yes,2021-05-11 09:56,7
"Apex Hospital, Sirsa","Circular Road, Sirsa",No (0),0,0,0,1,12,2,3,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 09:38,20
"Astha Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,15,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-11 09:34,20
CIVIL HOSPITAL SIRSA,"Civil Hospital Road, Sirsa",Yes (9),9,0,0,0,59,10,8,11,Yes,Yes,Yes,Yes,Yes,2021-05-10 13:01,20
"Dayal Nursing Home, Sirsa","Dabwali Road, Sirsa",Yes (12),9,3,0,0,9,3,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-09 14:39,20
"Gupta Hospital, Sirsa","Dabwali Road, Sirsa Near Easy Day",Yes (11),1,Beds Over Utilized 2,10,0,4,3,5,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-10 13:11,20
"Jagdish Nursing Home, Sirsa","Gandhi Market, Parshuram Chowk, Sirsa",Yes (10),Beds Over Utilized 5,4,6,1,0,4,6,1,Yes,No,Yes,Yes,Yes,2021-05-10 12:37,20
"jCD Hospital, Sirsa","JCD Hospital, Barnala Road, Sirsa",Yes (41),2,39,0,0,10,40,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-10 13:01,20
"Jeevan Jyoti Hospital, Sirsa",Dabwali Road Sirsa,Yes (1),0,1,0,0,7,1,3,3,Yes,No,Yes,Yes,Yes,2021-05-11 09:59,20
"Khurana Hospital, Sirsa",Dabwali Road Sirsa,Yes (8),6,0,2,1,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-11 09:53,20
"Lalgarhia Hospital, Sirsa",Dabwali Road Sirsa,Yes (3),0,0,3,0,15,0,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-11 07:19,20
"Medicare Hospital, Sirsa","Dabwali Road, Sirsa",Yes (4),4,Beds Over Utilized 5,0,0,5,0,6,2,Yes,Yes,Yes,Yes,Yes,2021-05-09 14:35,20
"Metro Health Care Hospital, Sirsa","Near Dena Bank, lal Batti Chowk, Sirsa",Yes (3),Beds Over Utilized 1,Beds Over Utilized 3,3,0,5,0,4,1,Yes,To Be Updated,Yes,Yes,Yes,2021-05-11 08:12,20
"Mittal Hospital, Sirsa","Near Jhunthra Petrol Pump, Dabwali Road Sirsa",Yes (10),8,Beds Over Utilized 3,2,0,12,0,2,0,Yes,To Be Updated,No,Yes,Yes,2021-05-09 14:40,20
"New Life Care Hospital, Sirsa","Dabwali Road, Sirsa",Yes (6),5,Beds Over Utilized 3,1,1,8,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-11 09:11,20
"Poonia COVID Care Center, Sirsa","Near Ambedkar chowk, opposite Seth tula ram dharamshala, Hisar Road, Sirsa, Haryana 125055",Yes (8),1,7,0,0,14,7,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-11 09:07,20
"Sanjeevni Hospital, Sirsa (Wing -2, 1 &amp; 2nd Floor)","Under over bridge, hisar road, sirsa",Yes (14),13,1,0,1,45,30,10,6,Yes,Yes,Yes,Yes,Yes,2021-05-10 10:03,20
"Shah Satnam Dera Hospital (Wing -2, 2nd floor), Sirsa","Begu Road, Sirsa",Yes (49),44,5,0,0,55,31,7,7,Yes,Yes,Yes,Yes,Yes,2021-05-09 13:15,20
"Shivam Hospital, Sirsa",Surkhab Chowk Sirsa,Yes (10),8,0,2,2,14,0,2,2,Yes,To Be Updated,Yes,Yes,Yes,2021-05-11 09:52,20
"SPS Hospital, Sirsa","Near Sangwan Chowk, Dabwali Road, Sirsa",No (0),0,0,0,1,12,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-11 09:47,20
"Suraksha Hospital, Sirsa","Dabwali Rd, opposite Hotel Aroma, Sirsa, Haryana 125055",No (0),0,0,0,5,10,3,4,7,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:03,20
"Swastik Hospital, Sirsa","Ambedkar Chowk, Nandan Vatika, Sirsa,",Yes (1),0,1,0,0,5,5,4,1,Yes,No,Yes,Yes,Yes,2021-05-11 09:28,20
"Talwar Nursing Home, Sirsa","Under Over Bridge, Hisar Road, Sirsa",Yes (1),Beds Over Utilized 6,Beds Over Utilized 2,1,1,12,2,1,1,Yes,No,Yes,Yes,Yes,2021-05-09 14:39,20
"Tomar Nursing Home, Sirsa","Nandan Vatika, near surkhab Chock, Hathi park, Agrasain Colony, Sirsa, Haryana 125055",Yes (7),1,1,5,1,12,1,5,1,Yes,To Be Updated,Yes,Yes,Yes,2021-05-09 14:35,20
"Vardan Hospital, Sirsa","Near Lal Batti Chowk, Sirsa",Yes (1),1,0,0,0,8,1,1,0,Yes,No,Yes,Yes,Yes,2021-05-09 14:37,20
Cygnus Multispecialty Hospital Kaithal,"Huda Bypass Road, Sector 20, Kaithal, Haryana",No (0),0,0,0,0,28,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-11 11:26,10
District Hospital Kaithal,"Huda Sec 18, Kaithal",Yes (14),0,14,0,1,80,27,8,5,Yes,Yes,Yes,Yes,Yes,2021-05-11 09:36,10
SDH Guhla,SDH Guhla,Yes (70),29,41,0,0,29,41,0,0,Yes,No,Yes,No,Yes,2021-05-11 09:40,10
Shah Multispecialty Hospital Kaithal,"opp.old, bus stand, Jind - Kaithal Rd, Amar Garh Colony, Kaithal, Haryana",Yes (19),7,11,1,4,51,11,15,10,Yes,No,Yes,Yes,Yes,2021-05-11 08:57,10
Aarti Hospital,"A-628, Near Hanuman Mandir, Dabua Pali Road, NIT Faridabad",Yes (23),5,15,3,0,5,15,3,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-10 11:26,4
Aastha Hospital,"SCF -2, Ashoka Enclave Main Rd, Sector 35, Faridabad",Yes (3),2,1,0,0,10,4,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 22:00,4
Al-Falah Hospital,"Al Falah university Campus, Dhouj",Yes (46),30,16,0,0,50,25,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 11:17,4
Anshu Hospital,"Shiv Colony Sehatpur Road, Palla No. 1, Faridabad",Yes (11),6,5,0,0,10,10,0,0,No,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 11:00,4
Apurva Hospital,"2N/74, B.P. Near 2-3 Gole ChakKar, NIT Faridabad",Yes (9),7,2,0,1,8,2,0,1,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 09:35,4
Arise Healthcare,"SCO: C 3185, Near Corporation Bank, Green Field Colony, Faridabad",Yes (13),1,7,5,2,2,7,7,2,Yes,No,No,No,No,2021-05-10 13:09,4
Arsh Hospital,"Opp. Era Redwood Residency, Tigaon Rd, Sector 78, Faridabad,",Yes (5),0,5,0,3,40,5,20,6,Yes,No,Yes,Yes,Yes,2021-05-11 10:37,4
Asian Hospital,"Badkal Flyover Road, Sector  21 A Faridabad",No (0),0,0,0,Beds Over Utilized 4,82,0,53,14,Yes,Yes,Yes,Yes,Yes,2021-05-10 10:23,4
B.K. Hospital Faridabad,B.K. Hospital Faridabad B K Chowk FBD,Yes (50),25,25,0,0,64,25,11,11,No,Yes,Yes,Yes,Yes,2021-05-10 11:47,4
Bhavya Kalyani Hospital,"Mohna Road, Near Aanand Bakery, Ballabgarh, Faridabad",Yes (16),5,8,3,0,5,8,3,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-10 12:30,4
Chugh Hospital,"5L-164, K.C. Road N.I.T. Faridabad",Yes (3),1,2,0,0,4,14,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 11:27,4
D.M. Hospital,"89-A, NH-5, Railway Road, Near Police Thana, NIT, Faridabad",No (0),0,0,0,0,10,10,8,1,No,No,Yes,Yes,Yes,2021-05-11 11:09,4
Doctor Today Multispecialty Hospital,"5-C/2,B.P., Railway Road,, Near Bankey Bihari Mandir,, next to IDBI Bank, Faridabad",Yes (19),19,0,0,1,35,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-11 10:35,4
Dr. Harish Hospital,"701, Sector 8, YMCA Road, Faridabad",Yes (2),2,0,0,0,5,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-11 10:02,4
Durga Multispeciality Hospital,"Shri Bankey Bihari Mandir Complex, Neelam-Railway Road, NIT 5, Faridabad",Yes (27),21,0,6,0,22,0,8,0,No,No,Yes,Yes,Yes,2021-05-10 10:42,4
"ESIC Medical College, Faridabad","NH-3, NIT Behind BK Hospital, Haryana",Yes (312),0,312,0,0,150,350,80,50,Yes,Yes,Yes,Yes,Yes,2021-05-11 07:45,4
Fortis Escort Hospital,"Neelam Bata Rd, opp. Neelam Cinema, AC Nagar, New Industrial Town, Faridabad,",No (0),Beds Over Utilized 4,0,0,Beds Over Utilized 2,55,0,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-10 11:31,4
Gaurav Hospital,"Rajeev Colony, Samaypur Road, Ballabgarh, Faridabad",Yes (5),Beds Over Utilized 12,2,3,1,3,2,10,1,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 09:35,4
Geeta Hospital,"Opposite Huda Market and Community Centre, Sector 28, Faridabad",Yes (15),8,0,7,1,8,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-10 11:05,4
Geetanjali Multispeciality Hospital,"D-635, 60 Feet Rd, Chawla Colony, Ballabhgarh, Faridabad",Yes (11),11,0,0,0,20,3,0,0,Yes,To Be Updated,Yes,To Be Updated,To Be Updated,2021-05-08 15:28,4
Goyal Hospital,"Plot No. 2 opposite hanuman temple Sec 8, Surdas Park",No (0),0,0,0,0,12,0,6,2,No,Yes,Yes,Yes,Yes,2021-05-11 11:20,4
Handa Medical Center,"Site No-1, Sector 16, Opp Sagar Cinema, Faridabad",No (0),0,0,0,0,0,0,0,0,No,No,No,To Be Updated,No,2021-05-10 13:26,4
Heritage Hospital,3C-62B/BP NIT Faridabad,Yes (15),11,0,4,1,11,0,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-10 12:24,4
IBS Ashwani Hospital,"Plot No 8 D/1, YMCA Rd, Pocket D, Sector 11, Faridabad",Yes (15),8,5,2,2,18,5,12,2,No,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 10:46,4
Janak Hospital,Indira complex Neharpar Kheri Road Faridabad,Yes (9),3,4,2,0,15,6,6,0,Yes,No,Yes,Yes,Yes,2021-05-11 11:02,4
Kant Multispeciality Hospital Pvt Ltd,"Plot no. 167, Indra Complex, Kheri Road, Greater, near Kheri Pul Bridge, Sector 87, Neharpar Faridabad, Faridabad, Haryana 121002",Yes (19),16,0,3,0,18,0,5,1,No,Yes,To Be Updated,To Be Updated,To Be Updated,2021-05-11 10:45,4
Kedar Hospital,"3B/3, B.P , Near DAV college, NIT., Faridabad,",Yes (45),31,6,8,1,31,6,12,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 09:06,4
Kedar Hospital Multispeciality,Gali 7 Krishna Colony Sec25 Faridabad,Yes (18),5,13,0,0,10,15,5,0,Yes,No,Yes,Yes,Yes,2021-05-11 09:08,4
Krishna Medical Centre,"773, Sector-19, Faridabad",Yes (10),5,0,5,0,5,0,5,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-10 12:14,4
Life Hospital,Opp Hanuman Mandir Sec 8 Faridabad,Yes (5),4,0,1,1,4,0,6,1,Yes,No,Yes,Yes,Yes,2021-05-11 11:30,4
Lotus Hospital,"Plot-2, Jeevan Nagar, Opp. Lal Kothi, Main Ballabgarh Sohna Road, Faridabad",Yes (10),9,0,1,0,12,0,8,1,Yes,No,Yes,Yes,Yes,2021-05-11 08:31,4
Madhav Hospital,"Building no 16, Block E, and, New Industrial Twp 5, Faridabad, Haryana 121001",Yes (19),Beds Over Utilized 4,0,19,0,0,0,28,2,To Be Updated,No,To Be Updated,To Be Updated,To Be Updated,2021-05-10 15:18,4
Manavta Hospital,"Plot No-494, Near Women ITI, Uncha Gaon Prem Nagar, Mohna Road, Ballabgarh, Faridabad",Yes (3),0,2,1,2,10,10,11,3,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 08:52,4
Manvi Medical Centre,"New Bharat Colony, Opp. Chaddar Godam, Near Mahaban Farm, Kheri Road, Greater Faridabad",Yes (9),7,0,2,0,7,0,2,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-10 12:07,4
Medicheck Hospital,"Block C, Plot Number 76, Shahid Bhagat Singh Marg, near Bata Flyover, New Industrial Town, Faridabad",Yes (4),4,Beds Over Utilized 7,0,0,52,0,12,3,Yes,No,Yes,Yes,Yes,2021-05-10 11:40,4
Medicheck Ortho Hospital,"Behind Community Centre, HBH Colony, Sector 46, Faridabad",Yes (13),13,0,0,0,13,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 09:22,4
Medstar Hospital,"Om Enclave Part 1, Near Toll Tax, Agwanpur Road, Faridabad",Yes (5),3,2,0,0,5,2,0,0,No,No,Yes,Yes,Yes,2021-05-11 08:58,4
Medwin Hospital,"Plot No. 2, Jeevan Nagar, Sohna Road Gounchi, Sector 55, Faridabad",Yes (17),1,12,4,0,2,12,6,0,To Be Updated,No,Yes,Yes,Yes,2021-05-10 12:20,4
Metro Hospital Medicare,"Metro Heart Institute with Multispeciality Sector 16 A, Faridabad",Yes (4),4,0,0,0,168,0,39,11,Yes,No,Yes,Yes,Yes,2021-05-11 10:37,4
National Institute Of Medical Sciences,"Sector -23A,?Faridabad,?",Yes (5),3,0,2,2,15,4,9,2,Yes,No,Yes,Yes,Yes,2021-05-10 21:10,4
Ortho 1 Hospital,"1331, Near Community Centre, Sector 55, Faridabad",Yes (27),5,12,10,1,8,12,10,1,Yes,No,Yes,Yes,Yes,2021-05-11 11:02,4
Park Hospital,"J Block, Sector 10 HBC, opposite Court, Faridabad",No (0),0,0,0,5,10,10,25,5,Yes,Yes,Yes,Yes,Yes,2021-05-11 09:47,4
Pawan Hospital Unit-1,"Samaypur Road Near Sector 56, Ballabhgarh, Faridabad",Yes (9),9,0,0,0,31,0,14,7,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 09:39,4
Pawan Hospital Unit-2,"Plot No. 10, Jawahar Colony, Near Disposal Chowk, Faridabad",Yes (1),0,0,1,0,0,0,11,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 09:38,4
Prachi Hospital,Opp Chimni Bai Dharmshala Faridabad,Yes (9),6,2,1,1,10,2,5,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 10:50,4
QRG Central,"Plot No, 69, Mathura Rd, Sector 20 A, New Industrial Town, Faridabad",No (0),0,0,0,0,105,0,39,11,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:29,4
QRG Hospital Medicare,"Ambedkar Marg, QRG Healthcity, Sector 16, Faridabad",Yes (8),7,0,1,0,165,0,43,14,Yes,Yes,Yes,Yes,Yes,2021-05-11 10:36,4
Raghav Hospital,Kheri Road Sec 87 Greater Faridabad,Yes (14),14,0,0,1,17,3,3,1,Yes,No,Yes,Yes,Yes,2021-05-11 10:05,4
Raj Nursing Home,"CLINIC SITE NO-6, Sector 3, Faridabad",Yes (1),0,Beds Over Utilized 16,1,0,13,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-11 11:33,4
Ronak Hospital,"Dabua Pali Road, Near Ganga Ram Devta Mandir, NIT, Faridabad",Yes (43),20,18,5,3,20,20,10,3,No,Yes,Yes,Yes,Yes,2021-05-10 16:00,4
Royal’s Hotel,"3-B-14, Ground Floor NIT Faridabad",Yes (50),50,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-10 12:20,4
Samrat Hospital,"180, Sanjay Colony, Delhi Mathura Road, JCB Chowk, Ballabgarh, Faridabad",Yes (20),10,0,10,0,10,0,10,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-10 11:56,4
Sanjeevan Multispeciality Hospital,"D-947, 60 Feet Road, Opp. Shiv Mandir, Chawla Colony, Ballabgarh, Faridabad",Yes (10),5,2,3,0,7,2,8,0,No,No,Yes,Yes,Yes,2021-05-09 14:40,4
Santosh Multispeciality Hospital,"Shop No. 3F, 139, Metro Rd, New Industrial Township 2b, Block F, New Industrial Twp 3, New Industrial Town, Faridabad,",Yes (25),20,5,0,1,40,10,10,1,No,No,Yes,Yes,Yes,2021-05-11 11:07,4
"Sarvodya Hospital, Sector 8","Sector-8, YMCA Rd, near Escorts Mujesar Metro Station, Sector 7, Faridabad",No (0),0,0,0,0,138,0,25,5,Yes,Yes,Yes,Yes,Yes,2021-05-11 09:32,4
Sarvodya Sector 19,"Gopi Colony, Old Faridabad, Faridabad",No (0),0,0,0,0,28,0,10,4,Yes,To Be Updated,Yes,Yes,To Be Updated,2021-05-11 11:07,4
Sattya Hospital,"376, IP Colony, Sector 32-33 Faridabad",Yes (10),6,0,4,2,6,0,4,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-10 12:02,4
Shankar Medicare Center,Sec 28 Faridabad,Yes (30),10,20,0,0,15,20,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-10 11:15,4
Shanti Devi Memorial Hospital,"Kheri More Near, Piyush Heights, Sector 89, Faridabad",Yes (7),0,6,1,0,14,8,3,2,Yes,No,Yes,Yes,Yes,2021-05-11 10:11,4
Shivalik Hospital Unit 1,Huda Market Sector-37 Faridabad,Yes (1),0,Beds Over Utilized 4,1,0,0,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-11 11:00,4
Shivalik Hospital Unit 2,"Sehatpur, Opp. Sec-91 Faridabad",Yes (1),0,Beds Over Utilized 4,1,0,0,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-11 09:13,4
Siddhi Vinayak Aspataal,"MCF-8280, Main Sohna Road, Near Syndicate Bank/Lal Kothi, Ballabgarh, Faridabad",Yes (19),8,5,6,1,10,6,10,1,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 11:27,4
SMS Hospital,"Clinic No. 9, Sector-3, Near Huda Market, Faridabad",Yes (6),5,0,1,1,5,0,5,3,No,No,Yes,Yes,Yes,2021-05-11 11:30,4
SRU Multispeciality Hospital,"Sunder Colony, Nangla Gujran, Behind Rawal International School, Ballabgarh, Faridabad",Yes (11),11,Beds Over Utilized 8,0,0,14,0,3,0,Yes,No,Yes,No,No,2021-05-11 10:05,4
Sunrise Hospital,"3C-63, BP, NIT Faridabad",Yes (24),21,0,3,0,25,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-11 10:48,4
Sunshine Hospital,"Sec 64 Sahupura Road, Unchagaon Ballabgarh",Yes (3),3,0,0,0,8,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-11 09:04,4
Supreme Hospital,"Suraj Kund Rd, Charmwood Village, Faridabad",Yes (19),17,0,2,1,20,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 10:25,4
Urocare Apolo Multi and Super Speciality Hospital,"H.No 78, Behind Girls College, Sector-2, Ballabgarh, Faridabad",Yes (5),0,5,0,0,0,6,2,0,Yes,No,Yes,Yes,Yes,2021-05-11 09:59,4
V Care Multispeciality Health Center,"Plot No. V7, Near Police Station, BPTP Park Land, Sector-76, Faridabad",Yes (2),2,0,0,1,7,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-10 12:14,4
