name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
"Aarogyam Hospital, Gurugram","Ward Number 15, Gurgaon, SH-13, Gurgaon Sohna Road, Sohna, Sohna, Haryana",No (0),0,0,0,0,16,0,3,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 03:06,6
Aarvy Healthcare Pvt Ltd,"Sector 90, Gurgaon",Yes (33),20,0,13,3,45,0,25,15,Yes,Yes,Yes,Yes,Yes,2021-05-19 11:08,6
Aarvy Hospital,"530/18 Civil Lines Opp Nehru Stadium, Gurugram",Yes (9),2,0,7,0,22,0,25,15,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-15 12:36,6
Alfaa Hospital,"Basai Village, Sector 9B, Gurugram, Haryana",Yes (9),5,4,0,0,8,4,3,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 07:24,6
Anand multispeciality hospital,"Plot no. 29, Sector 56, Gurugram, Haryana",Yes (6),4,0,2,0,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-19 07:59,6
Apollo Cradle,"SCO - 1, 2 & 3, Sector 14, Old Gurugram Road, Gurugram 122001",No (0),0,0,0,0,5,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:38,6
Artemis Hospital,"Sector 51, Gurugram",Yes (35),35,0,0,0,146,0,45,30,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:39,6
Aryan Hospital Gurugram,Old Railway Road Gurugram,Yes (20),17,0,3,0,43,0,17,4,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:33,6
Ayushman Hospital,"Hero Honda Chowk, 37 Km, NH 8, Gurugram, Haryana",Yes (8),4,0,4,2,5,0,5,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:36,6
Bhanot Hospital,"188/18, Jharsa Rd, Gurugram, Haryana",Yes (4),4,0,0,0,5,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 18:59,6
Boston Hospital,Plot no 7 sector 38 beside medanta hospital,No (0),0,0,0,0,7,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:42,6
C K Birla Hospital,"Block J, CK Birla Hospital, Mayfield Garden, Sector 51, Gurugram",Yes (8),8,0,0,0,13,0,3,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:51,6
Center of Diabetes &amp; Allied Science,"50, Sohna Rd, Rosewood City, Ghasola, Sector 49, Gurugram, Haryana 122001",Yes (6),3,0,3,1,15,0,8,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 14:47,6
Chauhan hospital,Tauru road near chungi no 4 pataudi,Yes (4),3,0,1,0,7,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-17 20:41,6
Chetanya hospital,"Bajgera road,rajendra park ggn",Yes (6),4,Beds Over Utilized 2,2,1,4,0,4,1,No,No,To Be Updated,Yes,Yes,2021-05-15 13:25,6
Chetna Multispeciality Hospital,"Plot no. 713, Basai Chowk,, Gurugram, Haryana - 122001",Yes (18),15,0,3,0,15,0,3,0,No,No,Yes,Yes,Yes,2021-05-14 17:01,6
Chirag Hospital,"3236/31 Rajendra Park, Sector 105, Gurugram, Haryana",Yes (13),6,7,0,Beds Over Utilized 2,15,7,7,0,No,No,To Be Updated,To Be Updated,To Be Updated,2021-05-17 10:28,6
Civil Hospital gurugram,"Sector 10A,Gurugram",Yes (6),5,0,1,1,43,0,4,4,Yes,Yes,Yes,Yes,Yes,2021-05-19 11:24,6
Cloudnine Hospital,"Plot No. A-2 MSJ House, Vikas Marg, beside SS Plaza, Mayfield Garden, Sector 47, Gurugram",Yes (11),0,11,0,0,4,14,0,0,Yes,No,Yes,No,Yes,2021-05-19 08:43,6
Colombia Asia Hospital,"Ansal Plaza Near Gol Chakkar, Block F, Palam Vihar, Gurugram",No (0),0,0,0,0,43,0,6,6,Yes,No,Yes,Yes,Yes,2021-05-19 10:39,6
Composite Hospital NSG,Composite Hospital NSG campus Manesar,Yes (25),25,0,0,0,40,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:22,6
Dev Hospital,Rajendra park Near Union bank  gurgaon,Yes (7),6,0,1,0,8,0,4,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-16 16:54,6
Ektaa hospital,"Main Sohna Road ,Near Community Centre ,Badshahpur, Gurugram, Haryana",Yes (1),1,0,0,0,6,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-13 12:25,6
ESI Hospital Gurugram,"769, Near Mothers Pride School, sector 9A, Gurugram, Haryana",Yes (49),17,32,0,0,40,32,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:55,6
ESIC Manesar,"esic hospital manesar,  sector-3.  plot no-41",Yes (15),15,0,0,0,20,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:47,6
Fortis Hospital,"Opposite Huda City Metro Station, Sector 44, Gurugram",No (0),0,0,0,0,125,15,60,25,Yes,Yes,Yes,Yes,Yes,2021-05-18 14:01,6
"Geetanjali Hospital, Gurugram","Pataudi Rd, Pataudi, Haryana",Yes (15),9,0,6,0,10,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-13 12:24,6
Genesis Hospital,"sector 84, near Dps school, Gurugram, Haryana",Yes (10),4,0,6,0,5,0,7,2,Yes,Yes,Yes,Yes,Yes,2021-05-17 17:17,6
Global Hospital,Atul kathariya road near seetala mata mandir Gurgaon Haryana,Yes (17),13,0,4,3,15,0,4,3,Yes,To Be Updated,Yes,Yes,Yes,2021-05-18 19:00,6
Global Hospital &amp; Trauma Centre Pataudi,"Opp Bus Stand, Haily Mandi Road, Pataudi, Gurgaon",No (0),0,0,0,0,3,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:49,6
HIGHWAY HOSPITAL AND TRAUMA CENTRE,"HALDIRAM CHOWK, N.H-8 KHERKI DAULA GURGAON H.R",Yes (6),2,0,4,0,2,0,4,0,Yes,No,Yes,Yes,Yes,2021-05-18 13:28,6
IAS Medicare Hoapital Gurugram,"IAS Medicare Hospital, Near Anaj Mandi, Khandsa road, Gurgaon, Haryana - 122001",Yes (7),5,0,2,1,20,0,10,5,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:51,6
Jai Sai Ram Hospital Gurugram,"T-262, Opposite Church, 40 Feet Road, New Palam Vihar, Phase -II, Gurugram, Haryana",Yes (12),9,0,3,0,10,0,3,0,To Be Updated,To Be Updated,To Be Updated,Yes,To Be Updated,2021-05-19 10:51,6
Jain Hospital Gurugram,1499P sector 46 Gurgaon Haryana 122002,Yes (3),3,0,0,0,12,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:24,6
K.K Health Care Centre,"238, Sector 5, Gurugram, Haryana",Yes (10),4,6,0,0,4,6,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 08:50,6
Kailash Hospital Gurugram,"Farruknagar,opp Anaj mandi Farruknagar. District- Gurugram.",Yes (4),3,0,1,0,10,0,5,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:54,6
Kalyani Hospital,"Mehrauli-Gurgaon Rd, Anamika Enclave, Sector 14, Gurugram",Yes (6),6,0,0,0,30,0,1,1,Yes,Yes,Yes,Yes,Yes,2021-05-16 11:47,6
Kamal hospital and maternity centre,"Sector 66-68, Sohna Road, Badshahpur, Gurugram, Haryana",Yes (6),3,0,3,0,5,0,6,1,Yes,No,Yes,Yes,Yes,2021-05-18 11:33,6
Kamla Hospital,"Pataudi Road NEAR RADHA SWAMI SATSANG BHAVAN, Kadipur Industrial Area, Sector 37C, Gurugram",Yes (24),13,7,4,0,13,7,5,0,Yes,No,Yes,Yes,Yes,2021-05-19 11:11,6
Kathuria Hospital,"9/8, Modal Town, Opp. S.D. School, Khandsa Road, Gurugram",Yes (13),5,0,8,2,8,0,12,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 10:47,6
Kriti Hospital Gurugram,"Plot No. 13, Sector 56, Gurugram, Haryana-122002",Yes (37),33,0,4,0,40,0,9,3,Yes,No,Yes,Yes,Yes,2021-05-18 11:51,6
Lal Superspeciality Hospital,"625/20, Veer Nagar, main Madanpuri Road, near Pataudi Chowk, Gurugram",No (0),0,0,0,0,0,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:57,6
LORD KRISHNA HOSPITAL,Wazirpur roaz near anaz mandi farrukhnagar Distict Gurgaon,Yes (15),14,0,1,1,20,0,1,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:20,6
Lotus Hospital Gurugram,"389, 3, Mata Rd, Prem Nagar, Sector 13, Gurugram, Haryana",Yes (3),3,0,0,0,7,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-17 18:33,6
Madalasa Hospital,"NH-3,BEHIND HUDA MARKET,SECTOR-46,GURGAON,HARYANA",Yes (15),9,0,6,0,10,0,6,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-18 12:27,6
MAHADEV HOSPITAL,"876, 2, Mata Rd, near Bus Stand, Rajiv Nagar, Sector 12, Gurugram, Haryana",Yes (15),12,0,3,0,12,0,8,1,Yes,No,Yes,Yes,Yes,2021-05-17 18:47,6
Mamta Hospital,"877/2, Mata Road,Near Haryana Roadways Workshop, Gurugram",Yes (23),19,0,4,0,20,0,7,1,No,No,Yes,Yes,Yes,2021-05-19 11:05,6
Mangalam Hospital,"Gandhi Nagar Rd, Gandhi Nagar, Sector 11, Gurugram, Haryana",Yes (7),7,0,0,0,9,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-16 11:13,6
Max Hospital,"B Block, Sushant Lok 1, Near Huda City Centre, Gurugram",No (0),0,0,0,0,58,0,14,6,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:15,6
Mayom Hospital,"D-Block, 19, South City Rd Number 1, Block G, South City I, Sector 41, Gurugram",Yes (18),14,4,0,0,54,5,12,4,Yes,No,Yes,Yes,Yes,2021-05-19 09:31,6
Medanta the Medicity,"CH Baktawar Singh Rd, Near Olympus, Medicity, Islampur Colony, Sector 38, Gurugram",Yes (43),43,0,0,Beds Over Utilized 27,256,0,138,40,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:20,6
Medeor Hospital,"Plot no 2, Sector 5, IMT Manesar, Gurugram",Yes (35),35,0,0,0,57,0,18,12,Yes,No,Yes,Yes,Yes,2021-05-19 10:24,6
MEDOX HOSPITAL,"Bhondsi, Sohna Rd, Gurugram, Haryana",Yes (20),19,0,1,0,25,0,4,2,Yes,Yes,Yes,Yes,Yes,2021-05-18 16:17,6
Metro Hospital,"H Block, Chauma Village, Sector 1, Palam Vihar, Gurugram",Yes (4),4,0,0,0,27,0,48,8,Yes,No,Yes,Yes,Yes,2021-05-18 11:41,6
Miracles Apollo Cradle/Spectra,"Plot no.45,Vatika India Next, sector 82,Gurugram",No (0),0,0,0,0,5,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:42,6
Naryana Hospital,"Plot 3201, Block - V, DLF Phase - III, Nathupur, Sector 24, Gurugram",Yes (18),18,0,0,0,35,13,14,6,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:14,6
Nivaran multispeciality Hospital,"Plot no 13 A , Noble enclave ,opp Maruti Udyog,old delhi road Gurugram 122017",Yes (23),22,0,1,0,40,0,5,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:21,6
Orbit Hospital,"Sec 32, Main Jharsa Road, Gurugram",Yes (10),6,0,4,0,12,0,4,0,No,No,Yes,Yes,Yes,2021-05-19 09:09,6
Paras Hospital,"Phase- I, Paras Hospitals, C-1, Sushant Lok Phase I, Sector 43, Gurugram",No (0),0,0,0,0,117,14,46,14,Yes,Yes,Yes,Yes,Yes,2021-05-18 17:14,6
Park Hospital gurugram,"Q Block South City 2, Sohna Rd, Main, Sector 47, Gurugram",Yes (5),5,0,0,0,32,0,58,30,Yes,No,Yes,Yes,Yes,2021-05-19 08:36,6
Polaris Hospital,"Opp. Raheja Mall, Sohna Road, Sector-48,Gurugram, near Vipul Business Park, Gurugram",Yes (6),Beds Over Utilized 1,6,0,0,4,12,0,0,No,No,No,No,To Be Updated,2021-05-14 10:04,6
"Police Hospital, RTC, BHONDSI","RTC, BHONDSI, Gurgaon",Yes (40),40,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:24,6
"Poly Clinic Sector 31, Gurugram","388, LIG Colony, Sector 31, Gurugram",Yes (7),7,0,0,0,7,3,0,0,Yes,Yes,No,No,Yes,2021-05-18 17:23,6
Prakash Hospital and Trauma Centre,"NH 8, Manesar Bus Stand, Manesar, Gurugram",Yes (28),11,15,2,0,16,15,5,0,To Be Updated,No,Yes,Yes,Yes,2021-05-19 09:16,6
PRIME IVF CENTRE Gurugram,"4636B, Near Colambiya Asia Hospital, Sec-23A, Gurugram, Haryana-122017",No (0),0,0,0,0,0,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:24,6
Pushpanjali Hospital,"Civil Line Road, near Rajiv Chowk, Gurugram",Yes (19),16,0,3,0,18,0,15,2,Yes,No,Yes,Yes,Yes,2021-05-19 10:39,6
Rathore IMT Hospital and Trauma Centre,"Sec-7, Near Anant Raj Chowk, IMT Manesar, Gurugram (HR)",Yes (11),6,0,5,0,10,0,5,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:25,6
RBS HOSPITAL,"U Block, DLF Phase 3 Rao Balbir Singh, Market, U-37 Rd, Nathupur, Sector 24, Gurugram, Haryana",Yes (10),8,0,2,0,10,0,5,1,Yes,No,To Be Updated,To Be Updated,To Be Updated,2021-05-18 20:21,6
Safe Hands Hospital,"Plot No. 68-P, Sector 46, Gurugram, Haryana",Yes (9),7,0,2,1,13,0,3,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 07:07,6
SAI SIDDHI HOSPITAL,"82-P, Residency Green, Jal Vihar Colony, Sector 46, Gurugram, Haryana",No (0),0,0,0,0,4,0,6,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-12 23:51,6
Samvit Health Care,"1, Sohna Rd, Islampur Village, Sector 38, Gurugram, Haryana",Yes (4),2,2,0,0,8,6,3,0,Yes,No,No,No,No,2021-05-16 18:25,6
Sanjeevani hospital,"Near Radha Krishan Mandir, Sohna - Gurgaon Rd, opposite Corporation Bank, Badshahpur, Sector 66, Gurugram, Haryana",Yes (10),8,0,2,1,15,0,5,1,To Be Updated,Yes,Yes,Yes,Yes,2021-05-18 16:16,6
SARASWATI HOSPITAL,"299/2, OLD DELHI ROAD, ANAMIKA ENCLAVE, GURUGRAM-122001",Yes (14),4,5,5,1,5,5,5,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 10:41,6
Sarvodya Hospital gurugram,"1031/1, Old Railway Rd, Sector 5, Gurugram, Haryana",Yes (8),6,0,2,0,14,0,6,1,Yes,To Be Updated,Yes,Yes,Yes,2021-05-17 12:25,6
Satyam Medicare Hospital,C-2 17 dlf phase 1 Arjun marg,Yes (20),18,0,2,1,21,0,4,1,Yes,No,No,No,No,2021-05-18 12:21,6
SDH PATAUDI,"SDCH pataudi, gurugram",Yes (17),17,0,0,0,22,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-18 14:49,6
SDH SOHNA,"Baluda Rd, Rajoria Nagar, Sohna, Haryana",Yes (17),17,0,0,0,35,0,0,0,Yes,No,Yes,Yes,To Be Updated,2021-05-18 13:13,6
Sethi Hospital,"02, 301, 4, Basai Rd, Model Town, Gurugram",Yes (10),9,0,1,0,18,0,4,0,No,To Be Updated,Yes,Yes,To Be Updated,2021-05-18 10:30,6
"SGT Medical College &amp; Research Institute, Budhera","C/o Shree Guru Gobind Singh Tricentenary University, Inner College Road, Budhera, Gurugram",Yes (332),50,244,38,0,60,244,56,15,Yes,No,Yes,Yes,Yes,2021-05-19 09:22,6
Sheetla Hospital,"Near DSD College, New Railway Road, Gurugram",Yes (27),18,5,4,0,21,5,5,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 07:35,6
Shiva hospital,287/2 mata road sec 12 a near Singha chowk,Yes (2),1,0,1,1,7,0,7,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:28,6
Shivpriya holistic health hospital,Bajgheda Chowk New palam vihar phase 1 gurugram 122017,Yes (3),3,0,0,0,5,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 21:13,6
Shri Balaji Multispeciality Hospital,"Sector 9/10, Basai Chonk, Basai Road, Gurugram",Yes (18),17,0,1,1,32,0,1,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 11:48,6
Shri Govind Hospital,"601, 20, Madanpuri Rd, Manohar Nagar, Sector 7, Gurugram",Yes (18),8,10,0,0,14,10,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 19:29,6
Signature Hospital,"Near Euro International School, Sector 37D, Gurugram",Yes (20),18,0,2,0,51,0,32,8,Yes,Yes,Yes,Yes,Yes,2021-05-18 18:49,6
Sona Devi Memorial Hospital,Sona Devi Memorial Hospital Badshahpur,Yes (4),4,0,0,0,6,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 16:09,6
SPES HOSPITAL,"369/20 SHANTI NAGAR SEC- 11, GURGAON",Yes (14),8,0,6,2,15,0,13,3,No,No,Yes,No,No,2021-05-18 17:11,6
sukhda hospital and maternity centre llp,"PATAUDI ROAD, KADIPUR INDUSTRIAL AREA, GURGAON HARYANA",Yes (19),15,0,4,0,20,0,4,1,Yes,No,No,No,No,2021-05-18 12:27,6
Sukhdai hospital,Shanti kunj part 2 Bhondsi Gurgaon,Yes (7),6,0,1,0,20,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:58,6
Sunrise Hospital,"Near Sector 10 A, Gurugram",Yes (36),18,11,7,4,18,11,15,6,Yes,No,Yes,Yes,Yes,2021-05-19 09:08,6
TIRATH RAM HOSPITAL PVT LTD.,163/20 BASAI ROAD GURGAON,No (0),0,0,0,0,20,0,10,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:23,6
Triveni hospital,"Near Canara Bank, Near Dhobi Ghaat, Old Railway Rd, Sector 8, Gurugram, Haryana",Yes (20),14,0,6,0,14,0,6,0,Yes,No,Yes,Yes,Yes,2021-05-16 22:14,6
Tulasi Healthcare,"Sector 64, next to Shriram millennium school, Gurugram, Haryana",Yes (12),0,12,0,0,0,20,0,0,Yes,No,Yes,Yes,No,2021-05-17 17:49,6
UMA SANJEEVANI HEATH CENTRE PVT LTD,01 DAKSHIN MARG DLF CITY PHASE II MG ROAD GURGAON,No (0),0,0,0,0,10,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:26,6
Umkal Hospital,"A-5/20 Sushant Lok-1, Gurugram",Yes (22),9,10,3,0,20,10,7,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 08:12,6
Vaishnavi nursing home,"Delhi - Jaipur Expy, Sector 33, Gurugram, Haryana",Yes (4),1,3,0,0,2,4,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 08:00,6
Vardan Hospital gurgaon,"Opposite Devi Lal Stadium, Ward # 5, Sohna Gurugram",Yes (15),13,0,2,0,17,0,5,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:56,6
Vedic hospital,L c Umang Bhardwaj chowk main Pataudi road gurugram,No (0),0,0,0,0,15,0,5,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:06,6
VS hospital,Hayatpur chowk sec 93 ggn,Yes (2),2,0,0,0,10,0,4,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-15 15:44,6
W.Pratiksha Hospital,"Golf Course Ext Rd, Sushant Lok-II, Shushant Lok 2, Sector 56, Gurugram",No (0),Beds Over Utilized 2,0,Beds Over Utilized 1,0,21,0,9,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:32,6
Aashirwad Hospital,101 Devi Murti Colony Panipat,Yes (4),0,0,4,1,2,0,7,1,Yes,No,Yes,Yes,Yes,2021-05-19 08:56,17
Aayushmaan Bhav Hospital,"GT Road Sewah, Near Police Line Panipat",Yes (2),0,2,0,1,5,4,6,2,Yes,No,Yes,Yes,Yes,2021-05-19 08:15,17
APEX HOSPITAL &amp; TRAUMA CENTRE,SANOLI ROAD BABAIL NAKA,Yes (21),8,0,13,2,9,0,26,2,Yes,No,Yes,Yes,Yes,2021-05-19 10:42,17
CHC Dadlana,"VPO Dadlana, Panipat",Yes (8),0,8,0,0,0,8,0,0,No,No,No,No,Yes,2021-05-19 09:12,17
CHC Khotpura,VPO Khotpura Panipat,Yes (9),0,9,0,0,0,9,0,0,No,No,No,No,No,2021-05-19 09:23,17
Chhabra Hospital,A-1 Narain Singh Park,Yes (5),2,0,3,1,6,0,5,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:40,17
Civil Hospital panipat,Civil Hospital GT Road Panipat,Yes (36),16,20,0,0,74,20,10,4,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:39,17
Cygnus Hospital panipat,Cygnus Hospital Near Devi Mndir Panipat,No (0),0,0,0,0,12,0,5,4,Yes,No,Yes,Yes,Yes,2021-05-19 09:55,17
GALAXY HOSPITAL,ASSAND ROAD PANIPAT,Yes (11),5,0,6,1,7,0,8,2,Yes,No,Yes,Yes,Yes,2021-05-19 09:19,17
Guru Teg Bhadur Sanjeevani Hospital,"Village Bal Jatan Near Panipat Refinary, Panipat",Yes (300),300,0,0,0,314,0,0,0,Yes,No,Yes,No,Yes,2021-05-19 09:42,17
Hyderabadi General Hospital &amp; Nursing Home,"Sanoli Road, Near Sanjay, Chowk, Panipat",Yes (2),0,0,2,2,0,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-19 08:43,17
IBM HOSPITAL &amp; TRAUMA CENTRE,NEAR BHIM GODA MANDIR SANOLI ROAD,Yes (3),3,0,0,0,12,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-19 09:17,17
LHDM &amp; Prem Hospital,Prem Hospital Opp. Bus Stand Panipat,Yes (11),11,0,0,0,71,0,9,8,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:15,17
MAX PLUS HOSPITAL,NEAR MALIK PETROL PUMP SANOLI ROAD,Yes (2),2,0,0,0,8,0,7,3,Yes,No,Yes,Yes,Yes,2021-05-19 09:17,17
NC Medical College,NC Medical Colllage Israna,Yes (478),18,460,0,1,42,483,5,4,Yes,No,Yes,Yes,Yes,2021-05-19 08:54,17
Park Hospital GT road panipat,"GT Road Sewah, Paniapt",Yes (10),4,6,0,0,52,14,16,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:02,17
Prime Hospital Health Leaders,"Opp. Gangapuri Road, Sanoli Road Panipat",Yes (8),6,2,0,2,14,2,4,4,Yes,No,Yes,Yes,Yes,2021-05-19 09:40,17
Rainbow Hospital,152-R Model Town Panipat,Yes (7),6,0,1,0,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-19 08:40,17
SDH Samalkha,G.T Road Samalkha,Yes (45),25,20,0,0,30,20,0,0,No,No,Yes,No,Yes,2021-05-19 09:24,17
shobhit Hospital,"adjacent canara bank, tahsil camp",Yes (13),11,2,0,0,12,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-19 09:16,17
Shree Badri Das Hospital and ICU Care Centre,Assandh Road Panipat,Yes (1),1,0,0,1,8,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-19 08:20,17
Shree Balajee Multispeciality Hospital,Aggarsan Colony Assandh Road Panipat,No (0),0,0,0,0,4,0,6,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:37,17
Shubham Hospital,"202 New Sukhdev Nagar, Panipat",Yes (5),4,0,1,1,6,0,3,3,Yes,Yes,Yes,Yes,Yes,2021-05-19 08:29,17
"Apex Hospital, Sirsa","Circular Road, Sirsa",Yes (2),0,0,2,0,12,2,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 08:51,20
"Astha Hospital, Sirsa",Dabwali Road Sirsa,Yes (6),6,0,0,0,15,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-19 09:58,20
CIVIL HOSPITAL SIRSA,"Civil Hospital Road, Sirsa",Yes (3),0,3,0,0,80,15,5,5,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:07,20
"Dayal Nursing Home, Sirsa","Dabwali Road, Sirsa",No (0),0,0,0,0,9,3,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-19 09:24,20
"Gupta Hospital, Sirsa","Dabwali Road, Sirsa Near Easy Day",No (0),0,0,0,0,4,3,5,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-19 10:13,20
"Jagdish Nursing Home, Sirsa","Gandhi Market, Parshuram Chowk, Sirsa",Yes (6),0,4,2,0,0,4,7,1,Yes,No,Yes,Yes,Yes,2021-05-19 09:40,20
"jCD Hospital, Sirsa","JCD Hospital, Barnala Road, Sirsa",Yes (35),0,35,0,0,10,40,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 09:32,20
"Jeevan Jyoti Hospital, Sirsa",Dabwali Road Sirsa,Yes (1),0,1,0,0,7,1,6,3,Yes,No,Yes,Yes,Yes,2021-05-19 09:06,20
"Khurana Hospital, Sirsa",Dabwali Road Sirsa,Yes (6),6,0,0,0,6,0,4,0,Yes,No,Yes,Yes,Yes,2021-05-19 07:20,20
"Lalgarhia Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,13,2,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 08:22,20
"Medicare Hospital, Sirsa","Dabwali Road, Sirsa",Yes (3),0,1,2,0,1,6,6,2,Yes,Yes,Yes,Yes,Yes,2021-05-19 08:07,20
"Metro Health Care Hospital, Sirsa","Near Dena Bank, lal Batti Chowk, Sirsa",Yes (1),1,0,0,1,5,0,5,1,Yes,To Be Updated,Yes,Yes,Yes,2021-05-19 09:33,20
"Mittal Hospital, Sirsa","Near Jhunthra Petrol Pump, Dabwali Road Sirsa",No (0),0,0,0,0,14,1,4,0,Yes,No,Yes,Yes,Yes,2021-05-19 10:11,20
"New Life Care Hospital, Sirsa","Dabwali Road, Sirsa",Yes (2),2,0,0,0,7,2,3,0,Yes,No,Yes,Yes,Yes,2021-05-19 09:26,20
"Poonia COVID Care Center, Sirsa","Near Ambedkar chowk, opposite Seth tula ram dharamshala, Hisar Road, Sirsa, Haryana 125055",Yes (12),5,7,0,0,14,7,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:18,20
"Sanjeevni Hospital, Sirsa (Wing -2, 1 &amp; 2nd Floor)","Under over bridge, hisar road, sirsa",Yes (32),5,27,0,0,45,30,16,6,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:46,20
