name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
Zenith Hospital (P) Ltd.,187/1 Yadav Colony Mohana Road NEar Yadav DairyBallabgarh,Yes (19),18,0,1,2,30,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-11 08:30,4
"Advanta Hospital, Jhajjar city","Silani Gate, Jhajjar, Haryana",Yes (12),12,0,0,0,24,10,16,1,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-11 10:10,8
"Brahm Shakti Sanjivani Hospital, B.garh","Opp. BSNL Exchange, Delhi - Rohtak Road, NH9, Bahadurgarh, Haryana",Yes (19),2,17,0,0,60,20,20,3,Yes,No,Yes,Yes,Yes,2021-05-11 11:19,8
Civil Hospital Jhajjar,"Jhajjar, NH-71, Jhajjar Rohtak Road, Jhajjar, Jhajjar, Haryana",No (0),0,0,0,0,61,15,0,0,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-10 15:00,8
"Delhi Hospital, Bahadurgarh","Rohtak Rd, near Shyamji Complex, Ram Nagar, Bahadurgarh, Haryana",Yes (15),1,14,0,0,20,20,10,2,Yes,No,Yes,Yes,Yes,2021-05-11 12:25,8
Dr. Sanjay Multi Speciality Hospital,INFRONT OF CIVIL HOSPITAL BAHADURGARH,Yes (31),25,5,1,0,45,10,6,1,Yes,No,No,To Be Updated,To Be Updated,2021-05-11 11:10,8
"Jeewan Jyoti Hospital, Bahadurgarh","Rohtak Rd, MIE Part-B, Bahadurgarh, Haryana",Yes (105),44,61,0,2,77,68,10,2,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 10:46,8
"JK Hospital, Bahadurgarh","Bahadurgarh,, Bahamnoli, Bahadurgarh, Haryana",Yes (11),5,0,6,0,5,0,8,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 11:10,8
"Medicare Super Speciality Hospiatl &amp; Trauma Centre, Jhajjar City","Dadri road Jhajjar, Jhajjar, Haryana",Yes (5),2,3,0,3,15,5,12,3,To Be Updated,To Be Updated,Yes,To Be Updated,Yes,2021-05-11 09:20,8
"Mission Hospital, Bahadurgarh","Near main Bus Stand & City Metro Station, Rohtak Rd, Bahadurgarh, Jhajjar ,Haryana",No (0),0,Beds Over Utilized 10,0,0,14,0,6,1,To Be Updated,No,Yes,Yes,No,2021-05-11 09:38,8
"Oscar Hospital, JJR city","Civil Road,Opp Civil Hospital, Jhajjar, Haryana",Yes (16),3,13,0,1,8,20,14,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-11 17:14,8
Oxymus Hospital,"Opposite Civil Hospital, Near Metro Pollar No. 876 Delhi Rohtak Road, Bahadurgarh",Yes (7),4,0,3,0,4,0,6,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-08 18:23,8
"RJ Super Speciality Hospital, B.garh","Delhi - Rohtak Rd, Near Rajesh Joon Office, Dalbir Nagar, Bahadurgarh, Haryana",Yes (56),21,27,8,3,80,27,18,5,Yes,No,Yes,Yes,Yes,2021-05-11 11:21,8
RS GAUR GLOBAL MULTISPECIALITY HOSPITAL,"Jhajjar Road Netaji Subhash Vihar, Haryana",Yes (7),Beds Over Utilized 7,7,0,0,8,12,4,2,Yes,No,Yes,Yes,Yes,2021-05-11 16:14,8
"SDH, Bahadurgarh","Madhya Marg, Old Industrial Area, Bahadurgarh, Haryana",No (0),0,0,0,0,25,12,0,0,Yes,To Be Updated,Yes,To Be Updated,Yes,2021-05-10 15:00,8
"Shivam Hospital, B.garh","Line Par, Shastri Nagar, Netaji Nagar, Bahadurgarh, Haryana",Yes (48),27,17,4,0,49,20,9,1,Yes,No,Yes,Yes,Yes,2021-05-11 11:45,8
"Swastik Hospital, Bahadurgarh","Jhajjar Rd, Shakti Nagar, Sakti Nagar, Bahadurgarh, Haryana",Yes (20),13,7,0,0,38,14,10,1,Yes,No,Yes,Yes,Yes,2021-05-11 12:27,8
World College Of Medical Sciences And Hospital,"Jhajjar Sampla Road, Gurwar, Jhajjar, Haryana",Yes (195),59,135,1,1,90,135,25,4,Yes,Yes,Yes,Yes,Yes,2021-05-11 09:58,8
"Ayurvedic Medical College, Patikara","Village- Ptikra, Narnaul",Yes (172),51,121,0,0,75,125,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:37,13
CHC ATELI,CHC Ateli,Yes (15),5,10,0,0,5,10,0,0,No,Yes,Yes,Yes,Yes,2021-05-11 16:37,13
CHC Kanina,CHC Kanina,Yes (36),7,29,0,0,20,30,0,0,No,No,Yes,Yes,Yes,2021-05-11 16:37,13
CHC Nangal Chaudhary,chc nangal choudhary,Yes (15),5,10,0,0,5,10,0,0,No,Yes,Yes,Yes,Yes,2021-05-11 16:37,13
CHC Sehlang,CHC SEHLANG,Yes (15),5,10,0,0,5,10,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:37,13
Civil Hospital Narnaul,"Housing Board, Narnaul",Yes (2),2,0,0,2,25,0,0,7,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:35,13
Jaipur Heart &amp; Multi Speciality Hospital,"Opp. Sadar Thana, Narnaul",No (0),0,0,0,1,6,0,6,3,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:39,13
LAXMI NARAYANAN,"Laxmi Narayanan Hospital , Narnaul Road Mahendergarh",No (0),0,0,0,1,6,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-11 17:33,13
Rainbow Multispecialty hospital and trauma Centre,"Singhana road, Narnaul",Yes (5),2,3,0,0,2,3,8,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:40,13
Sammat Memorial Hospital,"Sastri colony, near bus stand, mahendergarh",Yes (7),3,4,0,2,10,6,5,2,Yes,No,Yes,Yes,Yes,2021-05-11 16:40,13
Sanwedna Hospital Narnaul,"HUDA Sector 1, Narnaul",Yes (4),3,0,1,1,11,0,10,1,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:37,13
SDH Mahendergarh,SDH Mahendergarh,Yes (7),7,0,0,0,20,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:37,13
Shanti Hospital Narnaul,Shanti Hospital Narnaul,Yes (1),1,0,0,1,9,0,9,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:37,13
Sheela Multi Superspeciality Hospital,Behind Bus Stand Mahindergarh,No (0),0,0,0,0,6,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-11 16:40,13
Shri Arvind Heart and Multispecialty Hospital,"Rao Tula Ram Chowk, Dadri Road Mahendergarh",Yes (5),0,5,0,2,6,5,6,3,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:39,13
Vijay Hospital Narnaul,"HUDA Sector 1, Narnaul",No (0),0,0,0,1,8,0,17,2,Yes,Yes,Yes,Yes,Yes,2021-05-11 16:37,13
BALAJI HOSPITAL,"Yamuna Nagar, Haryana",Yes (1),1,0,0,0,10,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 13:47,22
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (144),58,80,6,0,70,80,10,0,Yes,No,Yes,Yes,Yes,2021-05-11 16:10,22
CHC Bilaspur,CHC Bilaspur,Yes (8),3,5,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-11 13:01,22
CHC Chhachharuli,CHC Chhachharuli,Yes (17),3,14,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 13:01,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (7),7,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 13:41,22
CHC Partap Nagar,CHC Partap Nagar,Yes (16),10,6,0,0,10,10,0,0,Yes,No,No,No,Yes,2021-05-11 14:43,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 13:41,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (15),4,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,2021-05-11 13:03,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,Yes (2),0,2,0,0,11,8,4,2,No,No,No,No,No,2021-05-11 13:25,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (18),0,12,6,0,46,12,6,0,Yes,No,Yes,Yes,Yes,2021-05-11 12:56,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (13),0,13,0,0,100,25,25,5,Yes,Yes,Yes,Yes,Yes,2021-05-11 12:55,22
GULATI HOSPITAL,GULATI HOSPITAL,No (0),0,0,0,0,2,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-11 13:29,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (9),0,1,8,0,2,1,19,7,Yes,No,Yes,Yes,Yes,2021-05-11 16:24,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",Yes (1),0,1,0,0,15,15,13,2,Yes,No,Yes,Yes,Yes,2021-05-11 12:57,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",No (0),0,0,0,0,3,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-11 13:35,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",Yes (3),0,3,0,0,10,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 13:47,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (5),2,3,0,0,11,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-11 13:29,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (6),4,2,0,1,4,4,0,5,Yes,No,Yes,Yes,Yes,2021-05-11 13:32,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",Yes (3),2,0,1,0,13,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-11 12:59,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,Yes (1),1,0,0,0,15,2,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 13:49,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",Yes (2),1,0,1,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-11 13:37,22
Sachdeva Hospital,"2227, Civil Lines Rd, Sri Nagar Colony, Civil Lines, Gomti Mohalla, Jagadhri, Haryana",Yes (9),0,8,1,0,12,10,3,0,Yes,No,Yes,Yes,Yes,2021-05-11 13:44,22
Santosh Hospital,"Santosh Hospital  Kanhaiya Sahib Chowk, near Govt.School, Harbanspura Colony, Gobind Pura, Yamuna Nagar, Haryana",Yes (1),0,1,0,0,5,9,14,2,Yes,No,Yes,Yes,Yes,2021-05-11 12:54,22
SHARMA HOSPITAL,Near Agarsain Chowk Jagadhri,No (0),0,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 13:38,22
Shureshtha Hospital,Model Colony YNR,No (0),0,0,0,0,9,1,2,0,Yes,No,Yes,Yes,Yes,2021-05-11 13:44,22
SP Hospital Jag,S.P Hospital Jag,Yes (1),0,0,1,0,4,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-11 13:32,22
Swami Vivekanand Hospital Yamunanagar,"Swami Vivekanand Hospital,Yamuna Nagar, Haryana",Yes (17),7,10,0,0,20,10,19,1,Yes,No,Yes,Yes,Yes,2021-05-11 13:33,22
tejli stadium,64 A Tejli,Yes (50),7,43,0,0,15,61,0,0,Yes,No,No,No,Yes,2021-05-11 13:34,22
VARDAAN HOSPITAL,OPP KOHLI HOSPITAL NEAR AGARSEN COLLEGE JAGADHRI,Yes (2),2,0,0,0,8,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-11 13:48,22
WARYAM SINGH HOSPITAL,NEAR CIVIL HOSPITAL YAMUNA NAGAR,Yes (19),0,19,0,0,18,35,2,0,Yes,Yes,Yes,Yes,Yes,2021-05-11 13:38,22
