name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
Ravindra Hospital Hisar,Model Town HISAR,Yes (4),4,0,0,0,19,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-20 07:53,7
Sapra Hospital,Rajgarh Road Hisar,Yes (3),Beds Over Utilized 2,3,Beds Over Utilized 1,2,19,3,6,12,Yes,Yes,Yes,Yes,Yes,2021-05-20 10:39,7
"Sarvodya Hospital, Hisar",Delhi Road Hisar,No (0),0,0,0,0,24,7,1,3,Yes,Yes,Yes,Yes,Yes,2021-05-20 07:48,7
Sewak Sabha Hospital,Near Bus Stand Hisar,Yes (2),0,2,0,0,16,3,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-20 07:39,7
Shanti Devi Hospital,Delhi Road Hisar,Yes (8),8,0,0,0,26,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-20 07:44,7
Shri Kali Devi Hospital Hansi,Delhi Road Hansi,Yes (13),8,0,5,0,8,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-20 07:44,7
SINGLA MULTISPECIALITY HOSPITAL,"RISHI NAGAR, GALI NO. 1, NEAR BUS STAND, HISAR",No (0),0,0,0,0,17,0,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-20 09:20,7
SL Minda Hospital,VPO Bagla,Yes (2),0,0,2,2,6,0,2,2,Yes,No,Yes,Yes,Yes,2021-05-20 10:25,7
Sonakshi Children Hospital Hansi,"G T Road, Near Kali Devi Mandir, Opp Bhalla Patrol Pump, Hansi",Yes (4),1,0,3,0,9,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-20 10:31,7
Sukhda Multispeciality Hospital,Dabra Chowk Hisar,Yes (13),5,4,4,0,46,4,18,6,Yes,Yes,Yes,Yes,Yes,2021-05-20 10:46,7
Vardaan Hospital Hisar,Hisar,Yes (4),3,1,0,0,9,1,11,2,Yes,Yes,Yes,Yes,Yes,2021-05-20 10:51,7
"Ayurvedic Medical College, Patikra",HUDA Sec. 1 Narnaul,Yes (177),19,158,0,0,40,160,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 10:13,13
CHC ATELI,CHC ATELI,Yes (7),2,5,0,0,15,5,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 11:14,13
CHC Kanina,Kanina,Yes (10),0,10,0,0,15,12,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 10:21,13
CHC Nangal Chaudhary,chc nangal choudhary,Yes (10),5,5,0,0,5,5,0,0,No,Yes,Yes,Yes,Yes,2021-05-20 11:02,13
CHC Sehlang,CHC SEHLANG,Yes (9),5,4,0,0,5,4,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 08:59,13
Civil Hospital Narnaul,"Housing Board, Narnaul",Yes (13),13,0,0,4,80,0,0,10,Yes,Yes,Yes,Yes,Yes,2021-05-20 08:55,13
Jaipur Heart &amp; Multi Speciality Hospital,"Opp. Sadar Thana, Narnaul",No (0),0,0,0,0,6,3,4,2,Yes,Yes,Yes,Yes,Yes,2021-05-20 08:49,13
LAXMI NARAYANAN,"Laxmi Narayanan Hospital , Narnaul Road Mahendergarh",No (0),0,0,0,1,6,0,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-20 08:14,13
Nihal Hospital Kanina,Kanina Main Bus Stand,Yes (12),11,0,1,1,13,0,1,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 12:39,13
Rainbow Multispecialty hospital and trauma Centre,"Singhana road, Narnaul",No (0),0,0,0,0,4,3,6,2,Yes,No,Yes,Yes,Yes,2021-05-20 08:16,13
Sammat Memorial Hospital,"Sastri colony, near bus stand, mahendergarh",Yes (1),1,0,0,2,10,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-20 07:55,13
Sanwedna Hospital Narnaul,"HUDA Sector 1, Narnaul",Yes (9),9,0,0,0,25,0,9,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:55,13
SDH Mahendergarh,SDH Mahendergarh,Yes (14),14,0,0,1,20,0,0,5,Yes,Yes,Yes,Yes,Yes,2021-05-20 10:14,13
Shanti Hospital Narnaul,Shanti Hospital Narnaul,Yes (13),6,7,0,0,9,7,7,2,Yes,Yes,Yes,Yes,Yes,2021-05-20 07:59,13
Sheela Multi Superspeciality Hospital,Behind Bus Stand Mahindergarh,No (0),0,0,0,0,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-19 09:41,13
Shri Arvind Heart and Multispecialty Hospital,"Rao Tula Ram Chowk, Dadri Road Mahendergarh",Yes (14),9,5,Beds Over Utilized 2,3,9,5,3,3,Yes,Yes,Yes,Yes,Yes,2021-05-20 08:13,13
Vijay Hospital Narnaul,"HUDA Sector 1, Narnaul",No (0),0,0,0,0,8,0,15,2,Yes,Yes,Yes,Yes,Yes,2021-05-20 08:55,13
BALAJI HOSPITAL,"Yamuna Nagar, Haryana",Yes (7),6,1,0,0,8,2,2,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:29,22
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (141),138,0,3,1,140,0,10,5,Yes,Yes,Yes,Yes,Yes,2021-05-20 07:26,22
CHC Bilaspur,CHC Bilaspur,Yes (18),3,15,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-20 11:31,22
CHC Chhachharuli,CHC Chhachharuli,Yes (9),3,6,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:16,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:26,22
CHC Partap Nagar,CHC Partap Nagar,Yes (13),5,8,0,0,6,10,0,0,Yes,No,Yes,No,Yes,2021-05-20 07:57,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:25,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (15),4,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,2021-05-19 17:17,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,Yes (12),4,8,0,0,11,8,4,2,No,No,No,No,No,2021-05-19 17:17,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (11),11,0,0,0,50,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-20 11:27,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (6),0,6,0,0,60,20,55,5,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 11:26,22
GULATI HOSPITAL,GULATI HOSPITAL,Yes (3),2,1,0,0,25,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-20 11:06,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (13),2,2,9,4,2,2,15,7,Yes,No,Yes,Yes,Yes,2021-05-20 11:28,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",Yes (11),3,5,3,0,15,15,13,2,Yes,No,Yes,Yes,Yes,2021-05-20 11:27,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",Yes (5),3,0,2,0,4,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:21,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",No (0),0,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:30,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (12),8,1,3,0,10,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:18,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (14),7,7,0,0,18,9,0,5,Yes,No,Yes,Yes,Yes,2021-05-19 17:18,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",No (0),0,0,0,0,13,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-20 11:27,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,Yes (4),4,0,0,0,15,2,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 17:27,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",Yes (2),1,0,1,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:21,22
Sachdeva Hospital,"2227, Civil Lines Rd, Sri Nagar Colony, Civil Lines, Gomti Mohalla, Jagadhri, Haryana",Yes (14),11,1,2,0,16,8,4,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:29,22
Santosh Hospital,"Santosh Hospital  Kanhaiya Sahib Chowk, near Govt.School, Harbanspura Colony, Gobind Pura, Yamuna Nagar, Haryana",Yes (9),0,7,2,0,5,9,14,2,Yes,No,Yes,Yes,Yes,2021-05-20 11:04,22
SHARMA HOSPITAL,Near Agarsain Chowk Jagadhri,Yes (1),1,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:22,22
Shree Medical Care Hospital,"359/2, Jain nagar, Jagadhri, Haryana",Yes (7),7,0,0,0,15,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 17:31,22
Shureshtha Hospital,Model Colony YNR,No (0),0,0,0,0,9,1,2,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:27,22
SP Hospital Jag,S.P Hospital Jag,No (0),0,0,0,0,4,0,1,1,Yes,No,Yes,Yes,Yes,2021-05-19 17:19,22
Swami Vivekanand Hospital Yamunanagar,"Swami Vivekanand Hospital,Yamuna Nagar, Haryana",Yes (16),6,10,0,0,20,10,19,1,Yes,No,Yes,Yes,Yes,2021-05-19 17:19,22
tejli stadium,64 A Tejli,Yes (40),4,36,0,0,20,56,0,0,Yes,No,No,No,Yes,2021-05-19 17:20,22
VARDAAN HOSPITAL,OPP KOHLI HOSPITAL NEAR AGARSEN COLLEGE JAGADHRI,Yes (8),6,2,0,0,8,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 17:31,22
WARYAM SINGH HOSPITAL,NEAR CIVIL HOSPITAL YAMUNA NAGAR,Yes (7),4,2,1,0,16,2,4,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 17:23,22
