name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
SUNHERI DEVI HOSPITAL,"Mission Rd, Dev Nagar, Sonipat, Haryana 131001",No (0),0,0,0,1,15,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-15 11:04,21
TULIP HOSPITAL,"T. P. Scheme, no.15, Delhi Rd, Vivekanand chowk, Sonipat, Haryana 131001",Yes (6),Beds Over Utilized 17,Beds Over Utilized 1,6,2,0,0,20,5,Yes,No,Yes,Yes,Yes,2021-05-15 13:26,21
Aashirwad Hospital,101 Devi Murti Colony Panipat,Yes (2),1,0,1,1,2,0,7,1,Yes,No,Yes,Yes,Yes,2021-05-15 15:34,17
Aayushmaan Bhav Hospital,"GT Road Sewah, Near Police Line Panipat",No (0),0,0,0,1,5,4,6,2,Yes,No,Yes,Yes,Yes,2021-05-15 15:04,17
APEX HOSPITAL &amp; TRAUMA CENTRE,SANOLI ROAD BABAIL NAKA,Yes (5),4,0,1,0,9,0,26,2,Yes,No,Yes,Yes,Yes,2021-05-15 15:27,17
CHC Dadlana,"VPO Dadlana, Panipat",Yes (8),0,8,0,0,0,8,0,0,No,No,No,No,Yes,2021-05-15 15:16,17
CHC Khotpura,VPO Khotpura Panipat,Yes (9),0,9,0,0,0,9,0,0,No,No,No,No,No,2021-05-15 15:16,17
Chhabra Hospital,A-1 Narain Singh Park,Yes (2),2,0,0,1,6,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-15 17:23,17
Civil Hospital panipat,Civil Hospital GT Road Panipat,Yes (11),0,11,0,0,74,20,10,4,Yes,Yes,Yes,Yes,Yes,2021-05-15 15:18,17
Cygnus Hospital,Cygnus Hospital Near Devi Mndir Panipat,No (0),0,0,0,0,12,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-15 15:53,17
GALAXY HOSPITAL,ASSAND ROAD PANIPAT,Yes (5),4,0,1,0,7,0,8,2,Yes,No,Yes,Yes,Yes,2021-05-15 15:54,17
Hyderabadi General Hospital &amp; Nursing Home,"Sanoli Road, Near Sanjay, Chowk, Panipat",No (0),0,0,0,2,0,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-15 15:06,17
IBM HOSPITAL &amp; TRAUMA CENTRE,NEAR BHIM GODA MANDIR SANOLI ROAD,No (0),0,0,0,0,12,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-15 15:22,17
LHDM &amp; Prem Hospital,Prem Hospital Opp. Bus Stand Panipat,Yes (8),8,0,0,0,71,0,9,8,Yes,Yes,Yes,Yes,Yes,2021-05-15 15:49,17
MAX PLUS HOSPITAL,NEAR MALIK PETROL PUMP SANOLI ROAD,Yes (1),1,0,0,0,8,0,7,3,Yes,No,Yes,Yes,Yes,2021-05-15 15:50,17
NC Medical College,NC Medical Colllage Israna,Yes (466),14,452,0,1,42,483,5,4,Yes,No,Yes,Yes,Yes,2021-05-15 15:20,17
Park Hospital GT road panipat,"GT Road Sewah, Paniapt",Yes (24),16,8,0,0,52,14,16,2,Yes,Yes,Yes,Yes,Yes,2021-05-15 16:45,17
Prime Hospital Health Leaders,"Opp. Gangapuri Road, Sanoli Road Panipat",No (0),0,0,0,1,8,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-15 15:04,17
Rainbow Hospital,152-R Model Town Panipat,No (0),0,0,0,0,6,0,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-15 15:28,17
SDH Samalkha,G.T Road Samalkha,Yes (50),30,20,0,0,30,20,0,0,No,No,Yes,Yes,Yes,2021-05-15 15:11,17
shobhit Hospital,"adjacent canara bank, tahsil camp",Yes (11),9,2,0,0,12,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-15 15:47,17
Shree Badri Das Hospital and ICU Care Centre,Assandh Road Panipat,Yes (2),1,0,1,1,8,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-15 14:33,17
Shree Balajee Multispeciality Hospital,Aggarsan Colony Assandh Road Panipat,No (0),0,0,0,0,4,0,6,2,Yes,Yes,Yes,Yes,Yes,2021-05-15 14:44,17
Shubham Hospital,"202 New Sukhdev Nagar, Panipat",No (0),0,0,0,0,6,0,3,3,Yes,Yes,Yes,Yes,Yes,2021-05-15 15:49,17
"Apex Hospital, Sirsa","Circular Road, Sirsa",Yes (1),1,0,0,0,12,2,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-15 09:31,20
"Astha Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,15,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-15 10:42,20
CIVIL HOSPITAL SIRSA,"Civil Hospital Road, Sirsa",No (0),0,0,0,0,69,10,5,5,Yes,Yes,Yes,Yes,Yes,2021-05-15 10:32,20
"Dayal Nursing Home, Sirsa","Dabwali Road, Sirsa",Yes (3),2,1,0,0,9,3,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-15 14:05,20
"Gupta Hospital, Sirsa","Dabwali Road, Sirsa Near Easy Day",No (0),0,0,0,0,4,3,5,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-15 10:12,20
"Jagdish Nursing Home, Sirsa","Gandhi Market, Parshuram Chowk, Sirsa",Yes (5),0,4,1,1,0,4,7,1,Yes,No,Yes,Yes,Yes,2021-05-15 10:44,20
"jCD Hospital, Sirsa","JCD Hospital, Barnala Road, Sirsa",Yes (41),5,36,0,0,10,40,0,0,Yes,No,Yes,Yes,Yes,2021-05-15 16:15,20
"Jeevan Jyoti Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,7,1,6,3,Yes,No,Yes,Yes,Yes,2021-05-15 17:13,20
"Khurana Hospital, Sirsa",Dabwali Road Sirsa,Yes (5),4,0,1,0,6,0,4,0,Yes,No,Yes,Yes,Yes,2021-05-15 08:01,20
"Lalgarhia Hospital, Sirsa",Dabwali Road Sirsa,No (0),0,0,0,0,13,2,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-15 08:33,20
"Medicare Hospital, Sirsa","Dabwali Road, Sirsa",Yes (1),0,0,1,0,1,6,6,2,Yes,Yes,Yes,Yes,Yes,2021-05-15 16:50,20
"Metro Health Care Hospital, Sirsa","Near Dena Bank, lal Batti Chowk, Sirsa",No (0),0,0,0,0,5,0,5,1,Yes,To Be Updated,Yes,Yes,Yes,2021-05-15 16:42,20
"Mittal Hospital, Sirsa","Near Jhunthra Petrol Pump, Dabwali Road Sirsa",Yes (6),5,1,0,0,14,1,4,0,Yes,No,Yes,Yes,Yes,2021-05-15 07:31,20
"New Life Care Hospital, Sirsa","Dabwali Road, Sirsa",Yes (1),1,0,0,0,7,2,3,0,Yes,No,Yes,Yes,Yes,2021-05-15 17:19,20
"Poonia COVID Care Center, Sirsa","Near Ambedkar chowk, opposite Seth tula ram dharamshala, Hisar Road, Sirsa, Haryana 125055",Yes (7),0,7,0,0,14,7,3,1,No,Yes,Yes,Yes,Yes,2021-05-15 17:01,20
"Sanjeevni Hospital, Sirsa (Wing -2, 1 &amp; 2nd Floor)","Under over bridge, hisar road, sirsa",Yes (23),0,23,0,0,45,30,16,6,Yes,Yes,Yes,Yes,Yes,2021-05-15 10:38,20
SDCH Dabwali,"Dabwali, District Sirsa",Yes (12),0,12,0,0,10,15,0,0,Yes,No,Yes,Yes,Yes,2021-05-15 17:06,20
"Shah Satnam Dera Hospital (Wing -2, 2nd floor), Sirsa","Begu Road, Sirsa",Yes (13),0,13,0,0,21,30,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-15 17:15,20
"Shri Baba Tara Hospital &amp; Research Center, Sirsa","Hisar Road, Sirsa",No (0),0,0,0,1,15,5,5,3,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-15 12:29,20
"SPS Hospital, Sirsa","Near Sangwan Chowk, Dabwali Road, Sirsa",No (0),0,0,0,0,12,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-15 17:17,20
"Suraksha Hospital, Sirsa","Dabwali Rd, opposite Hotel Aroma, Sirsa, Haryana 125055",No (0),0,0,0,0,10,3,11,7,Yes,Yes,Yes,Yes,Yes,2021-05-15 08:44,20
"Swastik Hospital, Sirsa","Ambedkar Chowk, Nandan Vatika, Sirsa,",No (0),0,0,0,0,5,5,5,1,Yes,No,Yes,Yes,Yes,2021-05-15 10:39,20
"Talwar Nursing Home, Sirsa","Under Over Bridge, Hisar Road, Sirsa",No (0),0,0,0,0,12,2,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-15 09:51,20
"Tomar Nursing Home, Sirsa","Nandan Vatika, near surkhab Chock, Hathi park, Agrasain Colony, Sirsa, Haryana 125055",No (0),0,0,0,0,12,2,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-15 15:54,20
"Vardan Hospital, Sirsa","Near Lal Batti Chowk, Sirsa",Yes (8),3,2,3,0,9,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-15 10:12,20
"AAROGYAM HOSPITAL, Kurukshetra","NEAR OLD BUS STAND, THANESAR, KURUSKHETRA",Yes (19),9,10,0,1,40,12,15,27,Yes,Yes,Yes,Yes,Yes,2021-05-15 15:37,12
"ADESH MEDICAL COLLEGE, SHAHBAD MOHRI KURUKSHETRA.","VILL. MOHRI, SHAHBAD, KURUSHETRA",Yes (80),17,63,0,0,30,70,5,11,Yes,Yes,Yes,Yes,Yes,2021-05-15 15:44,12
AGGARWAL NURSING HOME,"SALARPUR ROAD, THANESAR, KURUKSHETRA.",Yes (1),0,0,1,0,20,7,3,7,Yes,Yes,Yes,Yes,Yes,2021-05-15 15:36,12
B.S. HEART CARE,"OPP. NEW BUS STAND, KURUKSHETRA.",Yes (19),18,0,1,18,18,0,8,20,Yes,Yes,Yes,Yes,Yes,2021-05-15 15:33,12
"CYGNUS HOSPITAL, Kurukshetra","NEAR OLD BUS STAND, THANESAR, KURUSKHETRA",No (0),0,0,0,0,7,4,1,4,Yes,Yes,Yes,Yes,Yes,2021-05-15 15:39,12
KURUKSHETRA NURSING HOME,,Yes (12),11,0,1,2,18,0,1,2,Yes,Yes,Yes,Yes,Yes,2021-05-15 15:43,12
LNJP CIVIL HOSPITAL.,LNJP HOSPITAL KURUKSHETRA.,Yes (12),12,0,0,0,100,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-15 15:35,12
MIRI PIRI SHAHBAD,"SHAHBAD, KURUKSHETRA",Yes (3),3,0,0,1,10,0,4,4,Yes,Yes,Yes,Yes,Yes,2021-05-15 15:39,12
Nirogi Hospital,Shahabad Kurukshetra,Yes (2),2,0,0,3,5,2,0,3,Yes,Yes,Yes,Yes,Yes,2021-05-15 16:26,12
Saraswati Mission Hospital,"Ambala Road Dist. Kurukshetra, Pehowa, Haryana 136128",No (0),0,0,0,2,20,0,2,5,Yes,No,Yes,Yes,Yes,2021-05-15 15:34,12
"SIDHARTH HOSPITAL, SHAHBAD","SHAHBAD, KURUKSHETRA",Yes (6),2,4,0,1,8,4,4,3,Yes,Yes,Yes,Yes,To Be Updated,2021-05-15 15:41,12
VERMA HOSPITAL,LADWA,Yes (1),0,0,1,1,9,2,2,2,Yes,No,Yes,Yes,Yes,2021-05-15 15:40,12
Alchemist Hospital panchkula,Sector 21 Panchkula,Yes (2),1,0,1,0,42,0,12,4,Yes,Yes,Yes,Yes,Yes,2021-05-15 10:49,16
Alchemist Ojas Hospital,"H1  SEctor 26, Panchkula Ext, Panchkula",Yes (3),3,0,0,0,54,0,13,4,Yes,Yes,Yes,Yes,Yes,2021-05-15 10:50,16
Civil Hospital Panchkula,sector 6 Panchkula,Yes (36),8,28,0,0,140,31,64,6,Yes,Yes,Yes,Yes,Yes,2021-05-15 10:48,16
Kare Partners Hospital,"Sector 2, Panchkula",Yes (9),9,0,0,0,13,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-14 18:09,16
Paras Hospital Pvt,"Plot no 2, sec 22, panchkula",Yes (15),9,5,1,0,67,10,23,12,Yes,Yes,Yes,Yes,Yes,2021-05-15 10:45,16
Wings Hospital,Sector 25 Panchkula,Yes (17),3,10,4,0,15,11,5,0,To Be Updated,To Be Updated,To Be Updated,Yes,Yes,2021-05-15 10:51,16
"AADHAR Hospital, Hisar",Tosham Road Hisar,No (0),0,0,0,0,26,6,12,6,Yes,No,Yes,Yes,Yes,2021-05-15 17:04,7
Bharat Multispeciality Hospital,Hisar,No (0),0,0,0,0,24,0,2,2,Yes,No,Yes,Yes,Yes,2021-05-15 14:22,7
Central Medical Centre (CMC),CMC Hospital Delhi Road Hisar,No (0),0,Beds Over Utilized 1,0,0,36,13,10,3,Yes,Yes,Yes,Yes,Yes,2021-05-15 14:24,7
Churamani Hospital,CAMP CHOWK HISAR,No (0),0,0,0,0,2,0,22,5,No,No,No,No,No,2021-05-14 13:01,7
District Civil Hospital Hisar,Sirsa Road Hisar,No (0),Beds Over Utilized 4,0,0,0,72,0,3,5,Yes,Yes,Yes,No,Yes,2021-05-15 16:32,7
DR. ANANTRAM JANTA HOSPITAL PVT LTD BARWALA,Civil Hospital Road Barwala,No (0),0,0,0,3,17,0,0,3,Yes,No,Yes,Yes,Yes,2021-05-15 12:19,7
Geetanjali Hospital,Model Town Hisar,No (0),0,0,0,0,40,0,7,5,Yes,Yes,Yes,Yes,Yes,2021-05-15 14:17,7
Goswami Hospital,"NEAR BUS STAND, RISHI NAGAR",Yes (1),Beds Over Utilized 2,1,Beds Over Utilized 1,0,4,5,0,1,Yes,No,Yes,Yes,Yes,2021-05-15 12:02,7
Gupta Hospital Hisar,Sector 14 Hisar,Yes (9),9,0,0,0,30,0,5,0,Yes,Yes,Yes,No,Yes,2021-05-15 16:58,7
"GURU JAMBHESHWAR MULTISPECIALITY HOSPITAL, AGROHA","ADAMPUR ROAD, AGROHA",No (0),0,0,0,0,9,3,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-15 15:33,7
Holy Help Hospital,Tosham Road Hisar,Yes (4),0,4,0,0,25,6,8,1,Yes,No,Yes,Yes,Yes,2021-05-14 21:10,7
Janki Children Hospital Hisar,Near Sewak Sabha Hopsital Hisar,Yes (3),0,1,2,2,0,1,2,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-15 12:25,7
Mahatma Gandhi Hospital,,Yes (6),0,6,0,0,19,13,10,8,Yes,Yes,Yes,Yes,Yes,2021-05-15 17:22,7
MAMC Agroha,"Maharaj Aggarsin Medical College, VPO Agroha",No (0),0,0,0,0,85,15,40,60,Yes,Yes,Yes,Yes,Yes,2021-05-15 09:46,7
Medi City Hospital,Model Town Hisar,Yes (13),13,0,0,0,13,0,0,0,Yes,No,No,No,No,2021-05-15 09:00,7
Military Hospital Hisar,Cantt Hisar,No (0),0,0,0,0,16,42,2,3,Yes,To Be Updated,Yes,Yes,Yes,2021-05-15 09:03,7
Noble Super Specialty Hospital,Hisar,Yes (2),2,0,0,0,12,0,7,1,Yes,No,Yes,To Be Updated,Yes,2021-05-15 14:47,7
OPJindal Institute of Cancer &amp; Research Hospital,Model Town Hisar,No (0),0,0,0,0,102,4,48,36,Yes,No,Yes,Yes,Yes,2021-05-15 11:54,7
PARDEEP KANSAL MULTISPECIALITY HOSPITAL FOR CHILDREN,"25- Inderprastha Colony, Hisar",Yes (9),0,4,5,3,0,6,7,3,Yes,No,Yes,Yes,Yes,2021-05-15 09:36,7
Parnami Hospital,Hisar,Yes (5),0,5,0,0,21,5,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-15 10:20,7
Ravindra Hospital Hisar,Model Town HISAR,No (0),0,0,0,0,19,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-15 09:02,7
Sapra Hospital,Rajgarh Road Hisar,No (0),0,0,0,0,35,3,8,10,Yes,No,Yes,Yes,Yes,2021-05-13 14:25,7
"Sarvodya Hospital, Hisar",Delhi Road Hisar,No (0),0,0,0,0,24,7,1,3,Yes,Yes,Yes,Yes,Yes,2021-05-15 09:01,7
Sewak Sabha Hospital,Near Bus Stand Hisar,No (0),0,0,0,0,16,3,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-15 14:18,7
Shanti Devi Hospital,Delhi Road Hisar,No (0),0,0,0,0,26,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-15 08:53,7
Shri Kali Devi Hospital Hansi,Delhi Road Hansi,Yes (13),8,0,5,0,8,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-15 09:00,7
SINGLA MULTISPECIALITY HOSPITAL,"RISHI NAGAR, GALI NO. 1, NEAR BUS STAND, HISAR",No (0),0,0,0,0,17,0,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-15 09:03,7
SL Minda Hospital,VPO Bagla,Yes (11),8,0,3,2,8,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-15 09:00,7
Sonakshi Children Hospital Hansi,"G T Road, Near Kali Devi Mandir, Opp Bhalla Patrol Pump, Hansi",Yes (2),2,0,0,0,9,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-15 13:11,7
Sukhda Multispeciality Hospital,Dabra Chowk Hisar,No (0),0,0,0,0,46,4,18,6,Yes,No,Yes,Yes,Yes,2021-05-15 16:53,7
Vardaan Hospital Hisar,Hisar,Yes (4),3,1,0,0,9,1,11,2,Yes,Yes,Yes,Yes,Yes,2021-05-15 11:20,7
Amar Hospotal,Assandh,No (0),0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-14 23:18,11
"AMRITDHARA, Chaura Bazar","Near ITI Chowk, Gahoon Vihar, Karnal, Haryana",Yes (4),4,0,0,0,38,0,26,2,Yes,No,Yes,Yes,Yes,2021-05-14 17:04,11
Arpana Hospital,"G.T. Road, Madhuban, Karnal, Karnal, Haryana",Yes (4),4,0,0,1,16,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-15 17:00,11
CHC Assandh,"Assandh, Assandh Ruralpart, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-15 10:13,11
CHC Gharaunda,"Balinagar, Gharaunda, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-15 10:13,11
CHC Nissing,"SH 8, Gondar, Nissing, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-15 10:13,11
CHC Taraori,CHC Taraori,Yes (6),6,0,0,0,6,0,0,0,Yes,No,Yes,No,Yes,2021-05-15 10:14,11
Dr. Gian Bhushan Hospital,"Kunjpura Rd Old Char Chaman Dyal Singh Colony Karnal  132001 Republic of,",Yes (1),1,0,0,0,6,0,5,0,Yes,No,No,No,No,2021-05-15 07:29,11
Ishwar Kirpa Hospital,"Ishwar Kirpa Hospital, Sector -14",No (0),0,0,0,0,14,0,7,0,Yes,No,Yes,Yes,Yes,2021-05-15 09:55,11
"Kalpana Chawla Government Medical College, Karnal","Model Town, Karnal, Haryana",Yes (2),1,0,1,0,200,0,80,80,Yes,Yes,Yes,Yes,Yes,2021-05-15 12:38,11
Karnal Nursing Home,"26 Duggal Colony, Karnal",Yes (3),3,0,0,0,8,0,10,0,Yes,No,Yes,Yes,Yes,2021-05-15 13:38,11
Park Hospital karnal,"CHD City, NH-1, Sector 45, Karnal, Haryana",No (0),Beds Over Utilized 6,0,Beds Over Utilized 4,0,10,0,20,2,Yes,Yes,Yes,Yes,Yes,2021-05-14 17:05,11
Rama Superspeciality Hospital,Civil Hosp Chowk Karnal,No (0),0,0,0,0,8,0,6,0,Yes,No,Yes,Yes,Yes,2021-05-14 17:05,11
RP Welltar Hospital,"Vill. Bastara, District Karnal",No (0),0,0,0,0,10,4,4,1,Yes,No,Yes,No,Yes,2021-05-15 08:43,11
"Sanjiv Bansal Cygnus Hospital , Karnal","Railway Rd, Ibrahim Mandi, Karnal, Haryana",No (0),0,0,0,1,20,0,5,2,Yes,Yes,Yes,Yes,Yes,2021-05-15 09:36,11
Sarvodya Hospital Karnal,"Sector 14, Near Tau Devi Lal Chowk",Yes (5),4,0,1,0,12,0,10,0,Yes,Yes,Yes,Yes,Yes,2021-05-15 16:38,11
SDH Nilokheri,SDH Nilokheri,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-15 10:13,11
Shri Ram Chand Memorial Hospital,"12, Ashoka colony,Opp Kalpana Chawla hospital, Karnal, Haryana",No (0),0,0,0,0,8,0,7,3,Yes,No,Yes,Yes,Yes,2021-05-14 17:05,11
Shri Sanatan Dharam Mahabir Dal,"Kunjpura Road, Karnal Near Sanatan Dharam Mandir",Yes (4),4,0,0,0,12,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-14 21:13,11
SS Hospital,"Sector 14, Karnal",No (0),0,0,0,0,7,0,7,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-15 16:12,11
Swastik Hospital,Swastic Hospital Opp DCH,Yes (2),1,0,1,0,10,0,9,0,Yes,No,Yes,Yes,Yes,2021-05-15 17:15,11
Virk Hospital Karnal,"363-364, Randhir lane, near Dyal Singh College, Karnal, Haryana",No (0),0,0,0,0,37,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-15 15:48,11
Civil Hospital Fatehabad,Near Bus Stand Fatehabad,No (0),0,0,0,0,34,0,6,6,Yes,Yes,Yes,Yes,Yes,2021-05-15 17:26,5
Civil Hospital Ratia,"Dera Surjanhar, Ratia, Fatehabad",No (0),0,0,0,1,18,0,0,2,Yes,No,No,No,Yes,2021-05-15 11:32,5
"Civil Hospital, Tohana",Opposite New Sabzi Mandi Tohana,No (0),0,0,0,1,27,0,0,3,Yes,No,Yes,Yes,Yes,2021-05-15 17:26,5
Community Health Center Bhattu,"Surya Nagar, Bhattu Mandi near Railway Station",Yes (1),1,0,0,0,12,0,0,0,Yes,No,Yes,No,Yes,2021-05-15 17:13,5
Community Health Center Bhuna,CHC Bhuna,Yes (15),1,14,0,0,12,18,0,0,Yes,No,No,No,Yes,2021-05-15 17:12,5
Community Health Center JAKHAL,Near SBI Bank Jakhal,No (0),0,0,0,0,12,0,0,0,Yes,No,Yes,No,Yes,2021-05-15 15:42,5
"Gupta Children Hospital, Ratia","Aggarwal Colony, Ratia",Yes (6),5,0,1,1,7,8,1,1,Yes,No,Yes,Yes,No,2021-05-15 17:16,5
Kaushal Hospital,"Near Harvinder Singh Petrol Pump, Hisar Road, Fatehabad",Yes (20),1,18,1,2,12,18,6,4,No,No,Yes,Yes,Yes,2021-05-15 17:17,5
"Manav Sewa Sangam Hospital, Tohana",Near Truck Union,Yes (2),2,0,0,0,15,0,0,0,Yes,No,Yes,No,Yes,2021-05-15 10:37,5
Miglani Hospital,"Employees Colony, Ratia,",Yes (6),5,1,0,0,15,2,7,7,Yes,Yes,Yes,Yes,Yes,2021-05-15 07:40,5
Rajasthan Medical Centre (RMC) Hospital Tohana,Kenchi Chowk Tohana,No (0),0,0,0,0,11,0,2,2,Yes,No,Yes,Yes,Yes,2021-05-15 14:51,5
Sadhbhawdna Hospital Fatehabad,Near Court Complex Hisar Road Fatehabad,Yes (30),5,21,4,5,10,30,15,9,Yes,No,Yes,Yes,Yes,2021-05-15 14:53,5
Sanjeevani Hospital Fatehabad,"Goshala Road, near Ashirbad Pelace",Yes (11),6,5,Beds Over Utilized 1,2,6,15,3,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-15 13:12,5
Sanjeevani Hospital Tohana,"Kenchi Chock, Tohana",No (0),0,0,Beds Over Utilized 4,Beds Over Utilized 1,0,6,8,1,Yes,No,Yes,Yes,Yes,2021-05-15 17:12,5
"Singla Hospital , fatehabad","Bhattu Road, Batra Colony, Fatehabad",Yes (4),3,1,0,0,5,8,0,0,No,No,Yes,Yes,Yes,2021-05-15 17:15,5
WadhwaMaternity and surgical Hospital Fatehabad,"Near Papiha Park, Fatehabad",Yes (3),1,0,2,0,1,0,7,1,Yes,No,Yes,Yes,Yes,2021-05-15 15:14,5
DCHC Barara,,Yes (42),42,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-15 09:56,1
DCHC Mullana,,Yes (40),40,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-15 09:56,1
DCHC Naraingarh,,Yes (42),42,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-15 09:56,1
District Civil Hospital,Ambala City,Yes (18),0,0,18,0,116,0,23,11,Yes,Yes,Yes,Yes,Yes,2021-05-15 09:53,1
District Civil Hospital Ambala Cantt,Ambala Cantt,Yes (3),0,0,3,2,80,0,13,7,Yes,Yes,Yes,Yes,Yes,2021-05-15 09:54,1
Guardian Hospital,AMBALA JAGADHARI ROAD AMBALA CANTT,Yes (3),3,0,0,0,15,3,2,3,Yes,Yes,Yes,Yes,Yes,2021-05-15 09:55,1
Ishwar Hospital,,No (0),0,0,0,0,16,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-15 09:55,1
Kuldeep Hospital,,No (0),0,0,0,0,8,0,2,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-15 09:56,1
Mehndiratta Hospital,"#106, manali house, near central jail,  ambala city",Yes (2),2,0,0,0,25,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-15 09:55,1
Military Hospital,Ambala Cantonment,Yes (52),0,52,0,0,60,85,0,15,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-15 09:52,1
MM Medical College Pvt,MMIMSR Mullana Ambala,Yes (107),37,70,0,1,100,70,24,16,Yes,Yes,Yes,Yes,Yes,2021-05-15 09:52,1
Park Healing Touch Hospital,"Sultanpur Chowk, Nr Dhulkot Barrier, Ambala Chandigarh Expy. Ambala",No (0),0,0,0,0,30,0,10,10,Yes,Yes,Yes,Yes,Yes,2021-05-15 09:54,1
Philedelphia mission Hospital pvt,"Mission Compound, Ambala City",Yes (14),12,0,2,1,92,0,6,2,Yes,No,Yes,Yes,Yes,2021-05-15 09:50,1
Railways Hospital,"Railway Hospital, railway colony,  Ambala Cantt",Yes (5),5,0,0,0,30,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-15 09:54,1
Rotary Hospital Ambala cantt Pvt,"Rambagh road, Opp Dusshera ground, Ambala Cantt",No (0),0,0,0,0,15,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-15 09:51,1
Sant Hospital,,Yes (1),1,0,0,1,10,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-15 09:54,1
BALAJI HOSPITAL,"Yamuna Nagar, Haryana",Yes (3),2,1,0,0,8,2,2,0,Yes,No,Yes,Yes,Yes,2021-05-15 12:28,22
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (139),134,0,5,0,140,0,10,5,Yes,No,Yes,Yes,Yes,2021-05-15 16:51,22
CHC Bilaspur,CHC Bilaspur,Yes (9),0,9,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-15 17:27,22
CHC Chhachharuli,CHC Chhachharuli,Yes (15),2,13,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-15 17:28,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-15 12:26,22
