name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
SINGLA MULTISPECIALITY HOSPITAL,"RISHI NAGAR, GALI NO. 1, NEAR BUS STAND, HISAR",No (0),0,0,0,0,17,0,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-14 16:20,7
SL Minda Hospital,VPO Bagla,Yes (11),8,0,3,2,8,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-14 13:17,7
Sonakshi Children Hospital Hansi,"G T Road, Near Kali Devi Mandir, Opp Bhalla Patrol Pump, Hansi",No (0),0,0,0,0,9,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-14 13:48,7
Sukhda Multispeciality Hospital,Dabra Chowk Hisar,No (0),0,0,0,0,46,4,18,6,Yes,No,Yes,Yes,Yes,2021-05-14 16:27,7
Vardaan Hospital Hisar,Hisar,Yes (1),0,1,0,0,9,1,11,2,Yes,Yes,Yes,Yes,Yes,2021-05-14 12:53,7
BALAJI HOSPITAL,"Yamuna Nagar, Haryana",Yes (2),1,1,0,0,8,2,2,0,Yes,No,Yes,Yes,Yes,2021-05-14 13:02,22
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (137),57,76,4,0,64,76,10,5,Yes,No,Yes,Yes,Yes,2021-05-14 17:20,22
CHC Bilaspur,CHC Bilaspur,Yes (12),0,12,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-14 12:40,22
CHC Chhachharuli,CHC Chhachharuli,Yes (15),2,13,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-14 12:40,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-14 13:00,22
CHC Partap Nagar,CHC Partap Nagar,Yes (11),5,6,0,0,6,10,0,0,Yes,No,Yes,No,Yes,2021-05-14 12:41,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-14 12:59,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (19),8,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,2021-05-14 12:42,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,Yes (1),0,1,0,0,11,8,4,2,No,No,No,No,No,2021-05-14 12:42,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (12),0,12,0,0,46,12,0,0,Yes,No,Yes,Yes,Yes,2021-05-14 12:30,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (12),2,10,0,0,100,25,20,5,Yes,Yes,Yes,Yes,Yes,2021-05-13 17:56,22
GULATI HOSPITAL,GULATI HOSPITAL,No (0),0,0,0,0,27,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-14 12:43,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (13),0,1,12,1,2,1,19,7,Yes,No,Yes,Yes,Yes,2021-05-14 12:39,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",Yes (6),2,2,2,0,15,15,13,2,Yes,No,Yes,Yes,Yes,2021-05-14 12:36,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",Yes (1),0,0,1,0,4,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-14 12:47,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",Yes (3),3,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-14 13:03,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (8),7,1,0,0,10,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-14 12:43,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (9),0,5,4,0,18,5,4,5,Yes,No,Yes,Yes,Yes,2021-05-14 12:44,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",Yes (6),4,1,1,0,13,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-14 12:38,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,No (0),0,0,0,0,15,2,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-14 13:00,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",No (0),0,0,0,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-14 12:48,22
Sachdeva Hospital,"2227, Civil Lines Rd, Sri Nagar Colony, Civil Lines, Gomti Mohalla, Jagadhri, Haryana",Yes (9),3,3,3,0,16,8,4,0,Yes,No,Yes,Yes,Yes,2021-05-14 13:01,22
Santosh Hospital,"Santosh Hospital  Kanhaiya Sahib Chowk, near Govt.School, Harbanspura Colony, Gobind Pura, Yamuna Nagar, Haryana",Yes (5),0,2,3,0,5,9,14,2,Yes,No,Yes,Yes,Yes,2021-05-14 12:19,22
SHARMA HOSPITAL,Near Agarsain Chowk Jagadhri,No (0),0,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-14 12:48,22
Shureshtha Hospital,Model Colony YNR,No (0),0,0,0,0,9,1,2,0,Yes,No,Yes,Yes,Yes,2021-05-14 13:01,22
SP Hospital Jag,S.P Hospital Jag,No (0),0,0,0,0,4,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-14 12:45,22
Swami Vivekanand Hospital Yamunanagar,"Swami Vivekanand Hospital,Yamuna Nagar, Haryana",Yes (14),4,10,0,0,20,10,19,1,Yes,No,Yes,Yes,Yes,2021-05-14 12:45,22
tejli stadium,64 A Tejli,Yes (42),4,38,0,0,20,56,0,0,Yes,No,No,No,Yes,2021-05-14 12:46,22
VARDAAN HOSPITAL,OPP KOHLI HOSPITAL NEAR AGARSEN COLLEGE JAGADHRI,Yes (7),6,1,0,0,8,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-14 13:03,22
WARYAM SINGH HOSPITAL,NEAR CIVIL HOSPITAL YAMUNA NAGAR,Yes (16),0,16,0,0,16,35,4,0,Yes,Yes,Yes,Yes,Yes,2021-05-13 18:03,22
