name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
OPJindal Institute of Cancer &amp; Research Hospital,Model Town Hisar,Yes (4),0,4,0,0,100,4,41,45,Yes,No,Yes,Yes,Yes,2021-05-21 07:57,7
PARDEEP KANSAL MULTISPECIALITY HOSPITAL FOR CHILDREN,"25- Inderprastha Colony, Hisar",Yes (12),0,6,6,3,0,6,7,3,Yes,No,Yes,Yes,Yes,2021-05-21 09:21,7
Parnami Hospital,Hisar,Yes (6),1,5,0,0,21,5,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-21 10:06,7
Ravindra Hospital Hisar,Model Town HISAR,Yes (8),8,0,0,0,19,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-21 08:01,7
Sapra Hospital,Rajgarh Road Hisar,Yes (4),4,0,0,2,19,3,6,12,Yes,Yes,Yes,Yes,Yes,2021-05-20 12:41,7
"Sarvodya Hospital, Hisar",Delhi Road Hisar,No (0),0,0,0,0,24,7,1,3,Yes,Yes,Yes,Yes,Yes,2021-05-21 07:58,7
Sewak Sabha Hospital,Near Bus Stand Hisar,Yes (1),0,1,0,0,16,3,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-21 07:35,7
Shanti Devi Hospital,Delhi Road Hisar,Yes (14),14,0,0,0,26,0,12,2,Yes,No,Yes,Yes,Yes,2021-05-21 07:57,7
Shri Kali Devi Hospital Hansi,Delhi Road Hansi,Yes (13),8,0,5,0,8,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-21 07:48,7
SINGLA MULTISPECIALITY HOSPITAL,"RISHI NAGAR, GALI NO. 1, NEAR BUS STAND, HISAR",Yes (2),2,0,0,0,17,0,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-21 09:44,7
SL Minda Hospital,VPO Bagla,Yes (4),3,0,1,2,6,0,2,2,Yes,No,Yes,Yes,Yes,2021-05-21 07:48,7
Sonakshi Children Hospital Hansi,"G T Road, Near Kali Devi Mandir, Opp Bhalla Patrol Pump, Hansi",Yes (4),4,0,0,1,9,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-21 10:46,7
Sukhda Multispeciality Hospital,Dabra Chowk Hisar,Yes (7),3,4,0,0,46,4,18,6,Yes,Yes,Yes,Yes,Yes,2021-05-21 09:45,7
Vardaan Hospital Hisar,Hisar,Yes (6),5,1,0,0,9,1,11,2,Yes,Yes,Yes,Yes,Yes,2021-05-21 11:21,7
Apollo Rewari/Family Health Edge Hospital,"Garhi Bolni Rd, near Public Health Office, krishna Nagar, Rewari, Haryana",Yes (8),6,2,0,0,9,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-20 18:32,18
Capt. Nand Lal Hospital,"Circular Road near Government Girls Senior Secondary School naiwali, chowk, Rewari",Yes (20),6,10,4,1,11,10,8,1,Yes,No,Yes,Yes,Yes,2021-05-15 23:54,18
Civil Hospital rewari,"Kayasthwara Mohalla, Rewari, Haryana",Yes (31),15,16,0,0,40,16,8,4,Yes,Yes,Yes,Yes,Yes,2021-05-21 08:07,18
Cygnus Hospital Rewari,"Opposite Civil Hospital Mohola, Sanghi Ka Bass, Rewari, Haryana",Yes (3),Beds Over Utilized 7,Beds Over Utilized 1,3,0,15,0,9,2,Yes,No,Yes,No,Yes,2021-05-19 10:23,18
Devjyoti Hospital,"Ambedkar chowk, near Bus Stand, Rewari, Haryana",Yes (1),1,0,0,Beds Over Utilized 1,7,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-21 10:16,18
Dr. K.K. NAGAR HOSPITAL,"317, Near Shishu Shala School, Model Town, Rewari, Haryana",Yes (9),1,0,8,1,3,0,10,1,Yes,No,Yes,Yes,Yes,2021-05-21 09:19,18
Dr. Vijay Pal Yadav Hospital,"Near Ambedker chowk, Rewari",Yes (5),3,0,2,0,3,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-20 15:40,18
Kamla Nursing Home/Kalawati Hospital,"201, Model Town, Rewari, Near Bus Stand, Opposite Bal Bhawan, Shivam Chowk",No (0),Beds Over Utilized 10,0,Beds Over Utilized 2,3,5,0,5,6,Yes,No,Yes,Yes,Yes,2021-05-19 12:36,18
Katyal Hospital,"Katyal Hospital, KANOD GATE, CIRCULAR ROAD, Rewari, Haryana, India",Yes (5),3,1,1,0,12,6,10,1,Yes,No,Yes,Yes,Yes,2021-05-19 13:57,18
Maars Hospital,"Garhi Bolni Rd, near PWD Office, Sector 19, Rewari, Haryana",Yes (1),1,0,0,0,11,0,0,0,Yes,No,Yes,Yes,No,2021-05-21 08:41,18
Matrika Hospital,"Matrika Hospital, Ranbir Singh Huda Chowk, Bawal-Rewari Rd, Rewari, Haryana",Yes (5),5,0,0,0,16,0,14,3,Yes,No,No,Yes,Yes,2021-05-20 12:24,18
Mediom Hospital/Medcare Hospital,"Sohna Rd, near Municipal Corporation, Dharuhera, Haryana",Yes (4),3,Beds Over Utilized 1,1,0,8,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-19 12:37,18
Om Hospital,"Om Hospital, Nandrampur Bass Rd, Dharuhera, Haryana",Yes (16),7,4,5,0,12,4,8,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:37,18
Pushpanjli Hospital Rewari,"Rajesh Pilot Chowk, Rewari, Haryana",No (0),0,0,0,0,25,10,10,3,No,No,Yes,Yes,Yes,2021-05-13 20:04,18
R. B. Yadav Hospital,"Dr. R B Yadav Hospital, Circular Rd Jainpuri, Kayasthwara Mohalla, Rewari, Haryana",Yes (11),7,4,0,2,8,6,8,2,Yes,No,Yes,Yes,Yes,2021-05-21 08:28,18
Samrat Hospital,Near Azad Chowk Rewari,Yes (4),4,0,0,1,5,0,10,1,Yes,No,Yes,Yes,Yes,2021-05-19 12:38,18
SDH Kosli,"Kosli, Rewari, Haryana",Yes (25),0,25,0,0,20,25,0,0,Yes,No,No,No,No,2021-05-19 16:09,18
Shanti Yadav Hospital,"Bawal-Rewari Rd Model Town, Rewari, Haryana",Yes (15),6,9,0,0,19,10,4,0,Yes,No,Yes,No,No,2021-05-18 09:39,18
Shri Ashwani Sexena Hospital,"343-L, Model town Rewari",Yes (8),5,3,0,0,7,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 09:07,18
SMCC Hospital,"Sector 5 Rewari, Haryana",Yes (5),2,0,3,0,2,0,11,1,Yes,Yes,Yes,Yes,Yes,2021-05-21 10:47,18
"Sushma Devi Hospital, Bawal","Rewari Road, Bawal, Rewari, Near Power House & Bharat Petrol Pump",Yes (15),8,7,0,0,9,9,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 10:22,18
Vedanta Hospital,"Circulare Road, Near Nirankari Satsang Bhavan Dharuhera, Chungi, Rewari, Haryana",Yes (1),1,Beds Over Utilized 4,0,Beds Over Utilized 4,13,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 01:14,18
Virat Hospital,"Circular Rd, Near Oriental Bank of Commerce, Madhu Vihar, Rewari, Haryana",No (0),Beds Over Utilized 4,Beds Over Utilized 2,0,Beds Over Utilized 1,33,0,27,2,Yes,No,Yes,Yes,Yes,2021-05-21 08:38,18
Yaduvanshi Hospital,"Maharana Pratap Chowk, Model Town, Rewari, Haryana",Yes (5),5,0,0,0,15,0,4,0,Yes,No,Yes,Yes,No,2021-05-21 10:13,18
GH Charkhi Dadri,"Near Loharu Chowk,Charkhi Dadri",Yes (14),5,9,0,0,35,15,1,11,Yes,Yes,Yes,Yes,Yes,2021-05-20 12:44,3
Jaihind Hospital,Charkhi Dadri,Yes (5),4,1,0,0,7,2,5,0,Yes,Yes,Yes,To Be Updated,To Be Updated,2021-05-20 12:48,3
Murari Lal Rasiwasia Ayurvedic Hospital,"Delhi Road,Near Janta College",Yes (34),24,10,0,0,60,10,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 12:45,3
Oscar Hospital,Charkhi Dadri,Yes (12),0,5,7,0,0,5,20,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 12:47,3
Pradhan Medicare Centre,"Loharu Rd, Charkhi Dadri, Haryana",Yes (6),3,0,3,0,10,0,3,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-20 12:41,3
Sunflag Hospital,Charkhi Dadri,Yes (2),1,0,1,0,6,0,6,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 12:48,3
Anchal Multispeciality Hospital,"Anchal Multi speciality Hospital, Krishna Colony, Bhiwani, Haryana 127027",Yes (18),16,0,2,1,25,0,10,2,Yes,Yes,Yes,Yes,Yes,2021-05-21 10:28,2
Ch. Bansilal Govt Hospital,"Bansi Lal General Hospital, Ghanta Ghar Chowk, SH 17, Krishna Colony, Bhiwani, Haryana 127021",Yes (74),52,18,4,2,146,34,46,9,Yes,Yes,Yes,Yes,Yes,2021-05-21 09:57,2
Chugh Hospital,"Meham Gate, Circular Road, Bhiwani",No (0),0,0,0,0,20,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 11:06,2
ESI Hospital Bhiwani,"Stadium Rd, Housing Board Colony, Bhiwani, Haryana 127021",Yes (40),0,40,0,0,0,40,0,0,No,No,Yes,Yes,Yes,2021-05-21 10:29,2
Ganpatrai Hospital,"SH 17, Bank Colony, Bound Kalan, Krishna Colony, Bhiwani, Haryana 127021",Yes (10),4,4,2,1,4,4,2,1,Yes,No,Yes,Yes,Yes,2021-05-21 10:30,2
Jangra Multispecilaity Hospital,"Bank Colony, Old Bharat Nagar, Bhiwani, Haryana 127021",Yes (7),6,1,0,0,7,3,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 10:31,2
Kadam Hospital,"Bank Colony Near New Bus Stand, Bhiwani",Yes (18),11,0,7,0,11,0,34,1,Yes,Yes,Yes,Yes,Yes,2021-05-21 10:27,2
Krishan Lal Jalan Hospital,"Jalan Nagar, M.C.Colony, Bhiwani, Haryana 127021",Yes (40),20,20,0,0,20,20,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 10:30,2
Life Line Hospital,"Circular Rd, M.C.Colony, Bhiwani, Haryana 127021",Yes (13),7,0,6,0,21,0,6,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 11:00,2
RPS HOSPITAL,,Yes (21),4,15,2,0,4,16,4,0,Yes,No,Yes,Yes,Yes,2021-05-21 11:04,2
Shree Ganesha Hospital,"Dadri Gate, Bhiwani",Yes (7),4,3,0,0,6,3,4,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 11:06,2
"SHRI BABA YOGI NETANATH HOSPITAL , LOHANI ,BHIWANI",VPO Lohani,Yes (24),24,0,0,2,35,5,10,2,Yes,Yes,Yes,Yes,Yes,2021-05-21 11:07,2
SMSG Multispeciality Hospital,"Rohtak Gate, Bhiwani",Yes (21),2,17,2,2,2,17,11,2,Yes,Yes,Yes,Yes,Yes,2021-05-21 11:06,2
Spes Hospital,"Circular Rd, Bound Kalan, M.C.Colony, Bhiwani, Haryana 127021",Yes (11),4,0,7,1,7,3,12,1,Yes,Yes,Yes,Yes,Yes,2021-05-21 11:05,2
Aarti Hospital,"A-628, Near Hanuman Mandir, Dabua Pali Road, NIT Faridabad",Yes (23),5,15,3,0,5,15,3,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-21 06:56,4
Aastha Hospital,"SCF -2, Ashoka Enclave Main Rd, Sector 35, Faridabad",Yes (12),8,4,0,0,10,4,0,0,Yes,No,To Be Updated,Yes,Yes,2021-05-21 10:01,4
Al-Falah Hospital,"Al Falah university Campus, Dhouj",Yes (55),34,21,0,0,50,25,2,2,Yes,Yes,Yes,Yes,Yes,2021-05-20 08:49,4
Anshu Hospital,"Shiv Colony Sehatpur Road, Palla No. 1, Faridabad",Yes (11),5,6,0,0,10,10,0,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 11:11,4
Arise Healthcare,"SCO: C 3185, Near Corporation Bank, Green Field Colony, Faridabad",Yes (12),2,7,3,2,2,7,7,2,Yes,Yes,Yes,No,No,2021-05-20 11:17,4
Arsh Hospital,"Opp. Era Redwood Residency, Tigaon Rd, Sector 78, Faridabad,",Yes (37),30,5,2,4,40,5,20,6,Yes,Yes,Yes,Yes,Yes,2021-05-21 09:00,4
Asian Hospital,"Badkal Flyover Road, Sector  21 A Faridabad",Yes (22),22,0,0,Beds Over Utilized 1,89,0,40,14,Yes,Yes,Yes,Yes,Yes,2021-05-20 11:31,4
B.K. Hospital Faridabad,B.K. Hospital Faridabad B K Chowk FBD,Yes (72),47,25,0,0,64,25,11,11,Yes,Yes,Yes,Yes,Yes,2021-05-20 14:35,4
Bhavya Kalyani Hospital,"Mohna Road, Near Aanand Bakery, Ballabgarh, Faridabad",Yes (15),3,9,3,0,5,9,3,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 11:48,4
Chugh Hospital,"5L-164, K.C. Road N.I.T. Faridabad",Yes (12),1,11,0,0,4,14,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 17:52,4
D.M. Hospital,"89-A, NH-5, Railway Road, Near Police Thana, NIT, Faridabad",Yes (21),8,7,6,1,10,10,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-18 10:37,4
Doctor Today Multispecialty Hospital,"5-C/2,B.P., Railway Road,, Near Bankey Bihari Mandir,, next to IDBI Bank, Faridabad",Yes (20),20,Beds Over Utilized 1,0,1,35,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-21 10:27,4
Dr. Harish Hospital,"701, Sector 8, YMCA Road, Faridabad",Yes (6),5,0,1,0,5,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-21 10:46,4
Durga Multispeciality Hospital,"Shri Bankey Bihari Mandir Complex, Neelam-Railway Road, NIT 5, Faridabad",Yes (30),22,0,8,0,22,0,8,0,No,No,No,No,No,2021-05-21 11:22,4
"ESIC Medical College, Faridabad","NH-3, NIT Behind BK Hospital, Haryana",Yes (399),49,350,0,0,150,350,80,50,Yes,Yes,Yes,Yes,Yes,2021-05-21 09:53,4
Fortis Escort Hospital,"Neelam Bata Rd, opp. Neelam Cinema, AC Nagar, New Industrial Town, Faridabad,",Yes (35),35,0,0,2,55,0,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-20 11:45,4
Gaurav Hospital,"Rajeev Colony, Samaypur Road, Ballabgarh, Faridabad",Yes (7),Beds Over Utilized 12,2,5,1,3,2,10,1,Yes,To Be Updated,Yes,To Be Updated,To Be Updated,2021-05-21 10:25,4
Geeta Hospital,"Opposite Huda Market and Community Centre, Sector 28, Faridabad",Yes (11),8,0,3,2,8,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-21 10:14,4
Geetanjali Multispeciality Hospital,"D-635, 60 Feet Rd, Chawla Colony, Ballabhgarh, Faridabad",Yes (18),15,3,0,0,20,3,0,0,Yes,To Be Updated,Yes,To Be Updated,To Be Updated,2021-05-20 10:03,4
Goyal Hospital,"Plot No. 2 opposite hanuman temple Sec 8, Surdas Park",Yes (5),5,0,0,0,12,0,6,2,No,Yes,Yes,Yes,Yes,2021-05-20 10:49,4
Handa Medical Center,"Site No-1, Sector 16, Opp Sagar Cinema, Faridabad",No (0),0,0,0,0,0,0,0,0,No,No,No,To Be Updated,No,2021-05-20 12:20,4
Heritage Hospital,3C-62B/BP NIT Faridabad,Yes (13),9,0,4,0,11,0,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 13:09,4
IBS Ashwani Hospital,"Plot No 8 D/1, YMCA Rd, Pocket D, Sector 11, Faridabad",Yes (22),13,5,4,2,22,5,8,2,No,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 10:56,4
Janak Hospital,Indira complex Neharpar Kheri Road Faridabad,Yes (15),9,4,2,0,15,6,6,0,Yes,No,Yes,Yes,Yes,2021-05-21 11:05,4
Kant Multispeciality Hospital Pvt Ltd,"Plot no. 167, Indra Complex, Kheri Road, Greater, near Kheri Pul Bridge, Sector 87, Neharpar Faridabad, Faridabad, Haryana 121002",Yes (19),17,0,2,0,18,0,5,1,Yes,Yes,To Be Updated,To Be Updated,To Be Updated,2021-05-20 12:31,4
Kedar Hospital,"3B/3, B.P , Near DAV college, NIT., Faridabad,",Yes (41),28,5,8,1,31,6,12,1,Yes,Yes,Yes,Yes,Yes,2021-05-21 06:55,4
Kedar Hospital Multispeciality,Gali 7 Krishna Colony Sec25 Faridabad,Yes (28),10,15,3,0,10,15,5,0,Yes,No,Yes,Yes,Yes,2021-05-21 06:57,4
Krishna Medical Centre,"773, Sector-19, Faridabad",Yes (8),3,0,5,0,5,0,5,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 08:08,4
Life Hospital,Opp Hanuman Mandir Sec 8 Faridabad,Yes (10),4,0,6,1,4,0,6,1,Yes,Yes,Yes,Yes,Yes,2021-05-21 09:18,4
Lotus Hospital,"Plot-2, Jeevan Nagar, Opp. Lal Kothi, Main Ballabgarh Sohna Road, Faridabad",Yes (17),9,0,8,0,12,0,8,1,Yes,No,Yes,Yes,Yes,2021-05-21 07:54,4
Madhav Hospital,"Building no 16, Block E, and, New Industrial Twp 5, Faridabad, Haryana 121001",Yes (24),0,0,24,2,0,0,28,2,To Be Updated,No,To Be Updated,To Be Updated,To Be Updated,2021-05-17 12:26,4
Manavta Hospital,"Plot No-494, Near Women ITI, Uncha Gaon Prem Nagar, Mohna Road, Ballabgarh, Faridabad",Yes (5),0,5,0,2,10,10,11,3,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 09:21,4
Manvi Medical Centre,"New Bharat Colony, Opp. Chaddar Godam, Near Mahaban Farm, Kheri Road, Greater Faridabad",Yes (7),6,Beds Over Utilized 1,1,0,7,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-21 10:41,4
Medicheck Hospital,"Block C, Plot Number 76, Shahid Bhagat Singh Marg, near Bata Flyover, New Industrial Town, Faridabad",Yes (14),14,Beds Over Utilized 8,0,0,52,0,12,3,Yes,No,Yes,Yes,Yes,2021-05-21 10:08,4
Medstar Hospital,"Om Enclave Part 1, Near Toll Tax, Agwanpur Road, Faridabad",Yes (2),0,2,0,0,5,2,0,0,No,No,Yes,Yes,Yes,2021-05-21 10:20,4
Medwin Hospital,"Plot No. 2, Jeevan Nagar, Sohna Road Gounchi, Sector 55, Faridabad",Yes (19),2,12,5,0,2,12,6,0,To Be Updated,Yes,Yes,Yes,Yes,2021-05-21 11:23,4
Metro Hospital Medicare,"Metro Heart Institute with Multispeciality Sector 16 A, Faridabad",Yes (65),20,45,0,0,137,45,43,11,Yes,No,Yes,Yes,Yes,2021-05-20 13:24,4
National Institute Of Medical Sciences,"Sector -23A,?Faridabad,?",Yes (16),9,3,4,2,15,4,9,2,Yes,Yes,Yes,Yes,Yes,2021-05-20 13:01,4
Ortho 1 Hospital,"1331, Near Community Centre, Sector 55, Faridabad",Yes (30),8,12,10,1,8,12,10,1,Yes,No,Yes,Yes,Yes,2021-05-21 08:42,4
Park Hospital Faridabad,"J Block, Sector 10 HBC, opposite Court, Faridabad",Yes (1),Beds Over Utilized 5,0,1,2,10,10,25,5,Yes,Yes,Yes,Yes,Yes,2021-05-21 09:25,4
Pawan Hospital Unit-1,"Samaypur Road Near Sector 56, Ballabhgarh, Faridabad",Yes (36),26,0,10,6,31,0,14,7,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 08:58,4
Pawan Hospital Unit-2,"Plot No. 10, Jawahar Colony, Near Disposal Chowk, Faridabad",Yes (10),0,0,10,0,0,0,11,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 09:51,4
Prachi Hospital,Opp Chimni Bai Dharmshala Faridabad,Yes (13),7,2,4,1,10,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-21 11:04,4
QRG Central,"Plot No, 69, Mathura Rd, Sector 20 A, New Industrial Town, Faridabad",No (0),0,0,0,0,105,0,39,11,Yes,Yes,Yes,Yes,Yes,2021-05-20 11:37,4
QRG Hospital Medicare,"Ambedkar Marg, QRG Healthcity, Sector 16, Faridabad",Yes (37),37,0,0,0,104,0,18,7,Yes,Yes,Yes,Yes,Yes,2021-05-21 10:14,4
Raghav Hospital,Kheri Road Sec 87 Greater Faridabad,Yes (15),14,0,1,1,17,3,3,1,Yes,No,Yes,Yes,Yes,2021-05-21 09:25,4
Raj Nursing Home,"CLINIC SITE NO-6, Sector 3, Faridabad",Yes (15),12,Beds Over Utilized 1,3,0,13,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-21 10:06,4
Ronak Hospital,"Dabua Pali Road, Near Ganga Ram Devta Mandir, NIT, Faridabad",Yes (49),20,20,9,3,20,20,10,3,Yes,Yes,Yes,Yes,Yes,2021-05-20 12:24,4
Royalâ€™s Hotel,"3-B-14, Ground Floor NIT Faridabad",Yes (47),47,0,0,0,50,0,0,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 14:48,4
Samrat Hospital,"180, Sanjay Colony, Delhi Mathura Road, JCB Chowk, Ballabgarh, Faridabad",No (0),0,Beds Over Utilized 5,0,0,10,0,10,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 10:19,4
Sanjeevan Multispeciality Hospital,"D-947, 60 Feet Road, Opp. Shiv Mandir, Chawla Colony, Ballabgarh, Faridabad",Yes (16),7,2,7,0,7,2,8,0,No,Yes,Yes,Yes,Yes,2021-05-20 13:08,4
Santosh Multispeciality Hospital,"Shop No. 3F, 139, Metro Rd, New Industrial Township 2b, Block F, New Industrial Twp 3, New Industrial Town, Faridabad,",Yes (20),20,0,0,1,40,10,10,1,No,No,Yes,Yes,Yes,2021-05-20 11:58,4
Sarvodya Hospital Sector-8,"Sector-8, YMCA Rd, near Escorts Mujesar Metro Station, Sector 7, Faridabad",Yes (25),25,0,0,0,125,0,40,7,Yes,Yes,Yes,Yes,Yes,2021-05-21 11:00,4
Sarvodya Hospital Sector 19,"Gopi Colony, Old Faridabad, Faridabad",Yes (21),17,0,4,1,28,0,10,4,Yes,Yes,Yes,Yes,To Be Updated,2021-05-21 11:09,4
Sattya Hospital,"376, IP Colony, Sector 32-33 Faridabad",Yes (9),6,0,3,2,6,0,4,2,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 12:13,4
Shankar Medicare Center,Sec 28 Faridabad,Yes (33),14,19,0,0,15,20,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 11:24,4
Shanti Devi Memorial Hospital,"Kheri More Near, Piyush Heights, Sector 89, Faridabad",Yes (19),10,8,1,1,14,8,3,2,Yes,No,Yes,Yes,Yes,2021-05-20 10:12,4
Shivalik Hospital Unit 1,Huda Market Sector-37 Faridabad,Yes (4),0,0,4,0,0,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-21 09:55,4
Shivalik Hospital Unit 2,"Sehatpur, Opp. Sec-91 Faridabad",Yes (2),0,0,2,0,0,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-21 09:26,4
"Shri Atal Bihari Vajpayee Government Medical College, Chhainsa","Village  Chhainsa, Faridabad",Yes (96),96,0,0,0,100,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 09:17,4
Siddhi Vinayak Aspataal,"MCF-8280, Main Sohna Road, Near Syndicate Bank/Lal Kothi, Ballabgarh, Faridabad",Yes (17),7,6,4,1,10,6,10,1,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 12:03,4
SMS Hospital,"Clinic No. 9, Sector-3, Near Huda Market, Faridabad",Yes (3),Beds Over Utilized 1,0,3,1,5,0,5,3,Yes,No,Yes,Yes,Yes,2021-05-20 11:56,4
SRU Multispeciality Hospital,"Sunder Colony, Nangla Gujran, Behind Rawal International School, Ballabgarh, Faridabad",Yes (17),14,0,3,0,14,0,3,0,Yes,No,Yes,No,No,2021-05-20 11:37,4
Sunrise Hospital,"3C-63, BP, NIT Faridabad",Yes (21),21,0,0,0,25,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-21 10:32,4
Sunshine Hospital,"Sec 64 Sahupura Road, Unchagaon Ballabgarh",Yes (11),8,0,3,0,8,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-20 19:51,4
Supreme Hospital,"Suraj Kund Rd, Charmwood Village, Faridabad",Yes (20),18,0,2,1,20,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 10:44,4
Suryodaya Hospital,"Chandiwala Bagh, RPS Road, Sector 88 Greater Faridabad",Yes (11),9,0,2,2,9,0,2,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 18:01,4
Urocare Apolo Multi and Super Speciality Hospital,"H.No 78, Behind Girls College, Sector-2, Ballabgarh, Faridabad",Yes (8),0,6,2,0,0,6,2,0,Yes,No,Yes,Yes,Yes,2021-05-20 11:42,4
V Care Multispeciality Health Center,"Plot No. V7, Near Police Station, BPTP Park Land, Sector-76, Faridabad",Yes (4),4,0,0,1,7,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-20 13:09,4
Vardan Hospital,"Opp. Gurudwara, Adarsh Nagar, Main Malerna Road, Ballabgarh, Faridabad",Yes (15),15,0,0,0,15,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:07,4
Vedanta Hospital,"B-5,Central Green,Near I.T, BK Chowk, New Industrial Town, Faridabad",Yes (16),6,8,2,1,10,12,8,1,Yes,No,Yes,Yes,Yes,2021-05-20 12:35,4
Vibal Hospital Pvt. Ltd.,"Sector-21D, Huda Market, Faridabad",Yes (8),8,0,Beds Over Utilized 2,0,10,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-18 10:47,4
Zenith Hospital (P) Ltd.,187/1 Yadav Colony Mohana Road NEar Yadav DairyBallabgarh,Yes (32),29,Beds Over Utilized 1,3,2,30,0,4,2,No,No,Yes,Yes,Yes,2021-05-21 09:01,4
AAROGYA MULTI-SPECIALITY HOSPITAL Gurugam,"Hayatpur, Pataudi Road, Sec-94, Gurugram-122505 (HR)",Yes (6),3,0,3,0,4,0,4,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:28,6
"Aarogyam Hospital, Gurugram","Ward Number 15, Gurgaon, SH-13, Gurgaon Sohna Road, Sohna, Sohna, Haryana",No (0),0,0,0,0,16,0,3,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 03:06,6
Aarvy Healthcare Pvt Ltd,"Sector 90, Gurgaon",Yes (40),27,0,13,4,45,0,25,15,Yes,Yes,Yes,Yes,Yes,2021-05-21 11:17,6
Aarvy Hospital,"530/18 Civil Lines Opp Nehru Stadium, Gurugram",Yes (9),2,0,7,0,22,0,25,15,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-15 12:36,6
Alfaa Hospital,"Basai Village, Sector 9B, Gurugram, Haryana",Yes (11),7,4,0,0,8,4,3,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 07:35,6
Anand multispeciality hospital,"Plot no. 29, Sector 56, Gurugram, Haryana",Yes (8),6,0,2,1,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-21 08:04,6
